ID,INPUT1,INPUT2,INPUT3,INPUT4,SWITCH,SOUND
53184,42,5,51,2,Medium,Kaboom
93447,35,27,3,39,Medium,Rumble
11737,25,32,13,98,Minimum,Gargle
18214,88,16,25,71,High,Gargle
17238,30,52,31,26,Medium,Tick
38444,0,54,2,49,High,Gargle
15334,63,87,48,74,Minimum,Sizzle
23767,59,98,75,47,Maximum,Hiss
72656,4,42,23,38,Minimum,Gargle
83765,84,35,8,10,Maximum,Beep
74398,28,77,45,90,Minimum,Tick
73382,92,2,65,50,Medium,Hiss
59241,66,87,32,95,High,Gargle
22720,99,57,97,84,Low,Gargle
87410,18,31,52,64,Minimum,Gargle
4065,30,17,71,22,Medium,Hiss
34947,20,67,92,89,Maximum,Gargle
52557,93,63,74,34,Maximum,Sizzle
50664,9,21,85,15,Maximum,Gargle
21108,80,97,62,58,Low,Gargle
38732,27,71,49,82,Medium,Tick
44769,68,100,7,60,Medium,Sizzle
80493,92,80,11,18,Minimum,Rumble
9027,90,61,14,5,High,Gargle
93060,79,58,51,44,Medium,Sizzle
4441,7,60,83,48,Minimum,Gargle
88812,28,86,6,13,Low,Tick
97811,65,38,7,69,Minimum,Sizzle
1949,69,85,70,95,Maximum,Sizzle
64498,84,44,31,13,Minimum,Sizzle
8675,38,51,13,39,Minimum,Kaboom
31348,43,38,52,95,Maximum,Kaboom
45710,50,77,1,76,Low,Hiss
23711,78,10,62,9,Medium,Beep
98677,62,66,91,38,High,Gargle
73853,25,12,7,35,High,Gargle
32707,66,77,19,71,Medium,Sizzle
41300,68,1,68,72,Medium,Sizzle
19905,13,11,59,25,Maximum,Gargle
11101,96,89,9,87,Medium,Rumble
98791,60,50,16,51,Medium,Sizzle
11168,39,61,60,49,High,Gargle
83207,83,66,10,24,Low,Tick
74727,11,44,29,43,Low,Tick
32320,15,97,30,45,High,Tick
70499,87,16,53,45,Maximum,Hiss
99996,55,1,85,20,Maximum,Rumble
69273,22,1,10,46,Low,Tick
6304,0,63,47,33,Low,Gargle
91913,78,2,55,87,Low,Gargle
64198,91,37,52,47,Maximum,Hiss
70912,87,34,75,80,Minimum,Hiss
8460,19,72,40,26,High,Tick
71125,25,11,31,26,Medium,Gargle
45070,15,62,8,55,Minimum,Gargle
33139,43,56,47,13,Medium,Kaboom
74549,61,63,32,10,Maximum,Hiss
67365,33,79,57,69,Low,Tick
12347,64,78,8,81,Low,Tick
67858,85,52,57,33,Low,Tick
69227,28,46,27,89,Low,Tick
48453,86,4,73,51,Medium,Sizzle
55463,52,31,58,41,Medium,Rumble
89653,91,16,32,89,Maximum,Hiss
62656,71,79,82,92,Minimum,Beep
41325,87,40,25,31,Medium,Rumble
92064,19,71,13,15,Minimum,Tick
34602,45,11,24,47,Low,Gargle
53191,47,15,91,2,Low,Gargle
22202,29,12,96,31,Low,Gargle
62110,85,99,2,44,Maximum,Hiss
55708,28,81,21,32,Minimum,Gargle
67332,91,68,32,50,High,Gargle
63800,27,92,8,17,Maximum,Tick
80564,90,66,56,4,High,Beep
40733,95,81,12,25,Medium,Sizzle
24007,0,70,8,55,Maximum,Gargle
81197,19,14,27,28,Low,Gargle
22894,38,46,57,7,High,Tick
48983,66,44,15,21,Low,Tick
91617,1,83,5,7,Medium,Gargle
80841,99,95,31,94,High,Gargle
79996,21,15,28,96,Maximum,Tick
72581,36,83,2,60,Minimum,Rumble
12251,93,3,74,97,High,Gargle
84182,84,39,3,70,Medium,Sizzle
19252,78,18,100,50,High,Tick
44816,80,0,97,83,Medium,Sizzle
67835,84,73,50,10,Minimum,Sizzle
52846,12,73,67,89,Minimum,Gargle
1330,22,72,50,43,High,Beep
21056,60,28,18,30,Minimum,Rumble
57100,14,22,82,24,Minimum,Tick
18314,35,65,22,55,Low,Tick
9628,54,90,86,21,Medium,Rumble
38985,30,8,17,61,Medium,Sizzle
31852,35,68,69,91,Maximum,Rumble
6744,27,55,35,24,Minimum,Tick
13213,71,24,18,68,High,Tick
76187,55,61,12,74,Minimum,Beep
30031,9,49,33,38,High,Beep
30306,91,27,88,95,Minimum,Sizzle
94747,9,56,95,77,High,Gargle
81143,68,82,81,37,High,Gargle
51740,57,44,80,6,Low,Tick
94094,4,12,32,70,Medium,Gargle
76269,28,53,71,17,Minimum,Tick
71582,83,76,84,24,Low,Tick
67722,49,92,21,60,Medium,Rumble
69230,76,39,79,63,Low,Tick
92574,72,23,78,71,Low,Gargle
12905,95,11,58,33,Low,Gargle
82780,11,90,73,78,Medium,Tick
43570,49,57,76,14,Minimum,Rumble
39110,80,5,10,5,Minimum,Beep
45909,9,38,96,22,Minimum,Tick
41461,51,97,81,45,Maximum,Rumble
56456,21,46,89,7,Minimum,Gargle
82083,95,69,37,89,Minimum,Rumble
22206,59,62,58,87,Maximum,Beep
75939,36,10,73,24,Medium,Rumble
64428,8,53,58,91,Medium,Gargle
23099,57,77,14,0,Low,Gargle
18112,43,96,97,81,Maximum,Kaboom
2837,69,98,70,63,Minimum,Sizzle
96456,39,40,48,29,Maximum,Rumble
98055,50,78,12,40,High,Gargle
63596,99,51,60,94,Medium,Sizzle
36623,43,65,0,31,Low,Tick
34160,24,44,42,38,Low,Rumble
97312,57,14,39,99,High,Gargle
24657,8,89,53,74,High,Gargle
22712,89,5,21,71,High,Gargle
57307,13,69,2,74,Minimum,Tick
84212,16,85,95,52,Maximum,Gargle
4648,96,56,64,46,Maximum,Hiss
2319,64,34,59,1,High,Gargle
20122,82,78,20,41,Low,Gargle
79203,33,1,40,66,Low,Gargle
87895,50,88,42,90,Low,Tick
2913,7,17,69,81,Low,Gargle
60988,23,5,70,15,Maximum,Tick
23731,22,46,48,23,Maximum,Tick
6298,43,51,6,31,Minimum,Rumble
5882,9,61,97,67,Low,Beep
70219,67,94,32,38,Low,Hiss
70369,59,89,13,87,Maximum,Sizzle
85874,8,5,55,74,Low,Beep
19208,49,19,19,43,High,Gargle
11353,17,21,7,65,Medium,Gargle
88853,16,100,97,100,Minimum,Gargle
80666,21,61,77,98,Minimum,Tick
18824,77,93,19,54,Minimum,Rumble
25390,69,68,85,57,Maximum,Sizzle
19970,57,49,84,37,Minimum,Beep
58965,72,35,12,24,Minimum,Sizzle
57891,7,22,84,53,Maximum,Gargle
58314,48,37,77,95,High,Gargle
30282,4,79,75,18,Medium,Gargle
21148,0,27,39,3,Low,Gargle
16436,99,69,85,49,Minimum,Sizzle
34156,52,92,82,8,High,Tick
75781,17,25,50,58,High,Tick
60052,36,2,74,32,Maximum,Hiss
90228,64,57,14,66,Low,Tick
41179,9,19,17,63,Low,Gargle
10893,63,39,23,35,Medium,Sizzle
62784,49,64,92,60,High,Tick
96158,59,41,78,71,Low,Gargle
88429,3,41,39,64,Maximum,Gargle
1803,7,20,46,82,Medium,Beep
40720,7,10,5,0,Low,Gargle
75905,28,90,89,86,Medium,Tick
33745,7,15,80,98,Medium,Beep
71629,62,91,6,82,Minimum,Hiss
39042,66,26,69,80,Medium,Sizzle
4833,1,32,26,95,Medium,Gargle
65617,96,90,83,23,Low,Tick
75750,56,90,61,52,Minimum,Sizzle
63132,76,33,29,54,High,Gargle
57774,63,51,32,60,Low,Tick
22295,24,47,41,46,Minimum,Tick
67147,12,3,31,8,Medium,Tick
91106,91,94,86,4,Medium,Sizzle
62111,31,40,58,79,High,Gargle
70821,21,55,42,11,Minimum,Tick
70899,25,68,98,81,Medium,Tick
76990,41,27,8,35,Low,Tick
7752,28,97,82,15,Medium,Tick
90600,57,16,5,9,Maximum,Hiss
25572,75,50,93,70,High,Gargle
27293,79,15,35,24,Medium,Hiss
47265,21,4,11,81,Medium,Tick
67594,2,36,20,69,Medium,Gargle
3020,68,97,54,38,Medium,Hiss
34376,45,19,6,80,Low,Gargle
29967,81,53,83,98,Maximum,Sizzle
58865,5,14,76,0,Maximum,Gargle
76573,7,15,14,77,Maximum,Tick
22896,99,74,36,2,Low,Tick
58268,99,26,100,97,High,Gargle
62423,0,99,53,22,Low,Hiss
13768,58,28,22,34,Minimum,Sizzle
59783,1,37,13,25,Medium,Gargle
92397,76,27,29,45,High,Gargle
53094,100,94,46,78,Low,Hiss
45217,96,14,32,36,Maximum,Sizzle
45327,46,38,36,91,High,Beep
92937,20,96,19,6,Low,Hiss
13448,68,100,45,56,Medium,Sizzle
13097,70,0,42,2,Minimum,Rumble
23466,62,0,83,17,Minimum,Rumble
49079,89,93,1,6,Minimum,Beep
85996,9,71,7,12,Minimum,Beep
49635,97,21,45,28,High,Gargle
95857,59,25,16,46,Medium,Sizzle
69824,86,98,47,9,Minimum,Beep
47120,62,4,32,48,Maximum,Sizzle
37724,16,96,85,71,Low,Rumble
7480,7,0,31,0,Medium,Gargle
91037,50,13,38,15,Minimum,Rumble
21496,98,78,23,25,Low,Tick
6990,73,4,13,38,Low,Gargle
68082,28,63,25,39,Medium,Tick
90817,25,9,43,79,Minimum,Tick
80613,78,31,69,25,High,Gargle
50220,30,40,88,82,High,Gargle
3232,13,83,63,54,Maximum,Beep
36354,63,91,86,20,Medium,Sizzle
12995,39,79,27,54,Medium,Rumble
46619,48,12,29,12,Low,Gargle
91701,63,7,99,71,Medium,Sizzle
9802,54,47,78,98,Minimum,Rumble
82613,89,100,97,64,Maximum,Sizzle
54857,56,85,33,77,Maximum,Sizzle
36430,82,3,64,41,Medium,Sizzle
48571,10,99,13,71,Maximum,Gargle
8106,39,51,21,66,Low,Rumble
5685,65,65,62,89,Low,Tick
89395,2,63,3,3,Maximum,Gargle
61681,26,50,34,32,Medium,Tick
50497,53,2,41,32,Low,Tick
91529,94,73,76,99,Minimum,Sizzle
84579,50,24,2,18,Minimum,Rumble
60763,64,57,33,76,Medium,Sizzle
98650,28,42,25,3,High,Tick
48090,77,52,70,27,Low,Tick
25292,21,43,74,98,Minimum,Tick
76182,52,92,39,83,Low,Tick
59289,98,71,71,61,Minimum,Sizzle
85802,96,89,16,13,Low,Hiss
11579,98,78,45,29,Minimum,Beep
39479,100,63,100,84,Maximum,Hiss
6060,51,63,57,86,High,Gargle
7441,4,16,78,33,Medium,Gargle
82614,69,89,57,12,Minimum,Sizzle
71256,11,14,72,62,Minimum,Tick
82074,57,35,31,73,Maximum,Sizzle
19522,68,13,23,33,High,Gargle
38395,34,62,21,24,Maximum,Kaboom
9281,49,39,86,8,High,Gargle
22260,12,56,20,14,Medium,Gargle
4425,30,30,88,48,Low,Gargle
23854,93,92,34,46,High,Tick
26369,75,96,4,67,Maximum,Sizzle
38779,6,46,61,5,Medium,Beep
82297,54,97,75,69,Maximum,Rumble
26837,98,89,42,20,Minimum,Sizzle
77557,45,93,46,50,Maximum,Rumble
70489,34,81,69,89,High,Gargle
62471,59,44,57,0,Medium,Hiss
40878,20,0,27,90,High,Gargle
16203,8,98,64,3,Low,Tick
20867,95,85,69,68,Low,Gargle
61724,50,84,23,73,Medium,Rumble
63765,14,66,51,63,High,Gargle
8854,32,20,16,19,Medium,Hiss
9692,47,78,65,75,Maximum,Rumble
57220,32,6,94,25,Maximum,Hiss
32015,64,70,71,77,Low,Gargle
77412,66,99,39,27,Low,Rumble
36859,100,100,58,84,Low,Tick
77071,92,86,38,97,Medium,Sizzle
2809,59,17,80,77,Medium,Sizzle
15633,17,44,70,26,Maximum,Gargle
91652,56,98,77,28,Minimum,Sizzle
95697,81,8,1,8,Maximum,Sizzle
76882,40,86,14,23,Low,Tick
26510,90,79,79,51,Maximum,Sizzle
52184,37,94,11,63,Medium,Kaboom
75518,73,25,46,38,Maximum,Sizzle
37227,1,5,13,46,Medium,Gargle
68219,30,41,53,99,High,Gargle
29971,15,50,14,37,Medium,Beep
95909,0,12,32,70,Low,Gargle
55305,100,40,58,100,Low,Gargle
8669,12,70,8,19,Medium,Gargle
72925,89,72,3,90,Low,Tick
63152,14,35,52,73,Minimum,Gargle
86897,9,70,53,100,Maximum,Gargle
95645,79,16,60,56,Medium,Hiss
38378,69,6,36,60,Maximum,Sizzle
31302,15,4,93,77,Medium,Gargle
66524,80,42,5,85,Medium,Hiss
33685,1,23,17,71,Medium,Gargle
54241,97,17,88,55,High,Gargle
53016,99,22,91,58,High,Gargle
22423,100,99,79,96,High,Tick
75117,7,55,14,73,Maximum,Gargle
92846,10,60,13,21,Minimum,Gargle
95339,71,29,99,68,High,Gargle
65979,69,89,61,98,Minimum,Sizzle
38322,61,72,71,66,Maximum,Rumble
60173,26,97,10,10,Minimum,Gargle
85861,27,93,56,48,Maximum,Tick
69382,37,88,68,74,Low,Tick
9835,96,32,63,95,Minimum,Beep
99513,88,61,19,3,Minimum,Sizzle
67623,10,69,63,38,Maximum,Gargle
89614,26,80,70,36,Minimum,Tick
3534,95,21,100,98,High,Beep
73199,21,14,85,6,Minimum,Tick
8541,44,68,51,13,Minimum,Rumble
95495,32,67,53,74,High,Beep
41534,2,57,9,92,Low,Tick
84286,78,59,89,27,Maximum,Sizzle
76628,14,10,22,80,Medium,Gargle
93962,99,75,22,45,Minimum,Sizzle
82086,69,49,73,47,Maximum,Sizzle
20908,3,10,62,32,Low,Gargle
59134,2,4,80,59,Medium,Gargle
95086,20,9,70,26,Low,Gargle
8121,63,36,82,52,High,Gargle
74598,18,98,30,98,Low,Tick
57694,11,66,95,8,Maximum,Gargle
40094,13,83,45,89,Medium,Gargle
87651,40,44,57,16,Maximum,Kaboom
63791,21,38,50,3,Maximum,Tick
20595,18,65,43,63,Maximum,Gargle
46167,66,11,74,20,Low,Gargle
41189,10,97,86,69,Low,Gargle
88364,40,60,69,33,Minimum,Kaboom
51955,65,86,87,38,High,Gargle
60916,21,84,19,100,Low,Gargle
97247,66,23,79,65,Low,Gargle
74023,94,46,15,4,Low,Tick
52267,32,64,26,81,Medium,Rumble
57432,3,48,89,6,High,Gargle
46445,95,23,65,40,Minimum,Sizzle
92440,34,71,45,21,Maximum,Hiss
63487,100,41,74,62,Medium,Sizzle
8972,13,28,55,82,Low,Gargle
42605,72,28,39,82,Medium,Rumble
10560,13,73,95,40,Medium,Gargle
69733,71,45,73,35,High,Gargle
54900,95,93,40,77,Low,Hiss
46539,100,77,47,23,High,Gargle
56587,80,94,9,48,Low,Hiss
41356,65,37,41,67,Medium,Sizzle
82997,35,32,70,1,High,Beep
80023,97,50,57,38,Maximum,Rumble
76870,51,23,41,81,Maximum,Rumble
53344,59,40,67,34,Medium,Rumble
60889,93,52,37,34,Medium,Beep
57816,36,13,59,77,Maximum,Hiss
56651,68,45,59,65,High,Gargle
30317,74,86,99,23,Minimum,Sizzle
83498,71,47,7,46,Minimum,Rumble
38286,96,52,49,5,Maximum,Sizzle
59409,4,15,92,32,Medium,Gargle
28450,65,27,63,84,High,Tick
13636,84,10,66,48,Low,Beep
3447,2,76,31,81,Low,Tick
27132,0,4,33,88,Maximum,Beep
67949,51,6,19,58,Minimum,Rumble
23458,50,73,5,52,High,Tick
17262,3,26,1,71,Maximum,Gargle
99150,3,41,53,50,Medium,Gargle
54892,90,94,17,19,Low,Kaboom
77839,91,76,68,61,Maximum,Hiss
49339,45,14,47,11,Medium,Rumble
5639,17,55,76,23,High,Gargle
98560,66,21,49,0,Maximum,Sizzle
73164,36,80,3,41,Maximum,Rumble
7166,64,99,35,68,Maximum,Hiss
84730,40,66,64,90,High,Gargle
70639,40,35,22,36,Minimum,Kaboom
26540,23,3,45,82,Medium,Tick
90726,85,29,92,29,Maximum,Hiss
1092,57,40,81,92,High,Tick
11613,87,86,29,32,Medium,Beep
17331,46,12,39,86,Maximum,Hiss
31070,94,36,87,49,High,Gargle
50584,78,41,49,61,High,Gargle
27224,67,77,24,7,Minimum,Sizzle
12565,40,40,79,21,Maximum,Kaboom
77897,45,59,26,98,High,Gargle
99940,90,78,24,27,Minimum,Rumble
89024,4,9,81,81,Low,Gargle
92599,29,50,58,29,High,Gargle
97899,76,81,44,96,High,Gargle
7779,81,92,98,55,Low,Tick
32036,19,4,22,21,Low,Gargle
70140,60,59,75,32,Maximum,Sizzle
49955,75,79,22,1,Medium,Sizzle
10813,40,68,45,18,Low,Tick
52120,66,64,81,4,Maximum,Rumble
49873,57,9,21,60,Low,Gargle
1657,24,89,49,90,Low,Tick
90965,33,31,20,49,High,Gargle
6271,86,98,95,78,Low,Rumble
53385,54,27,80,72,Medium,Rumble
76835,23,74,38,1,Minimum,Gargle
65093,98,16,92,36,High,Gargle
75205,26,21,40,15,High,Gargle
69782,76,65,29,75,Maximum,Sizzle
85035,42,24,88,27,Maximum,Rumble
77521,5,36,54,88,Minimum,Gargle
47858,34,1,41,77,Medium,Kaboom
20517,46,6,27,58,High,Gargle
35987,90,59,16,86,Maximum,Rumble
39859,20,83,77,74,High,Gargle
87114,10,79,73,55,Medium,Beep
73286,13,19,40,69,High,Gargle
91402,78,21,96,99,Maximum,Sizzle
52774,23,73,35,7,Maximum,Tick
2111,67,67,17,6,Low,Tick
60393,5,44,50,69,Low,Tick
54470,12,44,24,60,Medium,Gargle
32523,21,44,83,0,Maximum,Tick
53730,56,59,10,86,Low,Tick
58863,92,75,5,33,High,Gargle
1574,7,34,38,57,Medium,Gargle
1735,52,37,63,18,Maximum,Hiss
4845,63,51,28,31,Medium,Sizzle
73497,39,59,44,13,High,Tick
43925,27,98,9,58,Minimum,Tick
72310,63,28,63,48,Low,Gargle
67424,82,55,30,90,Medium,Rumble
65654,19,46,22,69,Maximum,Tick
37775,23,100,25,49,Minimum,Tick
51537,89,74,70,24,Minimum,Sizzle
23408,87,77,0,43,Medium,Beep
75262,43,30,93,28,Maximum,Kaboom
70975,67,53,85,2,Low,Gargle
26424,35,37,44,10,Low,Gargle
96032,15,29,22,57,High,Gargle
6483,58,95,66,18,Low,Rumble
66623,8,84,99,91,Low,Tick
18603,83,99,7,46,High,Tick
21469,71,63,100,79,Medium,Rumble
90881,63,79,30,76,High,Gargle
76988,44,100,85,26,High,Tick
79716,14,51,31,39,Minimum,Beep
46795,70,35,58,94,Maximum,Sizzle
33378,80,89,96,24,Maximum,Sizzle
46876,13,71,72,1,Medium,Gargle
51883,94,17,17,93,Low,Gargle
63558,23,93,57,97,High,Beep
94829,31,52,37,94,Minimum,Hiss
37337,55,34,84,15,Minimum,Hiss
8240,76,6,51,62,High,Gargle
72160,86,36,100,21,Minimum,Sizzle
45856,56,99,57,76,High,Gargle
28468,59,40,70,43,Maximum,Sizzle
37282,99,57,42,97,Minimum,Hiss
56609,40,57,60,58,Medium,Kaboom
92776,71,8,64,37,Minimum,Hiss
66248,87,56,2,28,Minimum,Rumble
9062,88,58,39,34,Low,Rumble
85309,50,47,57,21,Medium,Rumble
18810,38,34,76,10,Maximum,Kaboom
94386,42,100,13,78,Medium,Kaboom
16381,82,51,85,30,Medium,Sizzle
16967,40,44,83,81,Medium,Kaboom
20335,86,85,46,70,High,Gargle
46913,1,67,39,22,Low,Tick
60592,44,53,98,52,Minimum,Rumble
21654,22,65,52,41,Maximum,Tick
95906,15,32,86,3,Medium,Gargle
96732,29,13,49,67,Maximum,Rumble
26135,49,77,66,32,Minimum,Rumble
76736,39,28,24,12,Medium,Rumble
72863,90,81,79,74,Low,Tick
65197,78,79,61,83,Minimum,Beep
27079,32,79,56,87,Medium,Hiss
9516,33,50,8,3,Low,Tick
74907,2,2,70,98,Medium,Tick
30771,19,96,67,40,Low,Tick
94170,17,56,80,31,Medium,Gargle
75454,10,64,6,39,Maximum,Tick
87448,25,42,67,56,Maximum,Tick
29459,19,79,87,15,High,Tick
8331,94,36,36,42,Minimum,Rumble
84672,96,94,63,41,Minimum,Hiss
4349,5,1,95,91,High,Gargle
42955,43,36,25,47,Medium,Kaboom
96754,1,29,10,58,Medium,Gargle
59811,82,4,84,0,Low,Gargle
94886,79,66,49,9,High,Gargle
18371,95,35,81,100,Maximum,Sizzle
61516,1,59,60,98,Low,Tick
16534,85,90,52,59,Low,Tick
70132,26,86,30,70,High,Beep
19660,39,24,79,40,Medium,Rumble
20758,12,35,8,65,Maximum,Gargle
56708,96,32,96,3,Minimum,Sizzle
73724,13,94,91,22,High,Tick
49098,67,93,93,90,Maximum,Hiss
36075,25,68,77,27,Minimum,Tick
5984,16,90,77,33,Minimum,Beep
76513,25,92,80,1,Maximum,Tick
78155,35,40,72,91,Medium,Kaboom
20607,56,10,99,3,Maximum,Hiss
7361,35,83,90,14,Minimum,Rumble
59095,45,87,47,41,Maximum,Rumble
30540,45,54,38,54,Maximum,Rumble
33415,5,46,50,29,Medium,Gargle
67707,15,71,60,72,High,Gargle
79807,89,3,53,54,Maximum,Hiss
46763,32,50,12,28,Minimum,Hiss
91147,14,24,57,87,High,Gargle
58565,61,79,67,74,Maximum,Sizzle
32510,52,12,27,28,High,Gargle
88726,95,32,88,59,Maximum,Sizzle
42022,64,89,63,37,High,Tick
6087,66,90,73,19,High,Gargle
91113,92,60,29,10,Minimum,Hiss
18548,86,90,58,31,Low,Tick
51734,99,52,60,91,Medium,Hiss
70473,77,35,27,93,Minimum,Hiss
9947,98,87,29,96,Low,Sizzle
34514,52,78,82,9,Medium,Rumble
71952,1,24,86,60,High,Beep
73665,94,51,2,29,Minimum,Beep
65955,49,91,98,78,Low,Gargle
25485,53,16,83,58,Maximum,Rumble
94415,88,21,12,72,Low,Gargle
15456,41,95,61,92,Minimum,Kaboom
56070,42,48,10,89,Low,Tick
6128,96,26,8,23,Maximum,Sizzle
2551,82,86,61,27,High,Tick
25928,59,16,29,96,Low,Gargle
88463,61,74,10,41,Maximum,Sizzle
9860,85,3,7,17,High,Gargle
65946,44,58,89,5,High,Gargle
14670,13,89,43,95,Medium,Gargle
71463,89,63,29,11,High,Beep
57532,99,46,15,70,Low,Rumble
86688,66,66,60,77,Maximum,Sizzle
23828,34,58,18,48,Maximum,Sizzle
63870,30,67,23,87,High,Tick
68477,77,4,48,82,High,Beep
10938,60,61,91,2,Medium,Hiss
25359,23,7,34,76,Low,Gargle
81486,39,47,64,91,Minimum,Kaboom
12374,90,51,31,99,Maximum,Sizzle
77693,96,25,99,55,Maximum,Sizzle
39626,90,3,61,0,Minimum,Sizzle
6560,61,66,20,54,High,Gargle
28668,68,46,51,2,Minimum,Rumble
31518,27,31,38,16,High,Gargle
88141,46,67,86,18,Maximum,Kaboom
23438,2,83,87,67,High,Gargle
13560,16,88,59,86,High,Gargle
91764,78,55,83,16,Medium,Beep
10751,0,41,28,89,Minimum,Beep
4577,21,43,66,82,Maximum,Tick
72512,38,85,74,83,Low,Gargle
75180,26,53,39,2,Minimum,Tick
97762,66,14,84,64,Low,Beep
73364,98,82,50,58,Maximum,Sizzle
33669,67,83,41,46,Maximum,Rumble
59107,85,58,2,80,Maximum,Sizzle
86808,53,15,46,59,High,Gargle
35063,35,65,55,15,Minimum,Rumble
16483,95,2,74,61,Maximum,Sizzle
12096,32,47,12,8,Minimum,Kaboom
6877,39,3,86,93,High,Gargle
25936,36,71,53,62,Minimum,Rumble
30851,37,39,42,8,High,Gargle
88710,54,1,93,72,Medium,Hiss
44698,90,64,71,86,High,Gargle
45772,28,21,71,39,Low,Tick
47108,72,91,80,84,Low,Tick
64986,1,69,72,25,Maximum,Gargle
11178,73,60,20,59,Low,Tick
19935,55,19,90,7,Medium,Rumble
45768,32,31,63,13,Medium,Tick
92369,69,45,68,16,High,Gargle
77544,89,60,34,7,Medium,Sizzle
51016,12,39,29,75,Medium,Tick
3375,20,81,32,85,Minimum,Gargle
50128,54,5,5,13,Medium,Sizzle
89983,6,46,62,64,Low,Gargle
13626,65,73,66,57,Minimum,Sizzle
52709,17,4,22,98,High,Gargle
47206,7,78,83,72,High,Gargle
32602,5,76,94,83,Maximum,Gargle
93685,20,33,41,62,High,Gargle
26266,7,48,49,87,High,Gargle
22599,93,14,74,5,Minimum,Beep
31343,30,56,22,57,Minimum,Hiss
40589,17,86,50,99,High,Gargle
42865,17,63,98,21,Minimum,Gargle
14213,26,16,52,93,Medium,Gargle
48047,36,20,73,8,Minimum,Hiss
49724,98,40,74,95,Medium,Rumble
89608,59,16,73,1,Minimum,Sizzle
46433,83,74,100,48,Maximum,Sizzle
64393,7,88,17,94,Medium,Gargle
44863,22,25,51,58,Medium,Tick
53733,0,70,43,36,Maximum,Gargle
13029,90,36,5,92,Medium,Beep
26163,29,33,7,40,High,Gargle
90079,55,77,80,31,Minimum,Sizzle
2564,60,25,28,17,Minimum,Sizzle
49819,93,86,87,43,Low,Tick
82893,38,22,91,47,High,Gargle
89313,2,77,92,70,Low,Gargle
32981,37,62,28,30,Minimum,Rumble
55348,84,21,17,64,Minimum,Sizzle
56348,10,10,56,70,Medium,Gargle
74807,4,79,28,80,Low,Tick
35984,92,13,63,26,Medium,Sizzle
46008,97,67,62,29,Medium,Hiss
75183,100,62,89,31,Maximum,Beep
73218,35,85,83,64,High,Gargle
61553,52,38,41,57,Maximum,Sizzle
9834,85,87,13,19,Maximum,Sizzle
26218,20,5,65,67,Maximum,Tick
1202,22,93,56,29,Medium,Gargle
2828,7,92,59,7,Low,Tick
9999,98,41,40,1,Medium,Hiss
83428,73,61,29,68,Medium,Sizzle
39300,9,77,92,4,Low,Tick
12147,84,80,34,57,Minimum,Hiss
45473,65,63,88,26,Maximum,Beep
86723,57,12,65,28,High,Gargle
99307,92,7,36,8,Minimum,Sizzle
43452,86,25,47,63,High,Gargle
20400,17,45,70,21,Low,Gargle
66134,95,0,4,99,Minimum,Sizzle
55831,87,75,51,26,High,Rumble
11576,86,66,10,86,Minimum,Hiss
23262,41,94,39,68,High,Beep
31605,77,10,61,96,Low,Gargle
46949,4,59,26,22,Medium,Gargle
81104,78,9,2,91,Minimum,Sizzle
36692,18,85,37,25,High,Beep
37810,99,8,77,93,Maximum,Sizzle
45740,26,25,30,59,High,Tick
15010,20,67,55,39,Low,Gargle
50988,40,85,87,19,Minimum,Kaboom
49544,98,19,7,95,Maximum,Sizzle
74386,29,10,69,82,High,Tick
13513,18,62,22,21,Low,Gargle
45186,41,93,43,3,Maximum,Kaboom
86601,73,6,50,94,Maximum,Sizzle
90148,79,73,91,85,Medium,Sizzle
42903,6,1,23,82,Medium,Gargle
69083,86,49,59,100,Maximum,Sizzle
87476,9,49,37,87,High,Gargle
84175,43,61,35,63,Low,Tick
6291,96,43,29,4,Low,Tick
19492,57,86,66,71,Low,Rumble
52554,64,24,54,20,Maximum,Sizzle
95809,17,37,75,38,Low,Tick
70045,84,76,53,23,Maximum,Sizzle
29115,54,88,78,8,Low,Tick
3215,90,82,15,71,Low,Tick
93641,35,61,100,13,Maximum,Hiss
51988,13,85,57,35,Low,Gargle
36132,63,36,61,31,Medium,Beep
36006,25,33,13,27,Low,Tick
15543,17,30,46,11,High,Gargle
21633,0,95,33,56,High,Tick
26911,100,32,41,96,Low,Tick
50578,44,96,3,33,Maximum,Rumble
67724,91,19,3,10,Low,Tick
50360,0,4,46,81,Medium,Gargle
38237,53,9,48,68,Medium,Rumble
62002,55,79,37,95,Maximum,Sizzle
77552,38,55,67,16,Low,Tick
33957,80,1,53,22,Maximum,Sizzle
80360,3,37,7,62,High,Tick
63785,19,31,73,64,Low,Gargle
63091,8,15,79,94,Medium,Beep
11127,8,5,47,21,Maximum,Gargle
78767,85,78,34,75,Maximum,Sizzle
19814,94,27,87,25,Minimum,Hiss
65155,81,3,67,55,Medium,Sizzle
95514,65,44,26,80,High,Tick
61051,63,11,30,67,Minimum,Sizzle
98301,68,73,83,75,High,Gargle
47820,27,45,68,88,Minimum,Tick
55393,13,35,75,6,High,Gargle
24111,87,77,22,8,Medium,Sizzle
34293,1,16,85,22,Maximum,Gargle
24380,28,96,48,87,Low,Tick
70650,50,85,15,9,Low,Rumble
94632,45,17,63,64,Maximum,Rumble
41832,94,100,29,93,High,Gargle
29154,72,81,68,40,Low,Gargle
68139,40,69,36,3,Minimum,Kaboom
99098,9,25,62,97,High,Gargle
45523,76,72,25,61,Low,Tick
