"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_per_case","positive_rate","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"DZA","Africa","Algeria","2020-07-10","17808","460","450","988","10","9","406","10","10","23","0","0","1.21",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-11","18242","434","453","996","8","8","416","10","10","23","0","0","1.2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-12","18712","470","459","1004","8","8","427","11","10","23","0","0","1.2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-13","19195","483","465","1011","7","8","438","11","11","23","0","0","1.2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-14","19689","494","469","1018","7","8","449","11","11","23","0","0","1.22",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-15","20216","527","477","1028","10","9","461","12","11","23","0","0","1.23",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-16","20770","554","489","1040","12","9","474","13","11","24","0","0","1.23",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-17","21355","585","507","1052","12","9","487","13","12","24","0","0","1.21",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-18","21948","593","529","1057","5","9","501","14","12","24","0","0","1.19",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-19","22549","601","548","1068","11","9","514","14","13","24","0","0","1.15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-20","23084","535","556","1078","10","10","526","12","13","25","0","0","1.15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-21","23691","607","572","1087","9","10","540","14","13","25","0","0","1.14",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-22","24278","587","580","1100","13","10","554","13","13","25","0","0","1.13",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-23","24872","594","586","1111","11","10","567","14","13","25","0","0","1.13",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-24","25484","612","590","1124","13","10","581","14","13","26","0","0","1.13",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-25","26159","675","602","1136","12","11","597","15","14","26","0","0","1.09",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-26","26764","605","602","1146","10","11","610","14","14","26","0","0","1.07",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"74.07","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-27","27357","593","610","1155","9","11","624","14","14","26","0","0","1.06",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-28","27973","616","612","1163","8","11","638","14","14","27","0","0","1.06",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-29","28615","642","620","1174","11","11","653","15","14","27","0","0","1.03",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-30","29229","614","622","1186","12","11","667","14","14","27","0","0","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-07-31","29831","602","621","1200","14","11","680","14","14","27","0","0","0.97",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-01","30394","563","605","1210","10","11","693","13","14","28","0","0","0.95",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-02","30950","556","598","1223","13","11","706","13","14","28","0","0","0.93",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-03","31465","515","587","1231","8","11","718","12","13","28","0","0","0.93",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-04","31972","507","571","1239","8","11","729","12","13","28","0","0","0.94",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-05","32504","532","556","1248","9","11","741","12","13","28","0","0","0.96",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-06","33055","551","547","1261","13","11","754","13","12","29","0","0","0.97",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-07","33626","571","542","1273","12","10","767","13","12","29","0","0","0.95",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-08","34155","529","537","1282","9","10","779","12","12","29","0","0","0.94",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"87.96","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-09","34693","538","535","1293","11","10","791","12","12","29","0","0","0.93",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"87.96","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-10","35214","521","536","1302","9","10","803","12","12","30","0","0","0.94",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"85.19","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-11","35712","498","534","1312","10","10","814","11","12","30","0","0","0.93",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"85.19","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-12","36204","492","529","1322","10","11","826","11","12","30","0","0","0.92",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"85.19","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-13","36699","495","521","1333","11","10","837","11","12","30","0","0","0.92",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"85.19","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-14","37187","488","509","1341","8","10","848","11","12","31","0","0","0.91",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"85.19","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-15","37664","477","501","1351","10","10","859","11","11","31","0","0","0.9",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"68.52","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-16","38133","469","491","1360","9","10","870","11","11","31","0","0","0.89",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"68.52","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-17","38583","450","481","1370","10","10","880","10","11","31","0","0","0.88",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"68.52","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-18","39025","442","473","1379","9","10","890","10","11","31","0","0","0.87",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-19","39444","419","463","1391","12","10","900","10","11","32","0","0","0.86",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-20","39847","403","450","1402","11","10","909","9","10","32","0","0","0.87",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-21","40258","411","439","1411","9","10","918","9","10","32","0","0","0.88",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-22","40667","409","429","1418","7","10","927","9","10","32","0","0","0.88",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-23","41068","401","419","1424","6","9","937","9","10","32","0","0","0.88",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-24","41460","392","411","1435","11","9","945","9","9","33","0","0","0.89",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-25","41858","398","405","1446","11","10","955","9","9","33","0","0","0.89",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-26","42228","370","398","1456","10","9","963","8","9","33","0","0","0.91",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-27","42619","391","396","1465","9","9","972","9","9","33","0","0","0.91",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-28","43016","397","394","1475","10","9","981","9","9","34","0","0","0.91",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-29","43403","387","391","1483","8","9","990","9","9","34","0","0","0.9",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-30","43782","379","388","1491","8","10","998","9","9","34","0","0","0.89",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-08-31","44146","364","384","1501","10","9","1007","8","9","34","0","0","0.87",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79.63","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-01","44494","348","377","1510","9","9","1015","8","9","34","0","0","0.86",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-02","44833","339","372","1518","8","9","1022","8","8","35","0","0","0.85",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-03","45158","325","363","1525","7","9","1030","7","8","35","0","0","0.84",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-04","45469","311","350","1531","6","8","1037","7","8","35","0","0","0.84",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-05","45773","304","339","1539","8","8","1044","7","8","35","0","0","0.84",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-06","46071","298","327","1549","10","8","1051","7","7","35","0","0","0.84",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-07","46364","293","317","1556","7","8","1057","7","7","35","0","0","0.84",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-08","46653","289","308","1562","6","7","1064","7","7","36","0","0","0.85",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-09","46938","285","301","1571","9","8","1070","6","7","36","0","0","0.85",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-10","47216","278","294","1581","10","8","1077","6","7","36","0","0","0.85",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-11","47488","272","288","1591","10","9","1083","6","7","36","0","0","0.84",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-12","47752","264","283","1599","8","9","1089","6","6","36","0","0","0.84",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-13","48007","255","277","1605","6","8","1095","6","6","37","0","0","0.83",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-14","48254","247","270","1612","7","8","1100","6","6","37","0","0","0.83",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-15","48496","242","263","1620","8","8","1106","6","6","37","0","0","0.83",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-16","48734","238","257","1632","12","9","1111","5","6","37","0","0","0.83",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-17","48966","232","250","1645","13","9","1117","5","6","38","0","0","0.83",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-18","49194","228","244","1654","9","9","1122","5","6","38","0","0","0.82",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-19","49413","219","237","1659","5","9","1127","5","5","38","0","0","0.82",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-20","49623","210","231","1665","6","9","1132","5","5","38","0","0","0.81",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-21","49826","203","225","1672","7","9","1136","5","5","38","0","0","0.81",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-22","50023","197","218","1679","7","8","1141","4","5","38","0","0","0.8",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-23","50214","191","211","1689","10","8","1145","4","5","39","0","0","0.8",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-24","50400","186","205","1698","9","8","1149","4","5","39","0","0","0.79",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-25","50579","179","198","1703","5","7","1153","4","5","39","0","0","0.79",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-26","50754","175","192","1707","4","7","1157","4","4","39","0","0","0.78",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
"DZA","Africa","Algeria","2020-09-27","50914","160","184","1711","4","7","1161","4","4","39","0","0","0.78",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"75.93","43851043","17.348","29.1","6.211","3.857","13913.8","0.5","278.364","6.73","0.7","30.4","83.741","1.9","76.88","0.754"
