Party,VoterID
Republican ,13671
Republican ,17229
Democratic,16986
Republican ,7789
Democratic,2280
Democratic,16353
Democratic,10467
Republican ,19765
Republican ,13887
Republican ,3704
Democratic,7711
Democratic,17029
Republican ,1380
Democratic,6267
Democratic,8883
Republican ,4545
Democratic,17874
Republican ,4869
Democratic,4123
Republican ,6171
Republican ,16855
Republican ,6868
Republican ,12997
Republican ,19947
Republican ,10105
Republican ,8045
Republican ,15791
Republican ,15661
Republican ,8654
Democratic,8268
Democratic,2474
Republican ,18220
Republican ,19279
Democratic,1127
Democratic,13614
Republican ,18004
Republican ,2132
Republican ,6356
Republican ,11614
Democratic,14728
Republican ,1407
Republican ,10009
Republican ,1269
Democratic,19275
Democratic,8363
Republican ,1540
Democratic,5206
Republican ,2300
Republican ,1023
Republican ,12023
Democratic,6413
Republican ,11692
Republican ,7519
Republican ,6710
Democratic,3067
Democratic,5819
Democratic,18768
Republican ,16001
Democratic,12057
Republican ,14168
Republican ,4577
Democratic,14437
Democratic,4403
Republican ,5585
Democratic,3850
Democratic,12178
Republican ,16861
Democratic,4895
Democratic,5313
Republican ,11231
Democratic,8628
Democratic,10714
Republican ,7547
Democratic,14503
Republican ,11576
Republican ,3686
Republican ,12257
Democratic,10500
Democratic,15151
Republican ,721
Democratic,5337
Republican ,17619
Republican ,9764
Republican ,17159
Republican ,8323
Republican ,7459
Democratic,8533
Republican ,13395
Democratic,17403
Democratic,13306
Democratic,13640
Republican ,730
Democratic,11421
Republican ,3161
Democratic,18022
Republican ,13643
Democratic,16034
Democratic,12395
Republican ,3048
Democratic,5875
Democratic,8853
Republican ,17814
Republican ,17570
Democratic,9265
Democratic,9228
Republican ,9563
Democratic,11842
Democratic,9892
Democratic,2251
Democratic,13824
Republican ,1984
Democratic,5582
Republican ,12708
Democratic,8272
Republican ,13630
Republican ,19290
Democratic,6863
Republican ,3304
Republican ,9714
Republican ,10902
Republican ,12170
Democratic,19145
Democratic,7882
Democratic,8211
Democratic,3959
Democratic,13328
Republican ,4348
Democratic,6538
Republican ,6243
Republican ,4623
Republican ,18241
Democratic,15184
Republican ,16706
Republican ,4980
Republican ,1900
Republican ,18
Democratic,17123
Republican ,19132
Republican ,14327
Republican ,5167
Democratic,16708
Republican ,11821
Democratic,11669
Democratic,7517
Republican ,3860
Democratic,3254
Republican ,7787
Democratic,2175
Democratic,653
Republican ,2387
Democratic,10448
Democratic,16199
Democratic,868
Republican ,2263
Republican ,18855
Democratic,8518
Republican ,7728
Democratic,3202
Democratic,11290
Democratic,10745
Democratic,8412
Republican ,9681
Democratic,9849
Democratic,12094
Democratic,5158
Republican ,11157
Republican ,13646
Republican ,8079
Democratic,7044
Democratic,2291
Republican ,3789
Republican ,2062
Democratic,711
Republican ,12893
Republican ,863
Republican ,7574
Republican ,1364
Republican ,18715
Republican ,12762
Republican ,3246
Democratic,8439
Republican ,1605
Democratic,13471
Democratic,9602
Democratic,9828
Republican ,11401
Democratic,2513
Democratic,2008
Republican ,13945
Republican ,13315
Democratic,9594
Democratic,8036
Democratic,19665
Democratic,900
Republican ,295
Republican ,7802
Republican ,7981
Democratic,17674
Republican ,4418
Republican ,5488
Republican ,15118
Republican ,2538
Democratic,7613
Republican ,7279
Republican ,13460
Democratic,945
Republican ,15689
Democratic,15279
Democratic,19530
Republican ,12372
Democratic,3715
Democratic,16194
Democratic,8746
Democratic,6682
Democratic,15157
Republican ,15928
Democratic,3627
Republican ,2148
Republican ,7602
Republican ,16076
Republican ,2469
Republican ,615
Democratic,14315
Democratic,6592
Republican ,18303
Democratic,6839
Republican ,7005
Democratic,13571
Democratic,4269
Republican ,18889
Democratic,3588
Republican ,4171
Republican ,10546
Republican ,16512
Democratic,799
Democratic,2034
Democratic,14524
Republican ,1556
Democratic,12160
Democratic,10526
Democratic,8449
Republican ,11666
Republican ,9757
Democratic,19014
Republican ,9635
Republican ,130
Republican ,1328
Republican ,14033
Republican ,8468
Republican ,6946
Republican ,12500
Republican ,3545
Republican ,10389
Democratic,8099
Democratic,7292
Republican ,16719
Democratic,5518
Democratic,13417
Republican ,10341
Republican ,18167
Democratic,11603
Republican ,4835
Republican ,9716
Republican ,17627
Democratic,18565
Democratic,18720
Democratic,5713
Republican ,241
Republican ,9397
Democratic,19924
Democratic,7751
Republican ,8601
Republican ,18429
Republican ,19846
Republican ,7477
Republican ,12920
Democratic,4604
Republican ,19367
Democratic,8405
Republican ,1251
Democratic,9519
Democratic,16839
Democratic,10733
Democratic,359
Republican ,19692
Republican ,8904
Republican ,3809
Republican ,3319
Republican ,388
Republican ,10501
Democratic,10171
Republican ,19731
Democratic,2527
Republican ,19238
Democratic,17164
Republican ,4919
Democratic,3267
Democratic,14478
Democratic,10301
Democratic,9250
Democratic,18434
Republican ,8097
Republican ,5489
Democratic,3029
Republican ,6894
Republican ,11128
Democratic,6272
Republican ,16010
Democratic,13477
Republican ,1359
Democratic,2178
Democratic,13362
Republican ,8641
Democratic,10516
Republican ,13740
Republican ,9990
Republican ,16550
Democratic,13562
Democratic,8402
Republican ,5805
Republican ,1261
Republican ,9821
Republican ,1806
Republican ,10801
Democratic,11302
Republican ,8093
Republican ,9460
Republican ,4339
Republican ,1376
Democratic,18885
Republican ,9944
Democratic,11505
Republican ,1048
Republican ,11123
Republican ,6634
Republican ,11427
Democratic,1698
Democratic,14736
Democratic,9664
Republican ,5575
Republican ,9173
Republican ,19889
Republican ,8535
Democratic,12519
Democratic,3543
Democratic,17672
Republican ,12414
Republican ,12328
Republican ,17726
Democratic,14984
Democratic,11740
Democratic,5512
Republican ,6129
Republican ,18490
Republican ,11612
Republican ,15614
Republican ,11288
Republican ,13077
Republican ,11203
Republican ,19198
Democratic,11978
Republican ,8182
Republican ,16786
Republican ,16971
Democratic,8073
Republican ,15359
Republican ,10549
Republican ,13836
Democratic,15076
Republican ,19652
Democratic,18859
Democratic,19233
Republican ,6191
Democratic,5622
Republican ,3655
Democratic,3832
Republican ,3024
Republican ,7474
Republican ,9238
Republican ,2217
Democratic,13066
Republican ,1233
Republican ,11992
Republican ,9135
Republican ,6076
Republican ,5029
Democratic,13533
Republican ,7832
Republican ,4283
Democratic,4148
Republican ,14184
Democratic,3825
Democratic,9108
Democratic,3724
Democratic,9634
Democratic,15302
Democratic,13605
Democratic,8918
Republican ,6515
Republican ,12672
Republican ,14145
Republican ,9395
Republican ,17027
Republican ,16486
Republican ,6568
Democratic,16111
Republican ,6354
Republican ,368
Republican ,9120
Democratic,13897
Republican ,5063
Democratic,15384
Republican ,429
Democratic,18959
Republican ,14259
Republican ,2746
Republican ,8396
Republican ,16669
Republican ,16086
Democratic,9524
Republican ,15837
Republican ,17290
Republican ,3064
Democratic,10283
Republican ,4088
Democratic,1398
Republican ,17168
Republican ,8028
Republican ,11984
Republican ,11643
Republican ,4337
Republican ,9015
Republican ,18576
Democratic,9418
Republican ,13354
Democratic,17888
Republican ,11071
Democratic,9017
Republican ,11524
Democratic,3560
Republican ,16291
Republican ,1101
Democratic,11733
Democratic,16454
Democratic,6037
Democratic,9958
Republican ,5038
Democratic,8110
Republican ,2358
Democratic,6008
Democratic,19236
Republican ,9549
Republican ,1558
Republican ,5905
Democratic,11082
Democratic,13728
Democratic,19608
Democratic,15579
Republican ,19865
Democratic,18652
Democratic,1955
Democratic,17415
Democratic,8315
Democratic,8466
Democratic,6212
Democratic,9851
Republican ,13244
Republican ,12169
Republican ,16137
Republican ,409
Republican ,16239
Democratic,18396
Democratic,1736
Democratic,10357
Republican ,17746
Republican ,18242
Democratic,8983
Democratic,14434
Republican ,7403
Republican ,10627
Democratic,5892
Democratic,2857
Democratic,2342
Republican ,4274
Democratic,16909
Republican ,5883
Republican ,2404
Republican ,3436
Democratic,7222
Democratic,3080
Republican ,19176
Republican ,17494
Democratic,17572
Democratic,19191
Republican ,8234
Republican ,3635
Democratic,6347
Democratic,2108
Democratic,15243
Republican ,3282
Republican ,13538
Republican ,789
Republican ,650
Republican ,6814
Democratic,1458
Republican ,13756
Republican ,17658
Republican ,18027
Democratic,19620
Democratic,10693
Republican ,10324
Democratic,11097
Republican ,7520
Republican ,15657
Democratic,14266
Democratic,10001
Democratic,12122
Republican ,12966
Republican ,5557
Democratic,7479
Democratic,4857
Democratic,16301
Democratic,15358
Republican ,2051
Republican ,4574
Democratic,3674
Democratic,4658
Democratic,17293
Democratic,696
Republican ,3164
Republican ,2805
Republican ,1890
Democratic,10447
Republican ,12772
Republican ,9902
Republican ,456
Republican ,3205
Democratic,14914
Republican ,11940
Republican ,6423
Democratic,5125
Republican ,3426
Democratic,16348
Republican ,3183
Democratic,4162
Republican ,17280
Democratic,16507
Democratic,3422
Democratic,11494
Democratic,3967
Republican ,5733
Democratic,19368
Democratic,19178
Republican ,10944
Republican ,17936
Republican ,6456
Republican ,17938
Democratic,13067
Republican ,4949
Republican ,5538
Democratic,18797
Republican ,6788
Democratic,4754
Republican ,8220
Democratic,6213
Democratic,12329
Democratic,11578
Democratic,15624
Republican ,11632
Democratic,10832
Republican ,17594
Democratic,9182
Democratic,10480
Republican ,12658
Democratic,11073
Democratic,13248
Republican ,14295
Republican ,16534
Republican ,12693
Republican ,13168
Democratic,18115
Democratic,13763
Democratic,7641
Democratic,3242
Republican ,18002
Republican ,458
Democratic,8095
Republican ,13241
Republican ,13722
Democratic,3052
Republican ,3352
Republican ,8901
Democratic,19613
Republican ,16243
Democratic,16776
Democratic,7836
Republican ,17355
Republican ,17912
Democratic,12656
Democratic,2536
Democratic,1768
Republican ,18527
Republican ,15749
Republican ,17150
Republican ,4379
Democratic,13320
Democratic,10268
Democratic,12077
Republican ,6803
Democratic,3515
Democratic,6821
Republican ,3622
Republican ,6690
Republican ,1565
Democratic,7737
Democratic,15351
Democratic,5667
Republican ,7976
Republican ,19009
Democratic,801
Republican ,4046
Democratic,11433
Democratic,8089
Democratic,5322
Republican ,5558
Democratic,19477
Democratic,3512
Republican ,11460
Democratic,11528
Republican ,4504
Democratic,13169
Republican ,3211
Democratic,5653
Democratic,9201
Republican ,18050
Democratic,12297
Republican ,7951
Republican ,9700
Republican ,1470
Democratic,10226
Republican ,13305
Democratic,7604
Republican ,413
Democratic,16728
Republican ,14455
Democratic,5549
Republican ,12441
Democratic,6540
Republican ,4407
Republican ,1119
Republican ,2483
Republican ,4966
Republican ,11815
Republican ,4940
Republican ,13160
Republican ,17235
Republican ,11283
Republican ,10436
Democratic,12324
Republican ,15398
Democratic,1514
Democratic,3111
Republican ,19105
Democratic,13287
Democratic,2253
Republican ,15786
Republican ,16596
Democratic,346
Democratic,13046
Republican ,3516
Democratic,14310
Republican ,11689
Republican ,7386
Democratic,16
Democratic,614
Republican ,10490
Republican ,10966
Democratic,14408
Democratic,211
Republican ,14484
Democratic,18061
Republican ,9815
Republican ,15510
Democratic,19953
Republican ,15120
Republican ,6523
Republican ,18042
Democratic,10523
Republican ,4019
Republican ,14770
Democratic,6991
Democratic,12978
Republican ,1667
Democratic,1148
Democratic,19223
Democratic,17354
Republican ,12290
Democratic,16826
Democratic,9270
Republican ,4206
Republican ,1483
Democratic,7807
Republican ,17831
Republican ,7825
Democratic,15810
Republican ,4568
Democratic,14240
Republican ,16584
Democratic,15020
Republican ,2124
Democratic,14910
Democratic,12467
Republican ,17496
Republican ,16816
Democratic,4338
Democratic,2503
Republican ,498
Democratic,7304
Republican ,7377
Democratic,8629
Democratic,4327
Republican ,7021
Democratic,12676
Democratic,5362
Republican ,5788
Republican ,280
Republican ,18462
Republican ,530
Republican ,548
Democratic,17904
Democratic,623
Democratic,3280
Republican ,10122
Democratic,14140
Republican ,13934
Democratic,1102
Democratic,18733
Democratic,12838
Democratic,2136
Republican ,18406
Republican ,4360
Republican ,8668
Democratic,15948
Democratic,6769
Democratic,3300
Democratic,170
Democratic,6151
Republican ,4592
Democratic,10259
Democratic,19130
Republican ,2770
Republican ,9472
Republican ,11956
Republican ,14005
Republican ,4023
Republican ,9199
Republican ,8554
Democratic,344
Democratic,3302
Democratic,142
Democratic,6344
Republican ,6590
Republican ,19547
Republican ,8
Republican ,1158
Republican ,17880
Republican ,11212
Democratic,17979
Democratic,13705
Republican ,15756
Republican ,2324
Democratic,14528
Democratic,12015
Republican ,18847
Republican ,12444
Democratic,14835
Democratic,6214
Republican ,9760
Republican ,13876
Democratic,8619
Democratic,17526
Democratic,8225
Democratic,13034
Democratic,13002
Republican ,6861
Republican ,12159
Democratic,17202
Democratic,18504
Democratic,4800
Republican ,3392
Republican ,4221
Democratic,16744
Democratic,6974
Republican ,7129
Republican ,2241
Republican ,19939
Republican ,8102
Republican ,3462
Republican ,4462
Republican ,3679
Democratic,10010
Republican ,9727
Republican ,13389
Democratic,12530
Democratic,12460
Republican ,10571
Republican ,895
Democratic,12137
Democratic,14863
Republican ,3839
Republican ,9231
Democratic,15710
Democratic,15259
Republican ,15160
Democratic,11491
Republican ,16794
Republican ,11396
Democratic,7918
Democratic,415
Democratic,13176
Republican ,15762
Republican ,4892
Democratic,6749
Democratic,16427
Republican ,15164
Republican ,1482
Republican ,14708
Democratic,14088
Republican ,689
Democratic,7830
Democratic,15171
Republican ,5399
Republican ,12589
Republican ,10310
Democratic,16249
Republican ,11327
Republican ,16399
Republican ,6367
Democratic,14267
Republican ,3880
Democratic,7987
Republican ,1988
Democratic,8158
Republican ,17093
Republican ,16729
Republican ,11653
Republican ,18014
Democratic,8199
Democratic,13177
Republican ,11352
Republican ,10406
Republican ,13634
Republican ,19697
Democratic,11832
Republican ,4066
Democratic,7486
Democratic,6328
Democratic,1232
Democratic,5930
Republican ,5197
Democratic,9543
Republican ,19550
Democratic,8417
Democratic,1880
Republican ,12875
Republican ,8251
Democratic,18226
Republican ,7512
Democratic,6163
Democratic,6927
Democratic,14948
Democratic,15284
Republican ,19037
Republican ,13424
Democratic,3043
Democratic,15274
Republican ,1325
Democratic,11767
Republican ,4003
Democratic,1156
Republican ,15693
Democratic,6087
Republican ,13051
Republican ,3376
Republican ,11897
Republican ,14081
Republican ,3994
Republican ,17378
Republican ,6701
Democratic,2364
Democratic,17225
Democratic,11790
Democratic,2169
Republican ,297
Republican ,6040
Democratic,14662
Republican ,14306
Democratic,17373
Republican ,7437
Democratic,11701
Democratic,9988
Democratic,16964
Democratic,10131
Republican ,1949
Republican ,9171
Republican ,14909
Democratic,3338
Democratic,15156
Republican ,16068
Republican ,9501
Republican ,6124
Democratic,17825
Democratic,17266
Democratic,3752
Republican ,7890
Republican ,18312
Republican ,18320
Democratic,8615
Democratic,4917
Republican ,560
Republican ,642
Democratic,1448
Democratic,14349
Democratic,15849
Republican ,3177
Democratic,262
Republican ,10687
Democratic,1891
Democratic,8014
Democratic,18374
Republican ,18031
Democratic,3638
Republican ,10475
Democratic,8530
Republican ,12253
Republican ,1877
Republican ,5443
Democratic,8306
Republican ,16498
Republican ,13703
Democratic,3578
Republican ,14178
Republican ,8340
Democratic,6847
Republican ,11166
Democratic,11971
Democratic,637
Democratic,11568
Republican ,16375
Democratic,4420
Democratic,17187
Republican ,16483
Democratic,12660
Democratic,12106
Democratic,18092
Democratic,14002
Democratic,18841
Democratic,3484
Democratic,11019
Republican ,1171
Democratic,3975
Republican ,4226
Republican ,10438
Democratic,1946
Republican ,2033
Republican ,3190
Democratic,16991
Democratic,18265
Republican ,18217
Democratic,1950
Republican ,15222
Republican ,7443
Democratic,9289
Republican ,19844
Democratic,6876
Republican ,3315
Republican ,16197
Democratic,9541
Democratic,7478
Republican ,14713
Republican ,2965
Republican ,2644
Republican ,1427
Republican ,16257
Republican ,11855
Democratic,14345
Republican ,4077
Republican ,5001
Democratic,3351
Democratic,8893
Republican ,16442
Republican ,2735
Republican ,15132
Republican ,13709
Republican ,8055
Republican ,14199
Republican ,7171
Democratic,13913
Republican ,17111
Republican ,13669
Republican ,8667
Republican ,9885
Republican ,12040
Republican ,18331
Democratic,2497
Republican ,3493
Republican ,16838
Republican ,15038
Democratic,15856
Democratic,5926
Democratic,15536
Republican ,10654
Republican ,4349
Democratic,14488
Republican ,6888
Democratic,19978
Democratic,16613
Democratic,1613
Republican ,7383
Republican ,11606
Democratic,18949
Democratic,12839
Democratic,16082
Democratic,2569
Republican ,6923
Republican ,4291
Democratic,823
Republican ,11079
Democratic,1009
Republican ,11705
Republican ,12984
Republican ,8318
Republican ,5171
Republican ,9518
Republican ,4714
Republican ,6184
Democratic,10588
Republican ,5185
Republican ,17190
Democratic,17728
Democratic,2092
Democratic,16563
Republican ,19943
Democratic,6917
Democratic,5086
Republican ,16126
Republican ,2381
Republican ,3831
Democratic,17678
Republican ,10577
Democratic,12374
Democratic,18251
Republican ,11087
Republican ,15535
Democratic,19311
Republican ,2413
Democratic,18318
Democratic,2850
Democratic,828
Democratic,15784
Republican ,440
Republican ,8324
Republican ,16880
Democratic,4356
Democratic,19100
Republican ,19504
Republican ,5080
Democratic,11673
Democratic,6335
Republican ,6484
Republican ,6848
Democratic,17040
Republican ,17021
Republican ,17019
Republican ,8321
Democratic,4330
Republican ,14610
Republican ,4454
Democratic,386
Republican ,7368
Democratic,18095
Republican ,4183
Republican ,5091
Republican ,4132
Republican ,6724
Republican ,13676
Republican ,848
Republican ,4175
Democratic,16590
Republican ,12416
Republican ,10245
Democratic,10563
Republican ,16703
Democratic,5278
Democratic,10093
Republican ,10582
Republican ,16406
Democratic,7597
Democratic,4781
Republican ,13263
Republican ,12149
Republican ,11241
Republican ,16555
Republican ,9507
Democratic,17602
Republican ,34
Democratic,3559
Democratic,9743
Republican ,19976
Republican ,9051
Republican ,16066
Republican ,19141
Democratic,15971
Democratic,14815
Republican ,19653
Democratic,19083
Republican ,1713
Democratic,19756
Republican ,3109
Republican ,11042
Republican ,16522
Republican ,11068
Republican ,177
Republican ,2431
Democratic,1202
Democratic,8948
Democratic,13310
Democratic,479
Republican ,14518
Republican ,12360
Republican ,13413
Republican ,10163
Republican ,1053
Republican ,7407
Republican ,8331
Republican ,19345
Republican ,14933
Democratic,19466
Republican ,11428
Republican ,11035
Democratic,4109
Republican ,11245
Democratic,19215
Republican ,9256
Republican ,6793
Democratic,7070
Republican ,5829
Republican ,15060
Democratic,18818
Republican ,15742
Republican ,9354
Democratic,22
Democratic,15107
Republican ,5975
Republican ,631
Democratic,18386
Republican ,18598
Democratic,12561
Republican ,2944
Republican ,902
Republican ,14374
Democratic,14181
Democratic,5360
Democratic,16576
Democratic,18704
Republican ,17887
Republican ,2625
Democratic,1835
Republican ,16041
Republican ,8245
Democratic,2985
Republican ,6716
Republican ,6100
Democratic,12539
Democratic,12719
Republican ,15112
Republican ,4665
Democratic,13983
Republican ,19684
Republican ,18643
Democratic,12788
Republican ,12109
Republican ,8336
Democratic,2303
Republican ,11702
Republican ,12316
Republican ,6665
Republican ,11953
Democratic,14874
Democratic,12309
Republican ,701
Republican ,7137
Republican ,648
Democratic,559
Democratic,6930
Republican ,3483
Republican ,8928
Republican ,11191
Democratic,5354
Republican ,3887
Republican ,7816
Democratic,10178
Republican ,1138
Republican ,4629
Democratic,3384
Democratic,19470
Democratic,5782
Republican ,2133
Democratic,4273
Republican ,10791
Democratic,16014
Republican ,3501
Democratic,14459
Republican ,4700
Democratic,2267
Republican ,13845
Democratic,5003
Democratic,13729
Republican ,6371
Republican ,9480
Democratic,6744
Republican ,880
Republican ,8846
Republican ,380
Democratic,13573
Republican ,6376
Democratic,8614
Republican ,14757
Republican ,11644
Democratic,1630
Democratic,16930
Democratic,18858
Democratic,11957
Republican ,126
Republican ,17366
Democratic,13560
Republican ,12462
Democratic,19335
Democratic,17920
Democratic,9089
Democratic,5573
Republican ,18377
Democratic,2886
Democratic,12341
Democratic,505
Republican ,18776
Republican ,11924
Republican ,2854
Democratic,18521
Democratic,7572
Republican ,13694
Republican ,8330
Democratic,19068
Democratic,350
Republican ,1618
Democratic,18209
Republican ,17267
Republican ,3320
Republican ,14967
Republican ,18538
Democratic,16044
Democratic,18366
Republican ,18748
Republican ,18836
Republican ,13262
Republican ,18203
Republican ,5414
Republican ,6221
Republican ,3539
Democratic,18614
Democratic,18466
Republican ,4048
Democratic,10090
Democratic,2442
Democratic,14150
Democratic,14802
Republican ,2680
Republican ,11211
Democratic,19246
Republican ,11879
Democratic,573
Democratic,6858
Republican ,15187
Republican ,19431
Republican ,16163
Democratic,8666
Republican ,13715
Republican ,17137
Republican ,16270
Democratic,3390
Republican ,11841
Republican ,9467
Republican ,1831
Democratic,14407
Republican ,5177
Republican ,6172
Republican ,15923
Republican ,15563
Democratic,16697
Republican ,7335
Democratic,7588
Republican ,19672
Republican ,19538
Republican ,9127
Republican ,12599
Democratic,15372
Republican ,1424
Republican ,2019
Republican ,4227
Republican ,3429
Republican ,15632
Republican ,7255
Republican ,7096
Democratic,15511
Democratic,1146
Republican ,922
Democratic,14356
Republican ,12016
Republican ,8662
Republican ,5948
Democratic,1234
Democratic,18054
Democratic,5276
Republican ,8891
Republican ,6752
Republican ,7862
Democratic,10773
Democratic,11306
Republican ,11031
Republican ,12455
Democratic,13281
Republican ,7705
Democratic,12540
Republican ,18069
Republican ,11687
Republican ,3842
Democratic,10489
Republican ,17988
Democratic,15709
Republican ,13812
Democratic,7775
Republican ,3124
Republican ,5923
Republican ,6496
Republican ,2031
Democratic,4142
Democratic,6454
Republican ,16922
Republican ,707
Democratic,1499
Republican ,8649
Democratic,8400
Democratic,16968
Democratic,12927
Democratic,10667
Democratic,5770
Democratic,13341
Democratic,16149
Democratic,7633
Republican ,14900
Republican ,2605
Republican ,10306
Democratic,10338
Democratic,15105
Republican ,19537
Democratic,6718
Republican ,82
Republican ,15646
Republican ,3771
Republican ,12826
Republican ,17145
Republican ,10328
Republican ,382
Democratic,19761
Republican ,7583
Republican ,16635
Republican ,536
Republican ,2915
Republican ,17038
Republican ,8366
Republican ,4245
Democratic,5826
Democratic,10004
Democratic,16636
Democratic,12307
Democratic,16836
Democratic,15571
Democratic,12419
Democratic,6159
Republican ,4648
Republican ,18083
Republican ,3932
Democratic,426
Democratic,9564
Republican ,16618
Republican ,12033
Republican ,3859
Democratic,15189
Republican ,15483
Republican ,19988
Republican ,4137
Republican ,18687
Democratic,18531
Republican ,11243
Republican ,1221
Democratic,820
Democratic,8491
Republican ,742
Republican ,18106
Republican ,9819
Democratic,4000
Republican ,9789
Republican ,7594
Democratic,912
Republican ,17544
Democratic,14776
Democratic,10740
Republican ,184
Republican ,14631
Republican ,8311
Republican ,16340
Republican ,16955
Democratic,16426
Republican ,73
Republican ,6220
Democratic,10817
Republican ,19621
Democratic,14994
Republican ,9627
Republican ,3928
Democratic,18767
Republican ,5802
Democratic,11226
Republican ,15135
Republican ,4686
Democratic,10547
Republican ,423
Democratic,15559
Republican ,14175
Republican ,12442
Democratic,9054
Democratic,3970
Republican ,3449
Republican ,19831
Democratic,13815
Republican ,865
Republican ,12639
Democratic,1718
Democratic,16383
Democratic,19529
Democratic,5035
Republican ,9007
Republican ,12724
Republican ,16722
Republican ,11145
Democratic,13421
Democratic,13766
Democratic,7083
Republican ,7785
Democratic,10177
Democratic,8858
Republican ,17606
Republican ,793
Democratic,17518
Republican ,8465
Republican ,15802
Republican ,18499
Democratic,5181
Democratic,14083
Republican ,16002
Republican ,17461
Republican ,18529
Republican ,19971
Democratic,12418
Democratic,19895
Democratic,15504
Republican ,568
Democratic,2590
Republican ,9622
Democratic,8566
Democratic,15091
Republican ,3079
Republican ,15500
Democratic,16266
Democratic,3699
Republican ,19655
Republican ,4799
Democratic,19804
Democratic,18844
Republican ,10975
Republican ,16543
Democratic,18856
Republican ,18436
Democratic,9999
Republican ,3509
Republican ,12611
Republican ,11074
Democratic,14176
Democratic,7076
Democratic,8780
Republican ,4621
Democratic,11721
Democratic,15847
Democratic,7483
Republican ,921
Republican ,12397
Republican ,14641
Republican ,11307
Republican ,736
Republican ,15429
Republican ,1528
Republican ,17423
Republican ,13294
Republican ,17738
Republican ,5626
Republican ,18365
Republican ,1479
Democratic,6278
Democratic,5238
Republican ,8181
Republican ,10235
Democratic,12994
Republican ,6238
Democratic,7956
Democratic,997
Republican ,12358
Democratic,8981
Republican ,19854
Democratic,5835
Republican ,6643
Democratic,2813
Republican ,2931
Republican ,9333
Democratic,3946
Democratic,14037
Republican ,4477
Democratic,4156
Democratic,8612
Republican ,13838
Republican ,16773
Republican ,10484
Democratic,1030
Democratic,9570
Republican ,2392
Republican ,2904
Republican ,3765
Republican ,5689
Democratic,18833
Republican ,1822
Democratic,9978
Democratic,18582
Republican ,14804
Republican ,19671
Republican ,13107
Republican ,18661
Republican ,10236
Republican ,4986
Democratic,10630
Republican ,17200
Democratic,528
Democratic,16284
Republican ,15214
Republican ,11786
Republican ,9236
Republican ,19541
Democratic,12970
Republican ,4410
Republican ,5007
Republican ,3572
Republican ,5002
Republican ,13234
Democratic,833
Democratic,8511
Republican ,1839
Democratic,7489
Republican ,17295
Democratic,8103
Republican ,5264
Democratic,23
Republican ,15554
Republican ,9677
Republican ,14039
Republican ,4690
Republican ,7645
Republican ,7582
Democratic,18477
Republican ,996
Republican ,17987
Democratic,7797
Republican ,6162
Democratic,15862
Republican ,9964
Republican ,3793
Republican ,10949
Democratic,13972
Republican ,14552
Republican ,9601
Democratic,5235
Republican ,16069
Republican ,11502
Democratic,6287
Democratic,4715
Democratic,9004
Republican ,19436
Republican ,12076
Democratic,7188
Republican ,15125
Democratic,11094
Republican ,8327
Democratic,12363
Republican ,827
Republican ,12859
Democratic,17624
Republican ,14182
Democratic,10111
Republican ,10124
Democratic,7856
Democratic,323
Republican ,6482
Democratic,18297
Republican ,6961
Democratic,2701
Democratic,14749
Republican ,6916
Republican ,12017
Democratic,17693
Republican ,10972
Republican ,13903
Republican ,17010
Republican ,9580
Republican ,11457
Democratic,16653
Democratic,1031
Democratic,3418
Democratic,2822
Republican ,10138
Democratic,15577
Republican ,12098
Democratic,2403
Republican ,5504
Republican ,11506
Republican ,10897
Democratic,2429
Democratic,18370
Republican ,3187
Democratic,5138
Democratic,5578
Republican ,18810
Republican ,6854
Democratic,13711
Democratic,5423
Republican ,6314
Republican ,9482
Republican ,14350
Republican ,861
Democratic,4685
Democratic,17927
Republican ,19952
Democratic,6878
Republican ,15884
Democratic,2273
Republican ,9469
Republican ,9347
Democratic,19465
Republican ,1629
Republican ,16672
Democratic,19474
Democratic,9547
Democratic,3735
Republican ,2654
Democratic,19834
Democratic,14801
Democratic,16218
Democratic,11918
Republican ,3591
Republican ,10026
Democratic,7778
Democratic,8932
Republican ,12821
Democratic,6254
Democratic,2885
Democratic,10511
Republican ,4752
Democratic,9008
Democratic,12025
Democratic,16178
Democratic,15234
Republican ,6825
Democratic,4982
Republican ,17995
Republican ,2935
Democratic,15347
Democratic,1002
Democratic,9211
Democratic,14057
Republican ,2821
Democratic,14108
Democratic,10710
Democratic,10752
Democratic,18375
Democratic,5186
Republican ,7764
Republican ,9987
Republican ,16846
Democratic,11691
Republican ,12092
Democratic,19837
Democratic,14297
Republican ,18275
Democratic,7550
Republican ,13055
Democratic,3023
Republican ,18860
Democratic,9044
Democratic,8685
Democratic,19795
Republican ,17310
Republican ,232
Democratic,5915
Democratic,5799
Republican ,5977
Republican ,1453
Democratic,4791
Republican ,4354
Republican ,16268
Democratic,5164
Republican ,9400
Democratic,16906
Democratic,10645
Democratic,11058
Republican ,13754
Republican ,9448
Democratic,10943
Democratic,12132
Republican ,5406
Democratic,13907
Republican ,17117
Democratic,9707
Republican ,8954
Democratic,2220
Democratic,16771
Democratic,5043
Republican ,16479
Republican ,18191
Republican ,13171
Republican ,17380
Democratic,18842
Democratic,18997
Democratic,5914
Republican ,10274
Democratic,10963
Democratic,18594
Republican ,1953
Republican ,18321
Republican ,1473
Democratic,19508
Democratic,1845
Democratic,6273
Democratic,2773
Democratic,14405
