AGE,EDUCATION,YEARS,PROFESSION,CAPITALGAINS,CAPITALLOSS,NATIVE
60,HS-grad,9,Other-service,0,0,United-States
60,7th-8th,4,Craft-repair,0,0,United-States
60,HS-grad,9,Other-service,295699,0,United-States
60,Masters,14,Prof-specialty,0,0,United-States
60,Some-college,10,Sales,0,0,United-States
60,Some-college,10,Transport-moving,0,0,United-States
60,HS-grad,9,Exec-managerial,0,2559,United-States
60,7th-8th,4,Farming-fishing,0,0,United-States
60,HS-grad,9,Other-service,0,0,United-States
60,Bachelors,13,Exec-managerial,7298,0,United-States
60,Some-college,10,Transport-moving,0,0,United-States
60,Masters,14,Prof-specialty,0,0,United-States
60,Assoc-acdm,12,Other-service,208308,0,United-States
60,Bachelors,13,Sales,0,0,United-States
60,Bachelors,13,Exec-managerial,0,1977,United-States
60,HS-grad,9,Sales,0,0,United-States
60,HS-grad,9,Sales,0,0,United-States
60,Assoc-voc,11,Prof-specialty,0,0,United-States
60,Assoc-voc,11,Tech-support,256045,0,United-States
60,HS-grad,9,Other-service,232422,0,United-States
60,Some-college,10,Craft-repair,0,0,United-States
60,11th,7,?,212013,0,United-States
60,HS-grad,9,?,0,0,United-States
60,Bachelors,13,Prof-specialty,0,0,United-States
60,HS-grad,9,Other-service,0,0,United-States
60,Some-college,10,Craft-repair,0,0,United-States
60,Some-college,10,Farming-fishing,0,0,United-States
60,Masters,14,Exec-managerial,0,12419,United-States
60,Assoc-voc,11,Prof-specialty,298712,0,United-States
60,Bachelors,13,Prof-specialty,8614,0,United-States
60,5th-6th,3,Farming-fishing,0,0,United-States
60,Masters,14,Prof-specialty,0,0,United-States
60,Assoc-acdm,12,Sales,0,0,United-States
60,HS-grad,9,Tech-support,2597,0,United-States
60,Some-college,10,Transport-moving,0,0,United-States
60,7th-8th,4,?,0,0,United-States
60,Masters,14,Prof-specialty,0,0,United-States
60,HS-grad,9,Other-service,0,0,United-States
60,HS-grad,9,Other-service,0,0,United-States
60,Some-college,10,Sales,0,0,United-States
60,Some-college,10,?,0,0,United-States
60,Masters,14,Exec-managerial,0,0,United-States
60,HS-grad,9,Sales,0,0,United-States
60,HS-grad,9,Other-service,0,0,Philippines
60,Assoc-acdm,12,Adm-clerical,0,0,United-States
60,Bachelors,13,Prof-specialty,0,0,United-States
60,9th,5,?,0,0,United-States
60,HS-grad,9,Adm-clerical,0,0,United-States
60,Some-college,10,Exec-managerial,0,0,United-States
60,7th-8th,4,Machine-op-inspct,0,0,United-States
60,Some-college,10,Sales,0,0,United-States
60,7th-8th,4,Craft-repair,0,0,United-States
60,7th-8th,4,Machine-op-inspct,0,0,United-States
60,11th,7,Transport-moving,265288,0,United-States
60,9th,5,Farming-fishing,0,0,United-States
60,HS-grad,9,Protective-serv,0,0,United-States
60,11th,7,Protective-serv,0,0,United-States
60,Some-college,10,Exec-managerial,0,0,Columbia
60,Some-college,10,Exec-managerial,0,0,United-States
60,Masters,14,Exec-managerial,0,0,United-States
60,HS-grad,9,Other-service,0,0,United-States
60,11th,7,Farming-fishing,0,0,United-States
60,HS-grad,9,Sales,0,0,United-States
60,Some-college,10,Craft-repair,0,0,United-States
60,HS-grad,9,Machine-op-inspct,0,0,United-States
60,Assoc-acdm,12,Prof-specialty,0,0,Mexico
60,7th-8th,4,Sales,0,0,United-States
60,HS-grad,9,Craft-repair,0,0,United-States
60,Some-college,10,Protective-serv,0,0,United-States
60,Assoc-voc,11,Tech-support,7298,0,United-States
60,Masters,14,Prof-specialty,0,0,China
60,Some-college,10,Sales,7298,0,United-States
60,Bachelors,13,Prof-specialty,7688,0,United-States
60,HS-grad,9,Other-service,0,0,United-States
60,Some-college,10,Craft-repair,0,0,United-States
60,Bachelors,13,?,0,0,United-States
60,Assoc-voc,11,Exec-managerial,0,0,United-States
60,Some-college,10,Other-service,0,0,United-States
60,Prof-school,15,Sales,0,0,United-States
60,10th,6,Sales,0,0,United-States
60,Some-college,10,Tech-support,0,0,United-States
60,7th-8th,4,Machine-op-inspct,0,0,United-States
60,Prof-school,15,Prof-specialty,0,0,United-States
60,HS-grad,9,Craft-repair,0,0,United-States
60,HS-grad,9,?,0,0,United-States
60,Bachelors,13,?,0,2163,South
60,7th-8th,4,Machine-op-inspct,3137,0,Poland
60,7th-8th,4,Handlers-cleaners,0,0,United-States
60,Assoc-voc,11,Exec-managerial,0,0,United-States
60,HS-grad,9,Other-service,99999,0,United-States
60,Bachelors,13,?,0,0,United-States
60,Assoc-voc,11,Other-service,0,0,United-States
60,HS-grad,9,Other-service,0,0,United-States
60,Some-college,10,Sales,0,0,United-States
60,10th,6,Tech-support,0,0,United-States
60,Some-college,10,Exec-managerial,0,0,United-States
60,HS-grad,9,Machine-op-inspct,7688,0,United-States
60,Masters,14,Transport-moving,0,0,United-States
60,Some-college,10,Prof-specialty,7298,0,United-States
60,Some-college,10,Handlers-cleaners,0,0,United-States
60,HS-grad,9,Handlers-cleaners,293407,0,United-States
60,HS-grad,9,Sales,0,0,United-States
60,Bachelors,13,Exec-managerial,0,0,United-States
60,Some-college,10,Exec-managerial,0,0,United-States
60,10th,6,Sales,274668,0,United-States
60,HS-grad,9,?,0,0,United-States
60,HS-grad,9,Farming-fishing,0,0,United-States
60,HS-grad,9,Adm-clerical,0,0,United-States
60,Some-college,10,Machine-op-inspct,0,0,United-States
60,HS-grad,9,Machine-op-inspct,4650,0,United-States
60,Assoc-voc,11,Other-service,0,0,United-States
60,HS-grad,9,Sales,2597,0,United-States
60,Bachelors,13,Exec-managerial,15024,0,United-States
60,HS-grad,9,Adm-clerical,0,0,United-States
60,Some-college,10,Exec-managerial,0,0,England
60,Some-college,10,Craft-repair,0,0,United-States
60,9th,5,Machine-op-inspct,0,0,United-States
60,HS-grad,9,?,0,0,United-States
60,Prof-school,15,Prof-specialty,0,0,Germany
60,7th-8th,4,Machine-op-inspct,0,0,United-States
60,Bachelors,13,Craft-repair,0,10057,United-States
60,Some-college,10,Transport-moving,3137,0,United-States
60,Bachelors,13,Prof-specialty,253060,0,United-States
60,Assoc-voc,11,Prof-specialty,0,0,United-States
60,Some-college,10,Craft-repair,0,0,United-States
60,HS-grad,9,Craft-repair,0,0,United-States
60,HS-grad,9,Sales,7298,0,United-States
60,HS-grad,9,Other-service,0,0,United-States
60,Some-college,10,Craft-repair,0,0,United-States
60,HS-grad,9,Farming-fishing,0,0,United-States
60,1st-4th,2,Craft-repair,0,0,Mexico
60,Prof-school,15,Exec-managerial,0,12780,United-States
60,5th-6th,3,Sales,0,0,?
60,7th-8th,4,Priv-house-serv,0,0,United-States
60,HS-grad,9,Transport-moving,3103,0,United-States
60,Some-college,10,Adm-clerical,7298,0,United-States
60,Bachelors,13,Prof-specialty,5455,0,United-States
60,HS-grad,9,Craft-repair,0,0,United-States
60,HS-grad,9,Other-service,0,0,United-States
60,HS-grad,9,Exec-managerial,10520,0,United-States
60,9th,5,?,0,0,United-States
60,Masters,14,?,0,0,United-States
60,HS-grad,9,Prof-specialty,0,0,United-States
60,HS-grad,9,Craft-repair,0,0,United-States
60,Prof-school,15,Exec-managerial,0,1902,United-States
60,Masters,14,Prof-specialty,0,0,?
60,HS-grad,9,?,276984,0,United-States
60,HS-grad,9,Other-service,0,0,United-States
60,HS-grad,9,Protective-serv,0,0,United-States
60,HS-grad,9,Exec-managerial,0,1092,United-States
60,Bachelors,13,Exec-managerial,0,0,United-States
60,Assoc-voc,11,Craft-repair,0,0,United-States
60,10th,6,Craft-repair,0,0,United-States
60,11th,7,Farming-fishing,0,0,United-States
60,Masters,14,Adm-clerical,0,0,South
60,HS-grad,9,Sales,0,0,United-States
60,Some-college,10,Protective-serv,0,0,United-States
60,HS-grad,9,Adm-clerical,0,0,United-States
60,HS-grad,9,Adm-clerical,0,0,United-States
60,11th,7,Craft-repair,0,0,United-States
60,Some-college,10,?,0,0,United-States
60,Some-college,10,Protective-serv,0,0,United-States
60,HS-grad,9,Protective-serv,0,2042,United-States
60,7th-8th,4,Machine-op-inspct,0,0,United-States
60,Some-college,10,Sales,0,0,United-States
60,9th,5,?,0,0,United-States
60,HS-grad,1,Transport-moving,147308,48369,India
60,Doctorate,11,Handlers-cleaners,175170,217710,India
60,Doctorate,10,Tech-support,105951,274959,India
60,Doctorate,16,Prof-specialty,0,0,United-States
60,Doctorate,16,Prof-specialty,0,0,United-States
60,Doctorate,16,Exec-managerial,293736,0,United-States
60,Doctorate,16,Prof-specialty,7688,12708,United-States
60,Doctorate,16,Prof-specialty,238210,1977,United-States
60,Doctorate,16,Exec-managerial,0,0,United-States
60,Doctorate,16,Exec-managerial,0,0,United-States
60,Doctorate,16,Prof-specialty,0,0,United-States
60,Doctorate,16,Exec-managerial,203561,0,United-States
60,Doctorate,16,Prof-specialty,0,0,United-States
60,Doctorate,16,Prof-specialty,15024,0,United-States
60,Doctorate,16,Prof-specialty,99999,0,United-States
60,Doctorate,16,Prof-specialty,0,0,United-States
60,Doctorate,16,Prof-specialty,0,0,United-States
60,Doctorate,16,Prof-specialty,0,3004,United-States
60,Doctorate,9,Farming-fishing,152846,22875,India
61,HS-grad,9,Craft-repair,0,0,United-States
61,HS-grad,9,Exec-managerial,0,0,United-States
61,HS-grad,9,Farming-fishing,0,2352,United-States
61,HS-grad,9,Machine-op-inspct,0,0,United-States
61,Masters,14,Prof-specialty,0,0,United-States
61,HS-grad,9,Machine-op-inspct,0,0,United-States
61,HS-grad,9,Machine-op-inspct,3471,0,United-States
61,HS-grad,9,Exec-managerial,0,0,United-States
61,Masters,14,Sales,226235,0,United-States
61,HS-grad,9,Protective-serv,207799,0,United-States
61,HS-grad,9,Adm-clerical,1471,0,United-States
61,Bachelors,13,Exec-managerial,0,0,Germany
61,HS-grad,9,Farming-fishing,0,1848,United-States
61,HS-grad,9,?,0,0,United-States
61,HS-grad,9,?,0,0,United-States
61,Prof-school,15,Transport-moving,0,0,United-States
61,Prof-school,15,Prof-specialty,0,0,United-States
61,Bachelors,13,Exec-managerial,5178,0,United-States
61,7th-8th,4,Other-service,0,0,United-States
61,Masters,14,Craft-repair,0,11725,?
61,Some-college,10,Priv-house-serv,0,0,United-States
61,Bachelors,13,?,0,0,United-States
61,Bachelors,13,Prof-specialty,0,0,?
61,9th,5,Machine-op-inspct,0,0,United-States
61,HS-grad,9,Craft-repair,0,0,United-States
61,9th,5,Machine-op-inspct,0,0,Trinadad&Tobago
61,7th-8th,4,Transport-moving,0,0,United-States
61,Bachelors,13,Prof-specialty,0,0,United-States
61,9th,5,Craft-repair,0,0,United-States
61,Some-college,10,Sales,0,0,United-States
61,5th-6th,3,Handlers-cleaners,0,2339,United-States
61,HS-grad,9,Sales,0,0,United-States
61,Some-college,10,Sales,0,0,United-States
61,Masters,14,Sales,206120,0,United-States
61,5th-6th,3,Transport-moving,0,1876,United-States
61,Doctorate,16,Prof-specialty,0,0,?
61,HS-grad,9,Adm-clerical,0,0,United-States
61,HS-grad,9,Exec-managerial,0,0,United-States
61,Prof-school,15,Prof-specialty,226992,0,United-States
61,Some-college,10,Craft-repair,232861,0,United-States
61,HS-grad,9,Farming-fishing,22040,0,United-States
61,7th-8th,4,Transport-moving,256557,0,United-States
61,10th,6,Machine-op-inspct,0,0,United-States
61,7th-8th,4,Transport-moving,0,0,United-States
61,HS-grad,9,Craft-repair,0,0,United-States
61,HS-grad,9,Exec-managerial,0,0,United-States
61,HS-grad,9,Transport-moving,0,0,United-States
61,HS-grad,9,Craft-repair,0,0,United-States
61,7th-8th,4,Sales,273203,0,United-States
61,HS-grad,9,?,0,0,United-States
61,Some-college,10,Adm-clerical,0,0,United-States
61,Some-college,10,?,0,0,United-States
61,9th,5,Handlers-cleaners,0,0,Puerto-Rico
61,Some-college,10,Tech-support,15024,0,United-States
61,HS-grad,9,Machine-op-inspct,0,0,United-States
61,7th-8th,4,Other-service,0,0,United-States
61,Bachelors,13,Sales,0,0,United-States
61,HS-grad,9,Adm-clerical,2414,0,United-States
61,HS-grad,9,Exec-managerial,0,0,United-States
61,HS-grad,9,Farming-fishing,0,0,United-States
61,Bachelors,13,Adm-clerical,0,0,United-States
61,Some-college,10,Sales,0,0,United-States
61,9th,5,Machine-op-inspct,0,0,United-States
61,Assoc-voc,11,Tech-support,227048,0,United-States
61,Bachelors,13,Prof-specialty,15024,0,United-States
61,Some-college,10,Exec-managerial,0,1672,United-States
61,Bachelors,13,?,0,0,United-States
61,HS-grad,9,Other-service,0,0,United-States
61,Some-college,10,Sales,0,0,United-States
61,HS-grad,9,Adm-clerical,0,0,United-States
61,HS-grad,9,Sales,0,0,United-States
61,HS-grad,9,Protective-serv,0,0,United-States
61,HS-grad,9,Sales,0,0,South
61,HS-grad,9,Adm-clerical,0,0,United-States
61,Some-college,10,Adm-clerical,7688,0,United-States
61,7th-8th,4,Other-service,0,0,United-States
61,10th,6,Other-service,226903,0,United-States
61,10th,6,Sales,208765,0,United-States
61,7th-8th,4,?,0,0,United-States
61,1st-4th,2,Craft-repair,0,0,United-States
61,9th,5,Sales,0,0,United-States
61,Some-college,10,Sales,0,0,United-States
61,HS-grad,9,Other-service,0,0,United-States
61,Some-college,10,Exec-managerial,0,0,United-States
61,Some-college,10,Sales,0,0,United-States
61,Prof-school,15,Prof-specialty,0,0,England
61,Masters,14,Prof-specialty,0,0,?
61,HS-grad,9,Exec-managerial,0,0,United-States
61,HS-grad,9,?,0,2603,United-States
61,HS-grad,9,Adm-clerical,0,0,United-States
61,HS-grad,9,?,0,0,United-States
61,Bachelors,13,?,251623,0,United-States
61,HS-grad,9,Farming-fishing,0,0,United-States
61,Some-college,10,Prof-specialty,0,0,United-States
61,Prof-school,15,?,0,0,United-States
61,Some-college,10,Exec-managerial,0,0,United-States
61,HS-grad,9,Other-service,0,0,United-States
61,Some-college,10,Sales,7688,0,United-States
61,10th,6,Other-service,0,0,United-States
61,HS-grad,9,?,0,0,United-States
61,HS-grad,9,Transport-moving,0,0,United-States
61,Some-college,10,Handlers-cleaners,0,0,United-States
61,HS-grad,9,Adm-clerical,0,0,United-States
61,Bachelors,13,Sales,0,0,United-States
61,HS-grad,9,Transport-moving,0,0,United-States
61,7th-8th,4,Transport-moving,0,1651,United-States
61,HS-grad,9,Other-service,0,0,United-States
61,Prof-school,15,Prof-specialty,0,0,United-States
61,12th,8,Craft-repair,0,0,United-States
61,Assoc-acdm,12,?,0,12797,United-States
61,7th-8th,4,Transport-moving,0,1651,United-States
61,Bachelors,13,?,0,0,United-States
61,HS-grad,9,Adm-clerical,0,0,Canada
61,Bachelors,13,Sales,227817,0,United-States
61,7th-8th,4,Machine-op-inspct,264074,0,Italy
61,10th,6,Farming-fishing,0,0,United-States
61,Bachelors,13,Farming-fishing,0,0,United-States
61,Bachelors,13,Other-service,0,10603,United-States
61,HS-grad,9,Adm-clerical,0,0,Puerto-Rico
61,HS-grad,9,Machine-op-inspct,0,0,United-States
61,HS-grad,9,Craft-repair,0,0,United-States
61,Some-college,10,Adm-clerical,0,0,United-States
61,Some-college,10,Adm-clerical,0,0,United-States
61,Bachelors,13,Prof-specialty,0,0,United-States
61,11th,7,Transport-moving,0,0,United-States
61,HS-grad,9,Handlers-cleaners,254029,0,United-States
61,5th-6th,3,Farming-fishing,0,0,Mexico
61,HS-grad,9,Exec-managerial,0,0,United-States
61,Bachelors,13,Exec-managerial,0,0,United-States
61,Some-college,10,Prof-specialty,0,0,United-States
61,11th,7,Other-service,0,0,United-States
61,Bachelors,13,?,0,0,United-States
61,7th-8th,4,Machine-op-inspct,0,0,Guatemala
61,10th,6,Sales,0,0,United-States
61,HS-grad,9,Exec-managerial,15024,0,United-States
61,7th-8th,4,Other-service,0,0,United-States
61,HS-grad,9,Adm-clerical,0,0,United-States
61,12th,8,Other-service,0,0,United-States
61,Masters,14,Sales,3103,0,United-States
61,HS-grad,9,Exec-managerial,0,1887,United-States
61,Some-college,10,Exec-managerial,0,0,United-States
61,Bachelors,13,Exec-managerial,0,0,United-States
61,Some-college,10,Sales,0,1902,United-States
61,Bachelors,13,Prof-specialty,0,0,United-States
61,10th,6,Farming-fishing,0,0,United-States
61,Some-college,10,Tech-support,0,0,United-States
61,Prof-school,15,Prof-specialty,15024,0,United-States
61,7th-8th,4,Other-service,0,0,United-States
61,Some-college,10,?,99999,0,United-States
61,Masters,14,Exec-managerial,7298,0,United-States
61,Bachelors,13,Sales,4787,0,United-States
61,HS-grad,9,Transport-moving,0,0,United-States
61,Some-college,10,Adm-clerical,0,0,United-States
61,HS-grad,9,Handlers-cleaners,0,0,United-States
61,HS-grad,9,Farming-fishing,0,0,United-States
61,Some-college,10,Sales,0,0,United-States
61,HS-grad,9,Prof-specialty,0,0,United-States
61,11th,7,Other-service,0,0,United-States
61,HS-grad,9,?,4865,0,United-States
61,10th,6,Transport-moving,217547,0,United-States
61,Assoc-voc,11,Adm-clerical,0,0,United-States
61,Masters,14,Exec-managerial,0,0,United-States
61,11th,7,Other-service,0,0,United-States
61,Bachelors,13,Transport-moving,0,0,United-States
61,Bachelors,13,?,0,0,United-States
61,Assoc-acdm,12,Exec-managerial,0,0,United-States
61,Some-college,10,Sales,0,0,United-States
61,Some-college,10,Adm-clerical,0,0,United-States
61,7th-8th,4,Adm-clerical,2885,0,United-States
61,HS-grad,9,Exec-managerial,0,0,United-States
61,9th,5,Other-service,0,0,United-States
61,11th,7,Other-service,271771,0,United-States
61,Some-college,10,Other-service,0,0,United-States
61,Preschool,1,Other-service,283160,0,China
61,Some-college,10,Other-service,0,0,United-States
61,Prof-school,15,Exec-managerial,0,0,United-States
61,HS-grad,9,Transport-moving,282910,0,United-States
61,HS-grad,9,Farming-fishing,0,0,United-States
61,Masters,14,Prof-specialty,0,0,United-States
61,HS-grad,9,Transport-moving,0,0,United-States
61,HS-grad,9,Exec-managerial,0,0,United-States
61,Bachelors,13,Sales,0,0,United-States
61,Prof-school,15,Prof-specialty,277990,0,United-States
61,HS-grad,9,Exec-managerial,224824,0,United-States
61,HS-grad,9,Other-service,0,0,United-States
61,12th,8,Machine-op-inspct,0,0,Italy
61,HS-grad,9,Transport-moving,0,0,United-States
61,Doctorate,16,Exec-managerial,0,0,Taiwan
61,7th-8th,4,Farming-fishing,0,0,United-States
61,Bachelors,13,Sales,0,0,United-States
61,10th,6,Transport-moving,0,0,United-States
61,HS-grad,9,Craft-repair,0,0,United-States
61,9th,5,Craft-repair,0,0,United-States
61,Prof-school,15,Prof-specialty,0,1902,United-States
61,7th-8th,4,Farming-fishing,0,0,United-States
61,12th,8,Prof-specialty,0,0,United-States
61,HS-grad,9,?,220490,1902,United-States
61,9th,5,Exec-managerial,0,0,United-States
61,HS-grad,9,?,0,0,United-States
61,HS-grad,9,Adm-clerical,0,0,United-States
61,10th,6,?,0,0,United-States
61,5th-6th,3,Handlers-cleaners,3411,0,United-States
61,Bachelors,13,?,0,0,United-States
61,11th,7,Exec-managerial,0,0,United-States
61,7th-8th,4,Transport-moving,0,0,United-States
61,HS-grad,9,Protective-serv,0,0,India
61,Some-college,10,Adm-clerical,0,0,United-States
61,Some-college,10,Tech-support,0,0,United-States
61,HS-grad,9,Exec-managerial,2829,0,United-States
61,Bachelors,13,Prof-specialty,0,0,United-States
61,Some-college,10,Adm-clerical,0,1887,United-States
61,HS-grad,9,Exec-managerial,257623,0,United-States
61,HS-grad,9,Craft-repair,0,0,United-States
61,Some-college,10,Other-service,0,0,United-States
61,Some-college,10,Adm-clerical,15024,0,United-States
61,Assoc-voc,11,Craft-repair,0,0,United-States
61,Bachelors,13,Priv-house-serv,0,0,?
61,7th-8th,4,Machine-op-inspct,0,0,United-States
61,HS-grad,9,Adm-clerical,0,0,Japan
61,HS-grad,9,Tech-support,0,0,United-States
61,HS-grad,9,Other-service,0,0,United-States
61,Bachelors,13,?,0,11471,United-States
61,5th-6th,3,Transport-moving,0,0,United-States
61,HS-grad,9,Machine-op-inspct,0,0,United-States
61,HS-grad,9,Machine-op-inspct,0,0,United-States
61,Some-college,10,Adm-clerical,0,0,United-States
61,Some-college,10,Tech-support,0,0,United-States
61,HS-grad,9,Sales,0,0,United-States
61,Bachelors,13,?,0,0,United-States
61,HS-grad,9,Exec-managerial,0,0,United-States
61,10th,6,Craft-repair,0,0,United-States
61,7th-8th,4,?,0,0,United-States
61,Masters,14,Prof-specialty,0,0,United-States
61,HS-grad,9,Adm-clerical,0,0,United-States
61,HS-grad,9,?,0,0,United-States
61,Some-college,10,Machine-op-inspct,0,0,United-States
61,7th-8th,4,Craft-repair,7688,0,Poland
61,HS-grad,9,Adm-clerical,0,0,United-States
61,7th-8th,4,Machine-op-inspct,0,0,United-States
61,10th,6,Other-service,0,0,United-States
61,12th,8,?,0,0,United-States
61,Some-college,10,Prof-specialty,0,0,United-States
61,HS-grad,9,?,0,0,United-States
61,5th-6th,3,Craft-repair,0,0,El-Salvador
61,HS-grad,9,Sales,0,2754,United-States
61,7th-8th,4,Farming-fishing,0,0,United-States
61,Some-college,10,Adm-clerical,9386,0,United-States
61,HS-grad,9,Adm-clerical,0,0,United-States
61,Some-college,10,Other-service,0,0,United-States
61,HS-grad,9,?,3103,0,United-States
61,Masters,14,Exec-managerial,0,0,United-States
61,HS-grad,9,Transport-moving,0,0,United-States
61,7th-8th,4,Sales,239659,0,United-States
61,HS-grad,9,Exec-managerial,0,0,United-States
61,Some-college,10,Sales,0,0,United-States
61,Assoc-acdm,12,Exec-managerial,0,0,United-States
61,Assoc-acdm,12,Sales,15024,0,United-States
61,HS-grad,9,Other-service,0,0,United-States
61,1st-4th,2,Other-service,0,0,Mexico
61,Some-college,10,Adm-clerical,0,0,United-States
61,5th-6th,3,Handlers-cleaners,7298,0,Philippines
61,HS-grad,9,Transport-moving,0,0,United-States
61,12th,8,Craft-repair,0,0,Mexico
61,HS-grad,9,Other-service,0,0,United-States
61,HS-grad,9,?,0,0,United-States
61,HS-grad,9,Craft-repair,0,0,United-States
61,HS-grad,9,Transport-moving,0,0,United-States
61,HS-grad,9,Sales,0,0,United-States
61,1st-4th,2,?,3942,0,Mexico
61,Masters,14,Prof-specialty,0,0,United-States
61,Assoc-voc,11,Craft-repair,0,1887,United-States
61,HS-grad,9,Craft-repair,0,0,United-States
61,HS-grad,9,Prof-specialty,0,0,United-States
61,9th,5,Sales,0,0,United-States
61,Masters,14,?,0,0,United-States
61,HS-grad,9,Other-service,0,0,United-States
61,HS-grad,9,?,0,0,United-States
61,HS-grad,9,Sales,0,0,United-States
61,HS-grad,9,Prof-specialty,0,0,United-States
61,Some-college,10,?,0,0,United-States
61,HS-grad,9,Adm-clerical,0,0,United-States
61,1st-4th,2,Handlers-cleaners,0,0,United-States
61,Bachelors,13,Prof-specialty,0,1848,United-States
61,HS-grad,9,Sales,0,0,United-States
61,HS-grad,9,Craft-repair,0,2051,United-States
61,Masters,14,Prof-specialty,0,0,United-States
61,Masters,14,Prof-specialty,0,0,United-States
61,Some-college,10,Other-service,0,0,United-States
61,11th,7,Handlers-cleaners,0,0,United-States
61,7th-8th,4,Farming-fishing,0,0,United-States
61,HS-grad,9,Craft-repair,238837,1669,United-States
61,7th-8th,4,Craft-repair,0,0,United-States
61,HS-grad,9,Sales,0,0,United-States
61,Doctorate,16,Exec-managerial,15024,0,United-States
61,Doctorate,16,Prof-specialty,25236,0,United-States
61,Doctorate,16,Prof-specialty,0,1564,United-States
61,Doctorate,16,Prof-specialty,0,0,United-States
61,Doctorate,16,Prof-specialty,238891,0,United-States
61,Doctorate,16,Prof-specialty,0,0,United-States
61,Doctorate,16,Prof-specialty,0,1902,United-States
61,Doctorate,16,Prof-specialty,209839,0,United-States
61,Doctorate,16,Prof-specialty,0,1902,United-States
61,Doctorate,16,Prof-specialty,0,0,United-States
61,Doctorate,16,Prof-specialty,0,2415,United-States
61,Doctorate,16,Prof-specialty,0,0,United-States
61,Doctorate,16,Prof-specialty,256444,0,United-States
62,HS-grad,9,Other-service,0,0,United-States
62,Masters,14,Prof-specialty,0,0,United-States
62,HS-grad,9,Transport-moving,0,0,United-States
62,HS-grad,9,Other-service,0,0,United-States
62,Bachelors,13,Prof-specialty,0,0,United-States
62,10th,6,Machine-op-inspct,0,0,United-States
62,Some-college,10,Other-service,0,0,United-States
62,7th-8th,4,?,3411,0,United-States
62,Prof-school,15,Prof-specialty,272056,1628,United-States
62,Doctorate,16,Prof-specialty,7688,0,?
62,7th-8th,4,Protective-serv,0,0,Cuba
62,Some-college,10,Exec-managerial,0,0,United-States
62,Masters,14,Prof-specialty,0,0,United-States
62,12th,8,Craft-repair,0,0,United-States
62,Some-college,10,?,0,0,United-States
62,Prof-school,15,Prof-specialty,0,0,United-States
62,Some-college,10,Sales,0,0,United-States
62,Some-college,10,Sales,0,0,United-States
62,Bachelors,13,Prof-specialty,0,0,United-States
62,Bachelors,13,Prof-specialty,0,0,United-States
62,Bachelors,13,Prof-specialty,0,0,United-States
62,HS-grad,9,Craft-repair,0,0,United-States
62,Assoc-voc,11,?,3411,0,United-States
62,Some-college,10,?,0,0,United-States
62,HS-grad,9,Craft-repair,10566,0,United-States
62,Some-college,10,Exec-managerial,290400,0,United-States
62,Bachelors,13,Prof-specialty,0,0,United-States
62,HS-grad,9,Craft-repair,0,0,United-States
62,Some-college,10,Other-service,0,0,United-States
62,Masters,14,Sales,0,0,United-States
62,HS-grad,9,?,0,0,United-States
62,Some-college,10,Craft-repair,8614,0,United-States
62,Some-college,10,?,0,0,United-States
62,10th,6,Machine-op-inspct,0,0,United-States
62,5th-6th,3,Farming-fishing,0,0,Mexico
62,HS-grad,9,Transport-moving,0,1977,United-States
62,7th-8th,4,Machine-op-inspct,0,0,United-States
62,Assoc-voc,11,Exec-managerial,0,0,United-States
62,Some-college,10,Farming-fishing,0,0,United-States
62,HS-grad,9,?,0,0,United-States
62,Masters,14,Prof-specialty,0,0,?
62,HS-grad,9,Farming-fishing,0,0,United-States
62,10th,6,Handlers-cleaners,0,0,United-States
62,Some-college,10,Adm-clerical,0,0,United-States
62,7th-8th,4,?,0,0,United-States
62,Bachelors,13,Exec-managerial,0,0,United-States
62,7th-8th,4,Craft-repair,0,0,United-States
62,Bachelors,13,Adm-clerical,0,1258,United-States
62,HS-grad,9,Sales,279141,0,United-States
62,Bachelors,13,Prof-specialty,3103,0,United-States
62,HS-grad,9,?,0,0,United-States
62,Bachelors,13,Adm-clerical,0,0,United-States
62,7th-8th,4,Other-service,0,0,United-States
62,HS-grad,9,Sales,251802,0,United-States
62,HS-grad,9,Transport-moving,0,0,United-States
62,HS-grad,9,Machine-op-inspct,0,0,United-States
62,Some-college,10,Exec-managerial,0,0,United-States
62,Bachelors,13,Adm-clerical,0,0,United-States
62,Some-college,10,Sales,0,0,United-States
62,Bachelors,13,Machine-op-inspct,265989,0,United-States
62,HS-grad,9,Adm-clerical,0,0,United-States
62,Bachelors,13,Farming-fishing,0,0,United-States
62,HS-grad,9,Craft-repair,0,0,United-States
62,7th-8th,4,Other-service,0,0,United-States
62,Bachelors,13,Machine-op-inspct,0,0,United-States
62,Some-college,10,Adm-clerical,262790,0,United-States
62,7th-8th,4,Handlers-cleaners,226052,0,United-States
62,HS-grad,9,Other-service,0,0,United-States
62,Some-college,10,Transport-moving,0,0,United-States
62,11th,7,Other-service,0,0,United-States
62,HS-grad,9,Exec-managerial,263718,0,United-States
62,HS-grad,9,Adm-clerical,0,0,Germany
62,Bachelors,13,?,0,0,United-States
62,HS-grad,9,Adm-clerical,0,0,United-States
62,HS-grad,9,Exec-managerial,0,0,United-States
62,Bachelors,13,Craft-repair,7688,0,United-States
62,Some-college,10,Craft-repair,0,0,United-States
62,Some-college,10,Adm-clerical,207494,0,United-States
62,HS-grad,9,?,0,0,United-States
62,HS-grad,9,Transport-moving,0,0,United-States
62,HS-grad,9,Sales,241051,0,Philippines
