color,num_critic_for_reviews,duration,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
Color,57,98,,Comedy|Drama|Family|Music|Musical|Romance,High School Musical ,59254,2553,0,726,English,USA,TV-G,4200000,2006,5.2,0
Color,8,60,,Crime|Drama,Animal Kingdom             ,3673,3026,0,23,English,USA,,,,8.1,0
Color,50,93,2542264,Comedy|Drama,Love and Death on Long Island ,3407,938,1,48,English,UK,PG-13,,1997,7.1,61
Color,232,104,1487477,Fantasy|Thriller,Night Watch ,47097,206,0,310,Russian,Russia,R,4200000,2004,6.5,0
Color,63,112,62549000,Crime|Drama|Romance|Thriller,The Crying Game ,41361,2412,0,148,English,UK,R,2300000,1992,7.3,0
Color,75,94,105500000,Comedy,Porky's ,31260,582,0,152,English,Canada,R,4000000,1981,6.2,0
Color,274,90,101055,Horror,Survival of the Dead ,17478,1951,0,159,English,USA,R,4000000,2009,5,0
 Black and White,284,96,,Drama|Horror|Mystery,Night of the Living Dead ,87978,403,5,580,English,USA,Unrated,114000,1968,8,0
Color,265,101,44566004,Drama,Lost in Translation ,321283,32015,0,1848,English,USA,R,4000000,2003,7.8,17000
Color,154,93,39200000,Comedy|Romance,Annie Hall ,192940,12691,0,491,English,USA,PG,4000000,1977,8.1,0
Color,44,152,36000000,Drama|Family|Romance,The Greatest Show on Earth ,9456,825,0,107,English,USA,Not Rated,4000000,1952,6.7,625
Color,314,150,65007045,Action|Adventure|Drama,Exodus: Gods and Kings ,128694,26489,0,657,English,UK,PG-13,140000000,2014,6.1,51000
Color,153,112,31252964,Drama|Romance,Monster's Ball ,71495,13707,1,522,English,USA,R,4000000,2001,7.1,0
Color,256,95,131175,Drama|Horror,Maggie ,30219,1885,2,200,English,USA,PG-13,8500000,2015,5.6,22000
Color,123,111,31968347,Drama|Romance,Leaving Las Vegas ,93894,14823,0,286,English,USA,R,3600000,1995,7.6,0
Color,46,86,,Comedy|Horror,Hansel & Gretel Get Baked ,2806,2634,0,11,English,USA,,4500000,2013,4.3,0
Color,203,108,,Comedy|Horror|Sci-Fi,The Return of the Living Dead ,39857,2020,0,300,English,USA,R,4000000,1985,7.3,0
Color,34,105,,Comedy|Drama|Romance,The Front Page ,9007,1218,2,50,English,USA,PG,4000000,1974,7.3,661
Color,149,91,35385560,Mystery|Thriller,The Boy Next Door ,27198,4807,1,131,English,USA,R,4000000,2015,4.6,8000
Color,20,105,,Drama|Romance,Trapeze ,3102,986,0,35,English,USA,Approved,4000000,1956,6.8,283
Color,9,60,,Drama|Fantasy,Saving Grace             ,3852,5203,1,47,English,USA,TV-MA,,,7.5,634
Color,323,106,20803237,Comedy|Drama,The Kids Are All Right ,110616,18645,1,291,English,USA,R,3500000,2010,7.1,16000
Color,172,93,13008928,Horror|Sci-Fi|Thriller,They Live ,73501,837,0,333,English,USA,R,4000000,1988,7.3,27000
Color,111,172,,Adventure|Drama|History|Thriller|War,The Great Escape ,165638,1785,0,301,English,USA,Approved,4000000,1963,8.3,8000
 Black and White,74,109,10941801,Comedy|Documentary|Drama|Fantasy|Mystery|Sci-Fi,What the #$*! Do We (K)now!? ,12059,2649,0,486,English,USA,Unrated,,2004,5.4,2000
Color,161,93,15152879,Drama|Horror|Thriller,The Last Exorcism Part II ,13506,46868,0,68,English,France,PG-13,5000000,2013,4,0
Color,548,165,25359200,Drama,Boyhood ,266020,673,0,836,English,USA,R,4000000,2014,8,92000
Color,177,96,10515579,Comedy|Crime|Mystery,Scoop ,66840,20132,0,248,English,UK,PG-13,4000000,2006,6.7,0
Color,230,119,180011740,Action|Adventure|Sci-Fi|Thriller,Planet of the Apes ,177729,2776,0,1368,English,USA,PG-13,100000000,2001,5.7,0
Color,27,93,10097096,Comedy,The Wash ,5612,955,2,38,English,USA,R,4000000,2001,4.6,842
Color,22,82,9821335,Comedy,3 Strikes ,1415,3354,1,10,English,USA,R,6000000,2000,4,118
Color,157,101,8243880,Crime|Drama|Fantasy|Romance,The Cooler ,28714,3086,1,215,English,USA,R,3200000,2003,7,762
 Black and White,70,120,,Drama|Romance|Western,The Misfits ,12981,1652,2,121,English,USA,Approved,4000000,1961,7.4,0
Color,125,81,7825820,Crime|Mystery|Thriller,The Night Listener ,13086,50831,0,156,English,USA,R,4000000,2006,5.9,576
Color,10,82,7557877,Comedy|Crime,The Jerky Boys ,2129,1002,0,37,English,USA,R,,1995,4.6,138
Color,160,107,14637490,Horror|Mystery|Thriller,My Soul to Take ,16411,2537,2,136,English,USA,R,25000000,2010,4.8,0
Color,300,105,7159147,Drama|Mystery|Thriller,The Orphanage ,120189,954,0,308,Spanish,Spain,R,3400000,2007,7.5,11000
Color,69,86,17314483,Comedy|Fantasy,A Haunted House 2 ,14621,4073,2,48,English,USA,R,4000000,2014,4.7,0
Color,143,110,6525762,Comedy|Drama|Romance,The Rules of Attraction ,44339,19928,2,425,English,USA,R,4000000,2002,6.7,0
Color,50,127,,Drama|Thriller,Topaz ,12677,753,0,89,English,USA,M,4000000,1969,6.3,414
Color,46,90,4613815,Comedy|Crime,Let's Go to Prison ,19622,1566,0,58,English,USA,R,,2006,6,931
Color,51,110,4301331,Comedy|Fantasy,Four Rooms ,78241,7921,6,177,English,USA,R,4000000,1995,6.7,0
Color,163,104,4046737,Comedy|Drama|Romance,Secretary ,67949,2251,1,390,English,USA,R,4000000,2002,7.1,15000
Color,52,96,3713002,Documentary,The Real Cancun ,3611,972,1,62,English,USA,R,8000000,2003,2.7,131
Color,40,110,3468572,Drama,Talk Radio ,10073,1966,0,78,English,USA,R,4000000,1988,7.3,816
Color,50,84,2892582,Comedy,Waiting for Guffman ,22697,3559,0,202,English,USA,R,4000000,1996,7.6,0
Color,45,94,2800000,Comedy,Love Stinks ,4377,2662,3,85,English,USA,R,4000000,1999,5.8,309
Color,121,93,2426851,Comedy|Crime|Romance|Thriller,You Kill Me ,16224,776,1,76,English,USA,R,4000000,2007,6.5,830
Color,114,96,1325073,Comedy|Drama,Thumbsucker ,18762,1208,0,91,English,USA,R,4000000,2005,6.6,708
Color,270,88,,Action|Crime|Horror|Thriller,Red State ,53342,4777,0,287,English,USA,R,4000000,2011,6.2,16000
Color,116,101,864959,Adventure|Fantasy,Mirrormask ,20275,1215,0,151,English,UK,PG,4000000,2005,6.9,0
Color,115,102,2601847,Documentary|Music,Samsara ,22457,48,0,69,None,USA,PG-13,4000000,2011,8.5,26000
Color,15,87,800000,Adventure|Fantasy,The Barbarians ,2308,1700,0,35,English,USA,R,4000000,1987,4.8,550
Color,122,83,1429260,Drama|Romance,The Art of Getting By ,45293,2353,1,71,English,USA,PG-13,,2011,6.6,0
Color,35,103,,Drama|Thriller,Zipper ,4091,3408,0,20,English,USA,R,4500000,2015,5.7,987
Color,41,99,562059,Drama|Thriller,Poolhall Junkies ,8535,3130,4,113,English,USA,R,4000000,2002,7,872
Color,31,106,399793,Drama,The Loss of Sexual Innocence ,2877,4343,0,70,English,USA,R,4000000,1999,5.4,111
Color,332,115,,Drama|Fantasy,Holy Motors ,29440,1298,0,110,French,France,Not Rated,,2012,7.1,12000
Color,232,117,371897,Drama,Joe ,36494,13607,2,118,English,USA,R,4000000,2013,6.9,11000
Color,43,99,302204,Comedy|Crime|Romance,Shooting Fish ,6705,975,3,53,English,UK,PG,3000000,1997,6.6,167
Color,68,102,354704,Crime|Drama|Horror|Thriller,Prison ,2705,11083,0,38,English,USA,R,1300000,1987,5.9,314
Color,51,85,265107,Comedy|Horror|Mystery,Psycho Beach Party ,4617,2282,1,93,English,Australia,Unrated,1500000,2000,6.3,614
Color,33,86,185577,Comedy,The Big Tease ,2133,2805,1,31,English,UK,R,4000000,1999,6.3,182
Color,26,120,100412,Drama,"Buen Día, Ramón ",2112,824,0,7,German,Mexico,PG-13,4000000,2013,7.7,0
Color,109,106,58214,Crime|Drama|Thriller,Trust ,34224,916,0,137,English,USA,R,9500000,2010,7,10000
Color,34,103,75078,Comedy,An Everlasting Piece ,1398,1403,4,26,English,USA,R,14000000,2000,6.3,132
Color,31,93,64359,Comedy|Romance,Among Giants ,811,643,1,26,English,UK,R,2500000,1998,5.9,108
Color,141,112,317125,Drama|Romance,Adore ,23334,25269,0,87,English,Australia,R,16000000,2013,6.2,0
Color,19,100,,Comedy|Drama|Romance,The Velocity of Gary ,1555,5796,0,40,English,USA,R,4000000,1998,5,98
Color,64,113,146402,Comedy|Drama,Mondays in the Sun ,9913,387,1,38,Spanish,Spain,R,4000000,2002,7.7,0
Color,215,98,18469,Drama|Horror|Sci-Fi,Stake Land ,34263,1038,1,141,English,USA,R,650000,2010,6.5,0
Color,5,23,,Comedy|Family|Romance,Sonny with a Chance             ,7673,915,1,47,English,USA,TV-G,,,6.1,325
Color,12,92,12836,Biography|Drama,The Last Time I Committed Suicide ,1686,20135,1,28,English,USA,R,4000000,1997,5.8,161
Color,70,106,20262,Drama,Futuro Beach ,1738,629,2,10,Portuguese,Brazil,Unrated,4000000,2014,6.1,278
Color,46,119,,Comedy|Drama,Another Happy Day ,3297,10984,4,42,English,USA,R,4000000,2011,6,798
Color,135,99,,Action|Adventure|Crime|Thriller,A Lonely Place to Die ,22220,2631,1,97,English,UK,R,4000000,2011,6.3,0
Color,38,90,,Comedy|Fantasy,Nothing ,5137,1298,0,50,English,Canada,R,,2003,6.3,688
Color,8,120,,Adventure|Drama,The Geographer Drank His Globe Away ,2488,183,0,3,Russian,Russia,,4000000,2013,7.5,282
Color,34,168,,Drama|Family|History|Musical,1776 ,6303,1541,0,129,English,USA,PG,4000000,1972,7.6,0
Color,36,93,4063,Drama|Mystery|Romance|Thriller,Inescapable ,2086,242,3,20,English,Canada,R,4000000,2012,5.2,657
 Black and White,35,96,,Drama|War,Hell's Angels ,3753,457,1,53,English,USA,Passed,3950000,1930,7.8,279
Color,6,103,,Comedy|Drama|Romance,Purple Violets ,2727,1585,5,19,English,USA,,4000000,2007,6.6,296
Color,39,93,,Horror,The Veil ,4146,2651,2,29,English,USA,R,4000000,2016,4.7,0
Color,182,84,,Horror|Thriller,The Loved Ones ,27781,644,1,104,English,Australia,R,,2009,6.7,0
Color,14,81,,Horror,No Vacancy ,1561,609,0,21,English,USA,R,4000000,2012,4.2,531
Color,3,84,,Comedy|Romance,How to Fall in Love ,1929,1932,2,4,English,USA,TV-G,4000000,2012,6.3,170
Color,3,94,,Adventure|Biography|Drama|Romance,The Perfect Wave ,724,1150,1,15,English,South Africa,PG,4000000,2014,4.7,365
Color,1,141,,Adventure|Drama|History,Ben-Hur ,67,13391,2,1,English,USA,PG-13,100000000,2016,6,0
Color,62,120,,Biography|Drama|History,A Man for All Seasons ,23713,1238,0,167,English,UK,Approved,2000000,1966,7.9,2000
Color,161,121,,Drama|Romance,Network ,103493,5987,0,317,English,USA,R,3800000,1976,8.1,17000
Color,157,226,198655278,Drama|History|Romance|War,Gone with the Wind ,215340,1862,1,706,English,USA,G,3977000,1939,8.2,16000
Color,31,104,143653,Biography|Drama,Desert Dancer ,1177,1281,0,10,English,UK,PG-13,4000000,2014,6,0
Color,53,152,14873,Adventure|War|Western,Major Dundee ,5294,2888,2,67,English,USA,Approved,3800000,1965,6.8,251
Color,1,92,,Drama,Down for Life ,257,3229,3,6,English,USA,R,,2009,7.3,237
Color,21,107,8000000,Biography|Comedy|Musical|Romance|Western,Annie Get Your Gun ,3167,731,0,90,English,USA,Passed,3768785,1950,7,456
Color,246,97,304137,Comedy|Crime|Drama,Four Lions ,55982,1269,0,148,English,UK,R,,2010,7.3,17000
Color,42,115,,Drama,House of Sand ,2650,222,1,35,Portuguese,Brazil,R,8000000,2005,7.5,385
Color,78,95,37606,Comedy|Crime|Drama,Defendor ,31836,2658,0,90,English,Canada,R,3500000,2009,6.8,0
Color,41,102,2956000,Adventure|Comedy|Musical|Romance,The Pirate ,3258,282,0,54,English,USA,Approved,3700000,1948,7.1,359
Color,61,99,19959,Drama,The Good Heart ,3579,298,2,14,English,Iceland,R,3800000,2009,6.9,0
Color,112,109,2706659,Comedy|Drama,The History Boys ,17770,5977,0,172,English,UK,R,2000000,2006,6.9,0
Color,349,113,61094903,Action|Mystery|Thriller,Unknown ,210548,17151,3,332,English,UK,PG-13,30000000,2011,6.9,29000
Color,55,25,,Comedy|Drama|War,M*A*S*H             ,36265,2195,5,147,English,USA,TV-PG,,,8.4,0
 Black and White,88,113,,Drama,Midnight Cowboy ,76616,465,2,334,English,USA,X,3600000,1969,7.9,0
Color,122,91,45857453,Comedy|Drama|Music,The Full Monty ,82232,2323,3,174,English,UK,R,3500000,1997,7.2,0
Color,134,88,83400000,Comedy,Airplane! ,160281,2726,0,427,English,USA,PG,3500000,1980,7.8,16000
Color,11,88,,Action|Thriller,Chain of Command ,801,2886,3,14,English,USA,R,5000000,2015,3.5,358
 Black and White,20,97,27900000,Comedy|Drama,Friday ,74626,3455,1,157,English,USA,R,3500000,1995,7.3,8000
Color,28,97,27900000,Crime|Drama|Thriller,Menace II Society ,39508,3036,2,96,English,USA,R,3500000,1993,7.5,0
Color,22,42,,Drama|Music,Empire             ,27418,4337,2,92,English,USA,TV-14,,,7.8,14000
Color,95,85,14000000,Comedy|Fantasy|Horror|Thriller,Creepshow 2 ,15956,3617,0,118,English,USA,R,3500000,1987,6,1000
Color,31,121,,Comedy|Drama|Romance|Western,The Ballad of Cable Hogue ,6350,1970,2,62,English,USA,R,3716946,1970,7.3,357
 Black and White,79,134,,Biography|Crime|Drama|History,In Cold Blood ,19026,970,1,128,English,USA,Approved,3500000,1967,8,0
Color,25,149,,Drama,The Nun's Story ,7071,646,0,83,English,USA,Not Rated,3500000,1959,7.6,930
Color,22,121,,Action|Crime|Drama|Mystery|Thriller,Harper ,5941,2402,1,74,English,USA,Not Rated,3500000,1966,7,470
Color,110,116,,Thriller,Frenzy ,30982,771,0,199,English,UK,R,2000000,1972,7.5,0
Color,425,92,25138292,Horror|Mystery,The Witch ,66483,1122,0,452,English,USA,R,3500000,2015,6.8,43000
Color,19,93,10305534,Comedy,I Got the Hook Up ,1721,987,2,38,English,USA,R,3500000,1998,3.9,280
Color,43,96,9449219,Comedy|Drama|Romance,She's the One ,13949,995,2,98,English,USA,R,3500000,1996,6.1,453
 Black and White,127,105,6390032,Biography|Drama,Gods and Monsters ,24977,4238,2,229,English,USA,R,3500000,1998,7.5,0
Color,262,129,20167424,Drama|Mystery|Thriller,The Secret in Their Eyes ,131831,1044,0,231,Spanish,Argentina,R,2000000,2009,8.2,33000
Color,184,87,,Horror,Day of the Dead ,49672,1592,1,419,English,USA,Unrated,3500000,1985,7.2,3000
Color,33,94,,Horror|Thriller,Train ,4790,836,1,52,English,USA,R,,2008,4.8,804
Color,252,37,5923044,Comedy|Fantasy|Horror|Thriller,Evil Dead II ,113451,1347,0,537,English,USA,X,3600000,1987,7.8,0
Color,31,81,3293258,Action|Adventure|Comedy|Musical,Pootie Tang ,11399,2238,0,131,English,USA,PG-13,3000000,2001,5.2,0
Color,139,97,,Horror,Sharknado ,34532,3075,0,236,English,USA,TV-14,1000000,2013,3.3,93000
Color,39,106,886410,Drama|History,La otra conquista ,1024,222,0,494,Spanish,Mexico,R,3500000,1998,6.8,140
Color,337,103,252652,Comedy|Drama|Fantasy|Horror,Trollhunter ,54104,44,0,199,Norwegian,Norway,PG-13,19900000,2010,7,38000
Color,30,101,220234,Comedy|Romance,Ira & Abby ,1950,3574,3,24,English,USA,R,3500000,2006,6.5,360
Color,265,102,34350553,Action|Comedy|Sci-Fi,The Watch ,104072,2486,4,207,English,USA,R,68000000,2012,5.7,15000
Color,50,98,101228,Comedy|Drama,Winter Passing ,7228,20009,4,53,English,USA,R,3500000,2005,6.4,414
Color,50,91,96793,Action|Comedy|Romance,D.E.B.S. ,12188,6380,3,135,English,USA,PG-13,3500000,2004,5.3,1000
Color,9,105,123777,Action|Biography|Crime|Drama|Family|Fantasy,The Masked Saint ,342,1043,0,15,English,Canada,PG-13,3500000,2016,4.7,0
Color,15,98,,Crime|Drama|Mystery|Thriller,The Betrayed ,1634,668,0,11,English,USA,,3500000,2008,6.1,127
Color,5,104,,Action|Comedy|Crime|Thriller,Taxman ,372,2406,6,20,English,USA,R,1000000,1998,5.5,18
Color,1,45,,Drama|Thriller,The Secret             ,653,1393,3,4,English,UK,,,,7.3,405
Color,4,96,,Horror|Thriller,2:13 ,961,2307,0,12,English,USA,,3500000,2009,4.8,211
Color,44,148,,Action|Animation|Crime|Sci-Fi|Thriller,"Batman: The Dark Knight Returns, Part 2 ",30434,5526,0,55,English,USA,PG-13,3500000,2013,8.4,5000
Color,6,100,29233,Documentary,Time to Choose ,75,24,0,2,English,USA,,3500000,2015,7,121
Color,17,86,,Action|Adventure|Fantasy|Thriller,In the Name of the King: The Last Job ,1285,854,1,10,English,Canada,R,3500000,2014,3.3,721
Color,7,92,,Action|Crime|Drama|Thriller,Wicked Blood ,1928,3854,2,10,English,USA,Not Rated,3500000,2014,5.4,482
Color,9,88,,Drama|Thriller,Dawn Patrol ,455,2497,0,13,English,,,3500000,2014,4.8,570
Color,3,90,,Crime|Mystery|Thriller,Lords of London ,610,1183,1,18,English,UK,R,3440000,2014,3.1,606
Color,55,94,,Comedy,High Anxiety ,15115,2861,0,102,English,USA,PG,3400000,1977,6.7,0
Color,169,80,77413017,Documentary,March of the Penguins ,45984,11218,0,331,French,France,G,8000000,2005,7.6,0
Color,290,107,5354039,Biography|Drama|Thriller,Margin Call ,92599,22834,8,225,English,USA,R,3500000,2011,7.1,21000
Color,10,99,,Drama|Romance,August ,1262,320,1,13,English,USA,Not Rated,,2011,6.1,224
Color,159,92,2926565,Comedy|Drama,Choke ,28573,3608,0,72,English,USA,R,3000000,2008,6.5,0
Color,535,107,13092000,Drama|Music,Whiplash ,399138,26495,0,731,English,USA,R,3300000,2014,8.5,129000
Color,214,135,7563397,Crime|Drama,City of God ,533200,1211,0,749,Portuguese,Brazil,R,3300000,2002,8.7,28000
Color,47,99,104257,Comedy|Music,Human Traffic ,19194,1430,2,160,English,UK,R,2200000,1999,7.1,0
Color,17,102,,Biography|Drama|Music,Day One ,2116,1011,7,13,English,USA,PG-13,3400000,2012,6.6,0
Color,85,93,17311,Crime|Drama|Mystery,The Dead Girl ,12304,11860,0,73,English,USA,R,,2006,6.7,799
Color,349,115,610968,Drama,The Hunt ,170155,216,1,249,Danish,Denmark,R,3800000,2012,8.3,60000
Color,109,94,,Comedy|Family,A Christmas Story ,104908,2076,0,458,English,USA,PG,4000000,1983,8.1,18000
Color,60,91,8108247,Drama|Romance,Bella ,9607,2747,0,174,English,USA,PG-13,3300000,2006,7.4,0
Color,101,98,,Action|Crime|Drama|Thriller,Class of 1984 ,6549,1105,4,75,English,Canada,R,4300000,1982,6.6,934
Color,1,97,,Comedy,The Opposite Sex ,557,3717,5,3,English,USA,,3300000,2014,4.5,0
Color,16,92,7680,Drama|Romance,Dreaming of Joseph Lees ,704,2020,0,18,English,USA,R,2000000,1999,6.4,100
Color,212,128,3766595,Drama,The Class ,29248,17,7,86,French,France,PG-13,,2008,7.5,0
Color,215,136,,Drama|Horror,Rosemary's Baby ,140527,2997,0,447,English,USA,R,2300000,1968,8,13000
 Black and White,107,113,,Drama|Western,The Man Who Shot Liberty Valance ,53741,2693,1,214,English,USA,Approved,3200000,1962,8.1,0
Color,122,99,2277396,Drama|Romance,Adam ,29239,1936,0,70,English,USA,PG-13,,2009,7.2,0
Color,155,101,6517198,Crime|Drama,Maria Full of Grace ,30474,308,0,172,Spanish,Colombia,R,3000000,2004,7.5,0
Color,261,105,5776314,Comedy|Drama|Romance,Beginners ,73349,2016,4,142,English,USA,R,3200000,2010,7.2,15000
Color,130,95,,Action|Comedy|Horror|Thriller,Feast ,25542,170118,0,252,English,USA,R,3200000,2005,6.4,0
Color,94,109,141600000,Comedy,Animal House ,90177,3468,6,257,English,USA,R,3000000,1978,7.6,0
Color,164,110,51100000,Action|Adventure|Thriller,Goldfinger ,139432,1198,2,418,English,UK,Approved,3000000,1964,7.8,0
Color,188,108,,Horror|Sci-Fi|Thriller,Antiviral ,9356,1962,0,47,English,Canada,Not Rated,3200000,2012,5.7,0
Color,206,118,,Drama|Family|Fantasy|Romance,It's a Wonderful Life ,275720,1844,0,706,English,USA,PG,3180000,1946,8.6,41000
Color,134,94,16501785,Drama,Trainspotting ,469561,3559,4,514,English,UK,R,3500000,1996,8.2,21000
Color,53,115,38168022,Comedy|Documentary,The Original Kings of Comedy ,4687,1964,0,83,English,USA,R,3000000,2000,6.6,290
Color,264,98,84749884,Horror,Paranormal Activity 2 ,82133,1081,0,359,English,USA,R,3000000,2010,5.7,14000
Color,94,91,24788807,Comedy,Waking Ned Devine ,21245,1965,0,213,English,UK,PG,3000000,1998,7.4,0
 Black and White,215,120,21244913,Crime|Documentary|Drama,Bowling for Columbine ,123090,1779,2,888,English,Germany,R,4000000,2002,8,4000
Color,85,109,377420,Drama,Coming Home ,2789,900,1,20,Mandarin,China,PG-13,,2014,7.3,0
Color,138,87,30000000,Fantasy|Horror,A Nightmare on Elm Street 2: Freddy's Revenge ,43485,1472,0,327,English,USA,R,2200000,1985,5.4,0
Color,55,117,20966644,Drama|Romance,A Room with a View ,29610,1665,0,94,English,UK,Unrated,3000000,1985,7.4,0
Color,361,85,64423650,Horror|Sci-Fi|Thriller,The Purge ,139329,3708,0,578,English,USA,R,3000000,2013,5.7,31000
Color,411,110,48056940,Horror|Mystery,Sinister ,155153,2239,0,524,English,USA,R,3000000,2012,6.8,58000
Color,24,113,19184015,Biography|Comedy|Documentary,Martin Lawrence Live: Runteldat ,1466,159,1,35,English,USA,R,3000000,2002,5.4,63
Color,70,108,,Drama|Romance,Cat on a Hot Tin Roof ,33741,649,0,141,English,USA,Approved,3000000,1958,8.1,0
Color,78,95,,Action|Adventure|Sci-Fi,Beneath the Planet of the Apes ,32378,1186,0,150,English,USA,G,3000000,1970,6.1,0
Color,35,98,24629916,Comedy|Drama|Family|Sport,Air Bud ,12942,4277,0,34,English,USA,PG,3000000,1997,5.1,902
Color,39,93,,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Pokémon 3: The Movie ,9066,373,0,55,Japanese,Japan,G,16000000,2000,5.6,38
Color,158,86,19472057,Horror|Thriller,Jason Lives: Friday the 13th Part VI ,25332,1862,0,307,English,USA,R,3000000,1986,5.9,0
Color,122,161,27200000,Adventure|Drama|War,The Bridge on the River Kwai ,149444,1035,2,273,English,UK,PG,3000000,1957,8.2,0
Color,16,100,15369573,Adventure|Comedy|Sci-Fi,Spaced Invaders ,2580,1441,1,54,English,USA,PG,3000000,1990,5.3,710
Color,67,120,,Comedy|Thriller,Family Plot ,15293,2811,1,111,English,USA,PG,4490375,1976,6.8,609
 Black and White,183,125,,Comedy|Drama|Romance,The Apartment ,109335,1328,2,241,English,USA,Approved,3000000,1960,8.3,0
Color,112,91,15935068,Fantasy|Horror|Thriller,Jason Goes to Hell: The Final Friday ,19331,2899,0,317,English,USA,R,2500000,1993,4.3,949
Color,64,128,,Thriller,Torn Curtain ,18656,70,1,137,English,USA,Approved,6000000,1966,6.7,933
Color,114,100,11694528,Comedy|Documentary|Music,Dave Chappelle's Block Party ,7721,2165,0,72,English,USA,R,3000000,2005,7.2,635
Color,246,84,229094,Western,Slow West ,27650,14696,2,88,English,UK,R,,2015,6.9,0
Color,7,97,,Comedy|Drama|Music,Krush Groove ,1361,1163,0,16,English,USA,R,3000000,1985,6.6,889
Color,49,84,10017041,Action|Comedy|Crime,Next Day Air ,8265,4815,3,20,English,USA,R,3000000,2009,5.9,545
Color,42,146,,Drama,Elmer Gantry ,7998,1444,1,81,English,USA,Approved,3000000,1960,7.9,808
 Black and White,73,186,,Drama|War,Judgment at Nuremberg ,44457,3847,0,176,English,USA,Not Rated,3000000,1961,8.3,0
Color,16,94,9016377,Comedy,Trippin' ,1004,1936,3,8,English,USA,R,,1999,5.2,143
Color,38,11,,Animation|Comedy,Robot Chicken             ,32923,11,0,75,English,USA,TV-MA,,,7.8,1000
 Black and White,91,126,,Action|Adventure|Romance|Western,Red River ,21316,2269,0,162,English,USA,Approved,3000000,1948,7.8,0
Color,37,99,7059537,Comedy,Phat Girlz ,8279,2321,0,101,English,USA,PG-13,3000000,2006,3,837
Color,405,109,8114507,Drama|Romance,Before Midnight ,95362,328,1,270,English,USA,R,3000000,2013,7.9,62000
Color,29,95,7888703,Comedy|Fantasy,Teen Wolf Too ,8465,1389,1,65,English,USA,PG,3000000,1987,3.2,491
Color,81,97,7282851,Action|Fantasy|Horror|Sci-Fi|Thriller,Phantasm II ,9502,1395,1,100,English,USA,R,3000000,1988,6.5,812
Color,17,94,6879730,Drama,Woman Thou Art Loosed ,806,3049,0,23,English,USA,R,,2004,6.9,187
Color,75,90,5844929,Comedy|Drama,Real Women Have Curves ,6000,2510,1,109,English,USA,PG-13,3000000,2002,7,595
Color,,197,,Drama|War,Deadline Gallipoli             ,299,1400,0,1,English,Australia,,15000000,,7.4,367
Color,91,117,3222857,Drama|Romance,Water ,12560,1394,0,147,Hindi,Canada,PG-13,,2005,7.8,0
Color,82,96,4170647,Comedy|Drama,East Is East ,14548,1616,0,161,English,UK,R,1900000,1999,6.9,1000
Color,48,82,4142507,Comedy|Romance,Whipped ,3665,858,1,81,English,USA,R,3000000,2000,4.4,131
Color,33,109,4109095,Crime|Drama|History|Romance,Kama Sutra: A Tale of Love ,8239,1292,0,92,English,USA,R,3000000,1996,6,0
Color,133,90,4033268,Comedy|Drama,Please Give ,9808,3692,0,53,English,USA,R,,2010,6.6,0
Color,104,89,,Family|Fantasy|Musical,Willy Wonka & the Chocolate Factory ,128334,1011,1,349,English,USA,G,3000000,1971,7.8,0
Color,22,98,3902679,Fantasy|Horror,Warlock: The Armageddon ,3943,1806,0,49,English,USA,R,3000000,1993,5.3,217
Color,30,95,3559990,Comedy|Crime,8 Heads in a Duffel Bag ,8005,1363,0,49,English,USA,R,3000000,1997,5.3,417
Color,112,94,,Drama|Romance,Days of Heaven ,37594,1618,0,181,English,USA,PG,3000000,1978,8,0
Color,79,104,3287435,Drama,Thirteen Conversations About One Thing ,8603,12250,2,115,English,USA,R,4500000,2001,7.1,430
Color,49,87,3071947,Comedy|Crime|Thriller,Jawbreaker ,18711,9555,3,183,English,USA,R,3500000,1999,5.4,0
Color,42,108,2961991,Biography|Drama,Basquiat ,15885,11459,4,78,English,USA,R,3300000,1996,6.9,0
 Black and White,345,86,4063238,Comedy|Drama|Romance,Frances Ha ,43982,2260,0,139,English,USA,R,,2012,7.4,11000
Color,152,94,2912363,Crime|Drama,Tsotsi ,25063,278,1,177,Zulu,UK,R,3000000,2005,7.3,0
Color,148,134,3000000,Comedy|Drama,Happiness ,55329,36859,9,499,English,USA,,3000000,1998,7.8,0
Color,23,89,2223990,Comedy|Documentary,DysFunktional Family ,761,539,1,14,English,USA,R,3000000,2003,6.6,26
Color,254,102,1821983,Comedy|Drama|Horror,Tusk ,31089,43810,0,261,English,USA,R,3000000,2014,5.4,20000
Color,305,120,2181290,Drama|Mystery|Thriller,Oldboy ,356181,852,0,809,Korean,South Korea,R,3000000,2003,8.4,43000
Color,19,110,2848578,Drama|Family,Letters to God ,3942,1567,0,65,English,USA,PG,3500000,2010,6.3,0
Color,272,86,703002,Action|Comedy|Thriller,Hobo with a Shotgun ,37495,1249,4,230,English,Canada,Not Rated,3000000,2011,6.1,37000
Color,5,101,3105269,Action|Comedy,Compadres ,368,1335,2,8,English,Mexico,R,3000000,2016,5,174
Color,65,102,,Comedy|Crime|Drama|Thriller,Freeway ,22246,1663,1,196,English,USA,R,3000000,1996,6.9,0
