"id","name","host_name","neighbourhood_group","neighbourhood","room_type","floor","price"
20971442,"Cosy & chic room in luxury hi-rise at Times Square","Nish","Manhattan","Theater District","Private room",16,263.7464815
11651980,"Updated Midtown East 2 Bedroom 3 Beds","Corporate Housing","Manhattan","Midtown","Entire home/apt",16,532.4918235
33472719,"Quiet & Cozy Central Park Charmer","Melanie","Manhattan","Upper West Side","Entire home/apt",1,274.7927717
27936839,"Big & Sunny room w/toilet in Williamsburg","Marcos","Brooklyn","Williamsburg","Private room",1,96.09257519
940116,"Bright Room in Historic Brownstone","Chandle","Brooklyn","Sunset Park","Private room",1,89.19045403
23771486,"STYLISH / HUGE 5 BEDROOM APT ON LOWER EAST SIDE","Paul","Manhattan","Lower East Side","Entire home/apt",2,286.833094
35773859,"Spacious Room Steps to Prospect Park (built 2017)","Azure","Brooklyn","Prospect-Lefferts Gardens","Private room",1,89.29436687
35251947,"Light-Filled Apartment with Beach Views","Sam","Queens","Rockaway Beach","Entire home/apt",5,153.6672465
33710571,"Very huge apartment in the heart of Williamsburg.","Mike","Brooklyn","Williamsburg","Entire home/apt",1,202.4045913
6939758,"Mid-century Apt. Next To Subway","Jack","Manhattan","Kips Bay","Private room",1,288.9216487
35023304,"The best home away from home!","Diana","Queens","Sunnyside","Entire home/apt",5,271.8977193
21579960,"Comfy, spacious room- Astoria.","Nick","Queens","Astoria","Private room",5,85.57461021
27504048,"Quiet & Cheap, 15 minutes to Manhattan","Sophia Yi","Queens","Elmhurst","Private room",5,82.69141726
1312228,"NYC - CLINTON HILL - FURNISHED ROOM","Walter","Brooklyn","Clinton Hill","Private room",1,270.5157048
30593615,"Spacious and Sun-Soaked Luxury 1BR","Chuck","Brooklyn","Williamsburg","Entire home/apt",1,207.6244197
30392569,"Picture-perfect Flatiron Studio w/ Rooftop + Gym, by Blueground","Blueground","Manhattan","Chelsea","Entire home/apt",16,537.7452338
24918349,"Private Studio Apartment in Lively Crown Heights","Nicole","Brooklyn","Crown Heights","Entire home/apt",1,196.5535472
20183579,"Regina's Dainty One bedroom Apartment close to All","Harry","Queens","Jamaica","Entire home/apt",5,156.3212771
9359933,"Private Room & Modern Feel","Nathan","Brooklyn","Crown Heights","Private room",1,265.4904633
14219515,"Private Room in Apartment with Balcony","Nnenna","Manhattan","East Harlem","Private room",16,247.6935163
29533923,"One stop away from manhattan","Tina","Brooklyn","Williamsburg","Private room",1,98.6239925
8485671,"Gramercy Park Studio by Manhattan","Matthew","Manhattan","Gramercy","Entire home/apt",1,288.7127932
20810529,"A CLASSIC NYC NEIGHBORHOOD-EAST 86TH/5TH AVENUE","Rated","Manhattan","Upper East Side","Entire home/apt",1,273.7890272
21652744,"Crown heights hangout","Mallory","Brooklyn","Crown Heights","Private room",1,91.03498242
1891798,"The Spencer","Stephanie","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,135.0782329
11484596,"WEST 56TH COLUMBUS CIRCLE-LUXURY DOORMAN/GYM/DECK","Ruchi","Manhattan","Hell's Kitchen","Entire home/apt",16,531.3729549
19111734,"Habitación ideal para viajeros","Zoila","Manhattan","East Harlem","Private room",16,249.5583664
7789408,"Home 4 Medical Professionals - The ""Acidotic""","Stat","Brooklyn","Bushwick","Private room",1,91.98956586
28278875,"Cozy Comfortable Studio Suite","Shama","Brooklyn","Canarsie","Entire home/apt",1,189.2604893
8652729,"Beautiful room in a great location NYC!","Rajiv","Manhattan","Harlem","Private room",16,245.246416
6326410,"Stylish 1 bed room in the East Village","Jillian","Manhattan","East Village","Entire home/apt",1,287.8989028
31737653,"Museum Bed and Breakfast: Apt 3R Garden View","George","Manhattan","Washington Heights","Entire home/apt",1,261.5241213
7094619,"Luxury Apt in Prime Location","Olta","Manhattan","Kips Bay","Private room",1,149.8454055
21857734,"Williamsburg Private Room in 4 BR Apt off L train","Leah","Brooklyn","Williamsburg","Private room",16,521.5906988
4233705,"looking for someone to stay 12days","Joseph","Manhattan","Upper West Side","Entire home/apt",16,526.1025274
21870396,"Central Park, Columbus Circle, Time Warner O MY!","Kenneth","Manhattan","Hell's Kitchen","Private room",1,143.3723671
7974235,"Spacious cozy apartment","Judith","Brooklyn","Flatbush","Entire home/apt",1,192.4651508
16086949,"Spacious apartment in Manhattan","Louise","Manhattan","Upper East Side","Entire home/apt",16,521.915718
8286139,"Private BR in 3 BR Apartment","Kara","Manhattan","Lower East Side","Private room",16,262.48843
13126582,"STUNNING ONE BEDROOM IN THE HEART OF NEW YORK CITY","Tony","Manhattan","Hell's Kitchen","Entire home/apt",16,531.445251
15066761,"Serene private room in chic Astoria apartment","Samantha","Queens","Astoria","Private room",5,86.00746976
32716117,"Brooklyn Heights garden window view cozy studio","Ornella","Brooklyn","Brooklyn Heights","Entire home/apt",1,205.0655126
35310307,"Close to manhattan but way out of the hustle","Nick","Queens","Long Island City","Private room",5,89.2144625
6029332,"Very private & large room Wburg BK","Arthur","Brooklyn","Williamsburg","Private room",1,96.66138902
16122082,"Manhattan Landmark Sunny South facing Quiet Studio","Michael","Manhattan","Washington Heights","Entire home/apt",1,261.6255665
22588755,"Amazing Room w/Workspace - Williamsburg","Jermaine","Brooklyn","Williamsburg","Private room",1,202.4433003
32602726,"Private Clean Bedroom 20 min from Manhattan","C","Brooklyn","Greenpoint","Private room",1,104.0939177
12666669,"Private bedroom in the Upper East!","Jackie","Manhattan","Upper East Side","Private room",1,136.1264676
1928570,"Studio Apt. in Williamsburg, Brooklyn, NY","Jose C.","Brooklyn","Williamsburg","Entire home/apt",1,275.101178
18393805,"Private Room 15 Min to Manhattan (Lower East Side)","Charles","Brooklyn","Bedford-Stuyvesant","Private room",1,95.12901077
29584789,"Beautiful Upper East Side 1 Bedroom Apt: King Size","Elizabet","Manhattan","Upper East Side","Entire home/apt",16,525.216186
18812153,"Luxurious studio near NYU Hospital","Stanley","Manhattan","Murray Hill","Entire home/apt",16,536.646157
6099485,"Enormous Sunny Room in Prime Clinton Hill Brooklyn","Maral","Brooklyn","Clinton Hill","Private room",1,135.6019236
34172128,"Two bedrooms/ 1.5 restrooms in welcoming home!","Roy","Queens","Richmond Hill","Private room",5,78.29840323
13489234,"Cozy 1BR in Midtown Manhattan","Nina","Manhattan","Midtown","Entire home/apt",16,531.7376416
27384626,"TRUE2BR-PRIME MIDTOWN EAST~53rd&3rd","Pranjal","Manhattan","Midtown","Entire home/apt",1,283.9613312
34260123,"3BR Apartment in Bushwick, 1 min to Train!","Terly","Queens","Ridgewood","Entire home/apt",5,162.8733573
14340033,"1400 sq ft modern full floor loft","Alexander","Manhattan","Flatiron District","Entire home/apt",1,288.8169454
6337725,"Cozy Harlem 1BD 15 mins to midtown","Casey","Manhattan","Harlem","Entire home/apt",1,264.880402
8472812,"2 bedroom apt 1 min walk to train","Noelle","Queens","Astoria","Entire home/apt",5,166.9444717
14415799,"East Williamsburg Cozy Apartment with Rooftop!","Anastasia & Jeremy","Brooklyn","Williamsburg","Entire home/apt",1,201.1933984
35236345,"Cozy house in Woodside, comfortable are!!","Shogo","Queens","Woodside","Private room",5,83.11319331
17938337,"10 Minutes away from JFK Airport","Kathleen","Brooklyn","Canarsie","Entire home/apt",1,188.6795116
33161019,"Treat yourself to Complete, Private Tranquility","Karen","Queens","Rosedale","Entire home/apt",5,153.1780235
29940344,"Spacious Park Avenue (Website hidden by Airbnb) -2-Month lease","Liam","Manhattan","Murray Hill","Entire home/apt",1,288.7127932
33552984,"2 BRM Heart of Time Square","Alex","Manhattan","Hell's Kitchen","Entire home/apt",16,532.4918235
29993540,"Very Spacious Colorful Room Close to Manhattan","Jeanny","Queens","Astoria","Private room",5,92.90429817
6922758,"Scandi Apartment w/ Roofdeck & Manhattan Views","Kat","Brooklyn","Cobble Hill","Entire home/apt",1,201.8385165
32293598,"Beautiful Mid-century Modern One Bedroom Apartment","Lisa","Queens","Astoria","Entire home/apt",5,166.3307782
22130220,"Dean St","Morgan","Brooklyn","Prospect Heights","Private room",1,94.45986881
35828913,"MURRAY HILL LUXURY 2 BEDROOMS","Adam","Manhattan","Murray Hill","Entire home/apt",1,287.0224843
3018422,"Private Room with Private Bath","Genny","Manhattan","Harlem","Private room",16,516.2087145
23303297,"Spacious Rooms 10 minutes to LGA , 15 min. to city","Kimberly","Queens","Woodside","Private room",5,84.7494685
6043733,"Cozy 1 BR - Prospect Heights","Meg","Brooklyn","Crown Heights","Entire home/apt",1,197.632564
16779548,"Empire Room in Spacious Apartment","Igam","Brooklyn","Gravesend","Private room",1,84.12670028
26833795,"Doorman 44Th st& 2nd! UN Doorman Studio Gym 5226","Jeremy & Laura","Manhattan","Midtown","Entire home/apt",16,535.0635839
36168735,"Cozy Two Bedroom Apartment in the East Village","Benjamin","Manhattan","East Village","Entire home/apt",16,536.1666603
35233128,"West Village Amazing Living 2 Baths","Christiane","Manhattan","West Village","Entire home/apt",17,534.2777407
14777684,"Immaculate Private Apt Under $10 Uber to JFK*","Deborah","Queens","Jamaica","Entire home/apt",5,155.4775388
30193314,"*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #5","Red Awning","Manhattan","Midtown","Entire home/apt",2,283.8811414
32316532,"Cozy Quaint Brooklyn Apartment","Skylar","Brooklyn","Crown Heights","Entire home/apt",1,193.4790599
31223941,"Neat & Tidy - East Village","Andrew","Manhattan","East Village","Entire home/apt",16,535.6069309
1225110,"Lovely, Private Home in Greenpoint","Alex","Brooklyn","Greenpoint","Entire home/apt",16,530.2578791
9216664,"Brand New Chic Building-Fort Greene","Shervin","Brooklyn","Fort Greene","Private room",16,253.3630705
15340854,"Amazing Townhouse in Harlem","Chelsea","Manhattan","Harlem","Entire home/apt",2,265.26475
20115612,"Spacious private room near central park","Sam","Manhattan","East Harlem","Private room",16,250.0657943
16066223,"Spacious, quiet 1 br apt in beautiful Inwood!","Natasha","Manhattan","Inwood","Entire home/apt",1,258.7147881
21633631,"Cozy studio at heart of Williamsburg","Lauren","Brooklyn","Williamsburg","Entire home/apt",1,206.844655
30904197,"Room in the Lower East Side","James","Manhattan","Lower East Side","Private room",16,263.3151496
13529753,"Comfortable Room in large 3 BED Apt","Michael","Brooklyn","Bushwick","Private room",1,91.78127229
823618,"Large,sunny private room in Harlem","Ettice","Manhattan","Harlem","Private room",1,264.9788782
32811391,"Amazing views in the center of it all. Look at the Empire State Building right from your bed!","Ang","Manhattan","Chelsea","Entire home/apt",1,288.8169454
11584340,"Super Cute and Sunny Studio","Hailey","Manhattan","Washington Heights","Entire home/apt",16,509.3556655
18704012,"Great, light filled room with ensuite private bath","Kung","Brooklyn","Williamsburg","Private room",1,96.0313487
1039984,"Furnished BrownStone Apartment","Jeffrey","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,196.2701285
24894724,"A cozy studio in Chelsea","Alexander","Manhattan","Chelsea","Entire home/apt",1,286.3678219
3581153,"Modern 1BD Chelsea Apartment","Crystal & John","Manhattan","Chelsea","Entire home/apt",16,537.439257
7292825,"New York City Luxury Building!","Lori","Manhattan","Upper West Side","Entire home/apt",16,520.9333079
34742133,"Sun-drenched 2BR Oasis in Williamsburg/Greenpoint","Michael & Olivier","Brooklyn","Greenpoint","Entire home/apt",1,205.600272
31959359,"Cozy Room for Rent in Fort Greene/Clinton Hill","Meg","Brooklyn","Clinton Hill","Private room",1,97.36821222
28230432,"Comfy sofa close to Manhattan!","Agustina","Queens","Astoria","Shared room",5,86.95420489
1061337,"Sunny Private BR Crown Hts Brooklyn","Candace","Brooklyn","Crown Heights","Private room",1,131.4307842
22191646,"Bright Private Balcony Apartment in Midtown","Nona","Manhattan","Midtown","Entire home/apt",16,538.478218
10104806,"Spacious and cozy room!","Tobias","Brooklyn","Bushwick","Private room",1,91.11998174
35900993,"Private Bed n Bath w/ Breakfast and Taxi!","Anna-Kay","Brooklyn","East Flatbush","Private room",1,87.10230396
7618832,"NoLiTa Creative Live/Work Pad","Costas","Manhattan","Nolita","Entire home/apt",16,535.7916509
7035579,"Bright spacious 1BR w high ceilings","James","Manhattan","Upper West Side","Entire home/apt",16,522.7894012
6263101,"Williamsburg Loft w/ Amazing Roof","Matt","Brooklyn","Williamsburg","Private room",16,526.7801048
36315904,"Your Private Duplex Mansion in the HEART of NYC!","Clinton","Manhattan","West Village","Entire home/apt",16,536.549284
32333972,"Pacheco’s House.","Adrian","Brooklyn","Prospect-Lefferts Gardens","Private room",1,89.21627367
25083937,"Feel like HOME in the heart of NYC at UNION Sq","Kirill","Manhattan","Gramercy","Entire home/apt",1,288.8169454
32790135,"West Village Apartment","Andrew","Manhattan","West Village","Entire home/apt",1,286.5525419
21548449,"2 Big bedrooms apartment in Brooklyn","Alex","Brooklyn","Flatbush","Entire home/apt",1,192.2164336
26594677,"Wyndham Midtown 45 @ NYC","Jennifer","Manhattan","Midtown","Private room",16,264.2657755
29337285,"Studio in Prime Williamsburg w/ Private Balcony","Alan","Brooklyn","Williamsburg","Entire home/apt",1,206.3126193
20271739,"Charming Luxury Loft near Barclay & Green Building","Ashley","Brooklyn","Gowanus","Entire home/apt",1,200.0982269
14486682,"Chic 1 br with huge private garden","Szilvia & Akos","Brooklyn","Bushwick","Entire home/apt",1,196.5757199
16259629,"New Year's Eve Time Square","Denise","Manhattan","Midtown","Private room",1,149.9331211
12230978,"cozy private rm in sunny Bklyn apt","Amy","Brooklyn","Fort Greene","Private room",1,98.54595408
29776235,"Spacious, Immaculate 2-BR Perfect for NYC Visit","Christine","Manhattan","East Harlem","Entire home/apt",1,265.7226255
19038815,"1 Block from Subway, Central Location, Great Price","Mira","Brooklyn","Bedford-Stuyvesant","Private room",1,94.99122296
4679967,"Big quiet room in Harlem","Elia","Manhattan","Harlem","Private room",1,127.8287886
21386105,"Quiet & clean 1br haven with balcony near the park","Danielle","Queens","Astoria","Entire home/apt",5,167.4310073
7573430,"Private, renovated & furnished room","Melanie","Brooklyn","Prospect-Lefferts Gardens","Private room",1,193.6806665
11339109,"Sunny Artist PH - Williamsburg  w/PrivateTerrace","Meg","Brooklyn","Williamsburg","Entire home/apt",1,208.3275447
21896267,"Cozy and affordable room","Rawad","Manhattan","East Harlem","Private room",16,247.4113379
573671,"Luminous Modern Apt Share for Young Professionals","Ollie","Brooklyn","Bedford-Stuyvesant","Private room",1,93.30117397
32722219,"New Beautiful Apt in Manhattan 30min to Midtown","Hiroki","Manhattan","Inwood","Private room",16,508.0690109
30801068,"Spacious bedroom in a quiet commuter town.","Kazuya","Queens","Woodside","Private room",5,82.87356663
36309284,"Private Room Near JFK, St John's Hospital, & Beach","Phoenix","Queens","Bayswater","Private room",5,75.84075894
7842116,"Huge room in Sunset Park with AC","Caitlin","Brooklyn","Borough Park","Private room",1,88.46182119
34675072,"Bright and beautiful One bedroom apt in Soho.","Deb","Manhattan","SoHo","Entire home/apt",16,535.978218
20137618,"Best Sun-Filled Room in NYC with Private Terrace!","Vinko","Manhattan","East Village","Private room",16,264.6477722
26894548,"Cozy private room near Times Square 53E1","John","Manhattan","Hell's Kitchen","Private room",16,263.6013217
5729118,"REAL LUXURY my SUNNY alcove studio","Jen","Manhattan","Upper West Side","Entire home/apt",16,526.7268056
23232087,"A Peaceful Home in Manhattan","Kathleen","Manhattan","Harlem","Private room",1,127.561782
29678787,"Beautiful & bright space in PRIME Williamsburg","Amore","Brooklyn","Williamsburg","Private room",1,101.1063979
13634496,"It must be your BDAY because this deal is great","Jd","Manhattan","Two Bridges","Private room",16,533.7723357
1853765,"Pre-War - Subway,Park's & Museum's","Kimberly","Manhattan","Upper East Side","Entire home/apt",17,522.8288674
577824,"Modern Private 2 BR Near DT Manhattan – 3 stops","Stephon & Luke","Brooklyn","Crown Heights","Private room",1,91.91316898
66974,"Lovely, Modern, Garden Apartment","Jana","Brooklyn","Gowanus","Entire home/apt",1,200.6158062
29801645,"CLOSE TRAIN,  30JFK 40LG, 1or2People. closeManhatt","David","Brooklyn","Sunset Park","Private room",1,88.1388324
35263166,"★Long-term★Discount★NYC Blue Room Garden View","Michael","Brooklyn","Bedford-Stuyvesant","Private room",1,91.7999763
28054489,"Creative open floor studio","Ashley","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,198.7913919
35463466,"Cozy Studio ⭐ Premium Location in the Village!","Ximena","Manhattan","Greenwich Village","Entire home/apt",1,287.0224843
14694588,"Spacious Studio Room in Flushing, Queens","Pearl","Queens","Flushing","Private room",5,189.0802329
33118582,"UPPER WEST SIDE: Renovated Private Cozy Room & BR","Michael","Manhattan","Upper West Side","Private room",1,137.0031596
35770104,"Townhouse in Bed Stuy with beautiful garden","Mara","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,199.131983
18152855,"Beautiful 1-bedroom close to Grand Central","Carolin","Queens","Sunnyside","Private room",5,134.7881498
2096581,"SUNNY APARTMENT DOWNTOWN!","Gill","Manhattan","East Village","Entire home/apt",16,535.3332549
35005963,"Sonder | Theater District | Bright 1BR + City View","Sonder (NYC)","Manhattan","Theater District","Entire home/apt",1,285.646876
8647773,"Park Slope Brooklyn brownstone apt","Julie","Brooklyn","Park Slope","Entire home/apt",1,198.1950944
32168090,"Brooklyn’s Finest in Fort Greene","Akram","Brooklyn","Fort Greene","Entire home/apt",1,203.4111568
34903478,"Roomy & Spacious Modern  Bedroom near J train","Timothy","Brooklyn","Bushwick","Private room",1,90.02823723
16805050,"!!!Living&Working. Beautiful Coliving on Flatbush","Valentin","Brooklyn","East Flatbush","Shared room",1,59.52874513
16664045,"ONLY 4.4 MILES TO MIDTOWN MANHATTAN","Charles","Queens","Maspeth","Entire home/apt",5,166.3060282
30538323,"Queens Garden","Raquel","Queens","Kew Gardens","Entire home/apt",5,188.890925
7479520,"Room in cozy Prime-Williamsburg Apt","Ilinca","Brooklyn","Williamsburg","Private room",1,205.6998075
7611169,"Spacious bedroom with large closet & quiet balcony","Marianne","Manhattan","East Village","Private room",1,288.301609
23054855,"Modern sun-filled 1 bed oasis- Graham Ave L train","Pari","Brooklyn","Williamsburg","Entire home/apt",1,273.7089296
17463985,"Luxury Brooklyn Brownstone with Private Backyard","Kelly","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,197.1717658
27225643,"Cozy room at Pat's Paradise","Patricia","Queens","Rockaway Beach","Private room",5,76.20689996
19931069,"Amazing Studio step away from the Time Sq/74B","Irina","Manhattan","Hell's Kitchen","Entire home/apt",1,282.9469742
22901723,"1 Bedroom in an amazing central Bed-Stuy apt!","Nola","Brooklyn","Bedford-Stuyvesant","Private room",1,93.41484836
4421826,"Manhattan Studio","Chad","Manhattan","Upper East Side","Entire home/apt",16,523.6038462
13444884,"Manhattan Bedroom | Skyline Views","Kyle","Manhattan","Kips Bay","Entire home/apt",1,288.6091878
22670106,"Cozy affordable room #1","Jannices","Brooklyn","Bushwick","Private room",1,89.37342516
14683983,"RATED ★★★★★ IN THIS 2 BEDROOM PRESIDENTIAL SUITE","ResortShare5","Manhattan","Midtown","Entire home/apt",17,535.6069309
15470122,"Beautiful home in Red Hook","Lorraine","Brooklyn","Red Hook","Entire home/apt",1,199.4245911
36345739,"Your Finest room in Gramercy","Maja","Manhattan","Kips Bay","Private room",1,149.9331211
26182774,"Private Bedrm & Bath in Luxury Apt","Stephen Lionel","Manhattan","Harlem","Private room",1,266.2074348
7632804,"Private room in shared apt.","Marisela","Brooklyn","Crown Heights","Private room",16,515.4082406
8939341,"Stay in the heart of Williamsburg","Sabine","Brooklyn","Williamsburg","Entire home/apt",1,276.7620448
22117590,"Renovated Art Building Bushwick","Daniela","Brooklyn","Bushwick","Private room",1,89.68575271
36018376,"Beautiful Rooftop Home -Upper East Side -","Christelle","Manhattan","Upper East Side","Entire home/apt",16,524.8866688
13009244,"Real 1-BR Home in West Village, Central yet Quiet!","Jorge","Manhattan","West Village","Entire home/apt",16,536.646157
11452070,"Great Private Room in West Village","Anthony","Manhattan","West Village","Private room",1,147.8711498
1306749,"Superstar Manhattan Apt - Harlem","Anthony","Manhattan","Harlem","Entire home/apt",16,512.3286336
26098654,"3 bedroom duplex with  skyline view roof terrace","Jeroen","Brooklyn","Clinton Hill","Entire home/apt",1,201.7650447
35915030,"Lovely North Park Slope Private Garden Apartment","Carla & Ken","Brooklyn","Park Slope","Entire home/apt",1,199.131983
14916773,"Bright Cozy Apartment next to Prospect Park","Gracelyn","Brooklyn","Windsor Terrace","Entire home/apt",1,194.9942114
3951363,"Historical Cozy Home in Bushwick","Skyler","Brooklyn","Bushwick","Private room",1,90.31225339
14607289,"Airy Bedroom in Bushwick","Chasity","Brooklyn","Bushwick","Private room",1,195.8304619
25698744,"Cozy room with Private terrace 7th floor","D","Manhattan","East Harlem","Private room",16,249.042712
15517755,"Huge Bedroom w/direct access to backyard","Camila","Brooklyn","Bedford-Stuyvesant","Private room",1,92.94746712
26383405,"Cozy and Clean Park Slope 2 bed Apt. Hidden Gem!","Dana","Brooklyn","Sunset Park","Entire home/apt",1,195.568924
3114929,"Modern Stylish and Legendary.","Nicholas","Manhattan","Harlem","Private room",16,245.6773961
7528664,"Small & Cozy Bedroom, L.E.S","Sade","Manhattan","Lower East Side","Private room",16,262.48843
158176,"Entire Apt in Heart of Williamsburg","Laura","Brooklyn","Williamsburg","Entire home/apt",1,207.4537583
6104187,"Cute Studio close to subway for monthly rental","Ayal","Brooklyn","Crown Heights","Entire home/apt",1,267.644017
26201442,"Private, Comfy Room, 2 blocks from Central Park","Birim","Manhattan","Harlem","Private room",1,132.1896927
4620962,"Beautiful one bedroom apt 850 sqf!!","Sael","Manhattan","Upper West Side","Entire home/apt",1,270.7908332
2075453,"Sunny & Bright Bohemian 2BR XL Loft","Vida","Brooklyn","Greenpoint","Entire home/apt",1,275.3715132
15718412,"Sunny 2 bd + Private rooftop on best GP street","Megan & Matt","Brooklyn","Greenpoint","Entire home/apt",1,209.7740856
30759388,"Convenient, comfy, and bright apartment","Yael","Manhattan","Washington Heights","Entire home/apt",1,260.5257907
614269,"Full Apt! L Train On The Corner!!","Bradley","Brooklyn","Williamsburg","Entire home/apt",1,200.8839357
28364513,"baynefamilywithlove","Evelyn","Brooklyn","Cypress Hills","Entire home/apt",1,191.2030812
29939528,"Comfortable living space","Careen","Brooklyn","Bedford-Stuyvesant","Entire home/apt",16,519.5160862
36311866,"Best location in Bay Ridge. Cozy and private room.","Jean","Brooklyn","Bay Ridge","Private room",1,86.90809204
2255549,"New Studio in Heart of Chelsea","Charles","Manhattan","Chelsea","Entire home/apt",16,536.4529016
20385039,"Air mattress boudoir [BEST RATES]","Joica","Brooklyn","East New York","Shared room",1,58.42673919
31101257,"East Village Nook","Andrew","Manhattan","East Village","Shared room",1,113.6684414
4429337,"Large, stylish & sun-filled 1BDRM loft","Tanya","Brooklyn","Williamsburg","Entire home/apt",1,203.08002
36207836,"Big Room close to LGA Airport. Cuarto Grande.","Jey","Queens","East Elmhurst","Private room",5,82.27770262
15716189,"Comfy private room in great Astoria neighborhood","Jessica And Danny","Queens","Ditmars Steinway","Private room",5,83.88366764
2856770,"Family Friendly 3 bedroom 2 bath w. Washer/Dryer","Janelle","Manhattan","East Harlem","Entire home/apt",17,519.9067895
23376196,"Modern Townhouse Apartment in Brooklyn","Sunny","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,195.8714044
33851754,"BrooklynRoom","Andrea","Brooklyn","Boerum Hill","Private room",1,95.3253999
12342441,"Sunny, Spacious, Parkside Room!","Shean","Brooklyn","Flatbush","Private room",1,89.12636132
289703,"Beautiful SoHo Luxury Apartment","Geoff","Manhattan","SoHo","Entire home/apt",16,536.2615934
28276940,"Humble One Bedroom Brooklyn Apt 15mins to the City","Jivani","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,197.7073897
397297,"STUNNING E Vill Penthouse","Wendy","Manhattan","East Village","Entire home/apt",16,535.8847018
30795092,"Oasis on Saratoga","Jermaine","Brooklyn","Crown Heights","Entire home/apt",1,193.4790599
29518745,"Quiet, classic Queens studio, on subway, JFK LGA","Jonathan","Queens","Forest Hills","Entire home/apt",5,157.7419481
15865251,"Manhattan - Upper East Side Lovely Private Bedroom","Yoko","Manhattan","Upper East Side","Private room",16,254.8479637
21812347,"Large 3BR/2BA Designers Apt in the Gallery Area","Umar","Manhattan","Chinatown","Entire home/apt",1,285.0386317
19670499,"Warm Comfy Queen Bedroom 2GR","Yan","Brooklyn","Crown Heights","Private room",1,89.0502995
35484268,"Best CoLiving next to Bushwick! 2","Sergii","Queens","Ridgewood","Shared room",5,82.81711151
28188696,"Steps 2 Prospect Park & 2 blocks 2Q Train cool apt","Maria","Brooklyn","Flatbush","Entire home/apt",1,193.2529179
5661631,"Home 4 Medical Professionals-Intrf8","Stat","Brooklyn","Crown Heights","Private room",1,90.88444852
26557266,"Cozy private Room in 2 bedrooms appt","Rudi","Brooklyn","Williamsburg","Private room",1,101.1063979
28157869,"Brooklyn Guest Suite","Jean","Brooklyn","East Flatbush","Shared room",1,262.7041
20406782,"Beautiful Loft Apartment in Boerum Hill","Katie","Brooklyn","Boerum Hill","Entire home/apt",1,201.949592
32866678,"Sonder | The Nash | Relaxed 1BR + Rooftop","Sonder (NYC)","Manhattan","Murray Hill","Entire home/apt",1,287.7006475
14819796,"Charming 2BR  Prime Carroll Gardens/ F,G Train","Sol","Brooklyn","Carroll Gardens","Entire home/apt",1,199.6950661
30193428,"*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #9","Red Awning","Manhattan","Midtown","Entire home/apt",2,284.5332267
20665199,"Two bedroom basement apartment!","Maimi","Brooklyn","East Flatbush","Private room",1,88.88860217
8013358,"Bedford-Stuyvesant 3 bedroom 2 bathroom duplex","Terrie","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,133.1164917
20651206,"Private bedroom in East Village","Lera","Manhattan","East Village","Private room",16,265.1988144
28918624,"Private Room with a Twin Bed","Kathy","Brooklyn","Borough Park","Private room",1,87.53275536
7857040,"Cozy Brooklyn Bedroom Available","Nichole","Brooklyn","Bedford-Stuyvesant","Private room",1,198.735708
19474652,"Views on the hudson","Felicia","Manhattan","Harlem","Private room",1,127.8483673
24732229,"HUGE 1,000 Sq Foot Apt in MANHATTAN by 1 train!!","Pooja","Manhattan","Washington Heights","Entire home/apt",1,259.6630145
15482512,"Well Lit Spacious Room with Lots of Amenities","Michael","Brooklyn","Bedford-Stuyvesant","Private room",1,94.0071015
15721847,"Colorful Artist Loft w. your own Ocean Oasis","Claire","Brooklyn","Williamsburg","Private room",1,97.72250956
34315945,"Full 2 bedroom apartment in East Village by Marios","Marios","Manhattan","East Village","Entire home/apt",1,286.0038149
15896468,"Charming Loft","Emanuele","Manhattan","East Harlem","Entire home/apt",1,268.445255
30387425,"Swanky 1BR in Central Chelsea w/ Garden by Blueground","Blueground","Manhattan","Chelsea","Entire home/apt",16,537.237908
11544648,"Sofa bed for FEMALE only on the Lower East Side","Lynn","Manhattan","Chinatown","Shared room",16,201.8776116
13222669,"Charming Garden Studio in Sunnyside, NY","Leticia","Queens","Long Island City","Entire home/apt",5,169.2071456
21998044,"Cozy, private room near Prospect Park & BK Museum","Rodrigo","Brooklyn","Prospect Heights","Private room",1,92.44397625
12389931,"1 bedroom PRIVATE backyard in heart of Flatiron","Marie","Manhattan","Flatiron District","Entire home/apt",16,538.3718351
15746736,"Stylish Williamsburg One Bedroom Apartment","Liz","Brooklyn","Williamsburg","Entire home/apt",1,277.0168868
25480207,"Art Lover’s Loft on SoHo/Greenwich Village Border","Ruben","Manhattan","Greenwich Village","Entire home/apt",1,287.310175
31249784,"Studio Apartment 6 minutes from JFK Airport","Lakshmee","Queens","Jamaica","Private room",5,76.92507813
550288,"Cozy Upper East Side 1 Bedroom","Brian","Manhattan","Upper East Side","Entire home/apt",1,272.2100125
