AGE,STATUS,EDUCATION,YEARS,PROFESSION,CAPITALGAINS,CAPITALLOSS,NATIVE,ZODIAK
56,Private,7th-8th,4,Machine-op-inspct,0,0,United-States,Aquarius
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
56,Private,10th,6,Sales,288061,0,United-States,Aquarius
56,Local-gov,HS-grad,9,Adm-clerical,0,0,United-States,Aquarius
56,Local-gov,Some-college,10,Adm-clerical,0,0,United-States,Aquarius
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
56,Private,7th-8th,4,Transport-moving,0,0,United-States,Aquarius
56,Private,11th,7,Farming-fishing,237850,0,United-States,Aquarius
56,Self-emp-inc,Bachelors,13,Sales,252654,0,United-States,Aquarius
56,Self-emp-inc,Some-college,10,Exec-managerial,7688,0,United-States,Aquarius
56,Private,11th,7,Machine-op-inspct,0,0,United-States,Aquarius
56,Federal-gov,HS-grad,9,Transport-moving,0,0,United-States,Aquarius
56,Self-emp-not-inc,10th,6,Sales,0,0,United-States,Aquarius
56,Federal-gov,Bachelors,13,Sales,0,11360,United-States,Aquarius
56,?,HS-grad,9,?,0,0,United-States,Aquarius
56,Self-emp-not-inc,7th-8th,4,Other-service,0,0,United-States,Aquarius
56,Private,11th,7,Craft-repair,0,0,United-States,Aquarius
56,Private,Prof-school,15,Exec-managerial,0,0,United-States,Aquarius
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
56,Federal-gov,Bachelors,13,Prof-specialty,0,0,United-States,Cancer
56,Self-emp-not-inc,1st-4th,2,Exec-managerial,264143,0,?,Cancer
56,Private,Bachelors,13,Prof-specialty,214567,0,United-States,Cancer
56,Private,12th,8,Craft-repair,0,0,Italy,Cancer
56,Private,Masters,14,Craft-repair,0,1977,United-States,Cancer
56,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Cancer
56,Private,Masters,14,Adm-clerical,0,0,United-States,Cancer
56,Private,7th-8th,4,Handlers-cleaners,0,2002,United-States,Cancer
56,Self-emp-not-inc,HS-grad,9,Exec-managerial,0,0,United-States,Cancer
56,?,Some-college,10,?,0,0,Nicaragua,Cancer
56,Self-emp-not-inc,HS-grad,9,Exec-managerial,0,0,United-States,Cancer
56,?,Some-college,10,?,0,0,United-States,Cancer
56,?,Masters,14,?,0,0,United-States,Cancer
56,Private,10th,6,Craft-repair,0,0,United-States,Cancer
56,Private,1st-4th,2,Craft-repair,0,0,United-States,Cancer
56,Private,Bachelors,13,Adm-clerical,0,0,Canada,Cancer
56,Private,Assoc-acdm,12,Adm-clerical,4101,0,United-States,Cancer
56,Private,HS-grad,9,Adm-clerical,0,0,United-States,Cancer
56,Private,Prof-school,15,Prof-specialty,0,0,United-States,Cancer
56,Private,Some-college,10,Transport-moving,0,0,United-States,Cancer
56,State-gov,HS-grad,9,Adm-clerical,0,0,United-States,Cancer
56,Private,11th,7,Machine-op-inspct,0,0,United-States,Cancer
56,Private,Assoc-voc,11,Craft-repair,0,0,United-States,Cancer
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Cancer
56,Private,HS-grad,9,Other-service,0,0,United-States,Cancer
56,?,HS-grad,9,?,0,0,United-States,Cancer
56,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Cancer
56,Private,HS-grad,9,Craft-repair,246145,0,United-States,Cancer
56,Self-emp-not-inc,Bachelors,13,Prof-specialty,7688,0,United-States,Cancer
56,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Cancer
56,Self-emp-not-inc,Bachelors,13,Exec-managerial,0,0,United-States,Cancer
56,Private,Bachelors,13,Other-service,0,0,United-States,Cancer
56,?,HS-grad,9,?,0,0,United-States,Cancer
56,Private,9th,5,Craft-repair,0,0,United-States,Cancer
56,Private,9th,5,Transport-moving,0,0,United-States,Cancer
56,Private,Some-college,10,Exec-managerial,0,0,United-States,Cancer
56,Private,HS-grad,9,Other-service,0,0,United-States,Cancer
56,Private,Some-college,10,Other-service,0,0,United-States,Capricorn
56,Private,HS-grad,9,Exec-managerial,0,0,United-States,Capricorn
56,Private,Some-college,10,Transport-moving,0,0,United-States,Capricorn
56,Self-emp-inc,Masters,14,Exec-managerial,27828,13362,United-States,Capricorn
56,Private,7th-8th,4,Transport-moving,0,0,United-States,Capricorn
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Capricorn
56,Private,7th-8th,4,Transport-moving,0,0,United-States,Capricorn
56,Private,Bachelors,13,Exec-managerial,283252,0,United-States,Capricorn
56,Private,HS-grad,9,Adm-clerical,0,0,United-States,Capricorn
56,Private,HS-grad,9,Craft-repair,3103,0,United-States,Capricorn
56,Private,11th,7,Sales,0,0,United-States,Capricorn
56,Self-emp-not-inc,Masters,14,Craft-repair,0,13969,United-States,Capricorn
56,Private,Bachelors,13,Adm-clerical,0,0,United-States,Capricorn
56,Private,HS-grad,9,Transport-moving,0,0,United-States,Capricorn
56,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Capricorn
56,Private,10th,6,Other-service,274764,0,United-States,Capricorn
56,Private,10th,6,Handlers-cleaners,0,0,United-States,Capricorn
56,Private,HS-grad,9,Adm-clerical,0,0,United-States,Capricorn
56,Private,HS-grad,9,Transport-moving,0,0,United-States,Capricorn
56,Private,HS-grad,9,Sales,0,0,Mexico,Capricorn
56,Private,9th,5,Other-service,0,0,United-States,Capricorn
56,Local-gov,Bachelors,13,Exec-managerial,0,0,United-States,Capricorn
56,Private,HS-grad,9,Exec-managerial,0,0,?,Capricorn
56,Private,HS-grad,9,Other-service,251016,0,Jamaica,Capricorn
56,Self-emp-not-inc,HS-grad,9,Exec-managerial,0,0,United-States,Capricorn
56,State-gov,Some-college,10,Adm-clerical,0,0,United-States,Capricorn
56,Self-emp-inc,7th-8th,4,Craft-repair,0,0,United-States,Capricorn
56,Private,Some-college,10,Craft-repair,0,0,United-States,Capricorn
56,State-gov,HS-grad,9,Transport-moving,0,0,United-States,Capricorn
56,Private,HS-grad,9,Prof-specialty,4101,0,United-States,Capricorn
56,Private,10th,6,Craft-repair,0,0,United-States,Capricorn
56,Private,7th-8th,4,Machine-op-inspct,0,0,Dominican-Republic,Capricorn
56,Private,Bachelors,13,Sales,230740,0,United-States,Capricorn
56,Private,7th-8th,4,Machine-op-inspct,0,0,United-States,Capricorn
56,Private,Bachelors,13,Exec-managerial,0,0,United-States,Capricorn
56,Private,Bachelors,13,Exec-managerial,0,0,United-States,Gemini
56,Self-emp-not-inc,10th,6,Transport-moving,0,0,United-States,Gemini
56,State-gov,Doctorate,16,Prof-specialty,2885,0,China,Gemini
56,State-gov,Bachelors,13,Prof-specialty,0,0,United-States,Gemini
56,Private,HS-grad,9,Sales,0,0,United-States,Gemini
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Gemini
56,Private,Bachelors,13,Machine-op-inspct,0,0,United-States,Gemini
56,Private,Bachelors,13,Exec-managerial,14084,0,United-States,Gemini
56,Self-emp-inc,9th,5,Transport-moving,0,0,United-States,Gemini
56,Private,Masters,14,Prof-specialty,0,0,United-States,Gemini
56,Private,7th-8th,4,Farming-fishing,235884,0,United-States,Gemini
56,Private,Some-college,10,Farming-fishing,0,0,United-States,Gemini
56,Local-gov,HS-grad,9,Other-service,0,0,China,Gemini
56,Self-emp-not-inc,5th-6th,3,Exec-managerial,0,1887,United-States,Gemini
56,Self-emp-not-inc,Bachelors,13,Prof-specialty,0,0,United-States,Gemini
56,Local-gov,Bachelors,13,Prof-specialty,0,0,United-States,Gemini
56,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Gemini
56,State-gov,Bachelors,13,Exec-managerial,0,0,United-States,Gemini
56,Federal-gov,HS-grad,9,Adm-clerical,0,0,United-States,Gemini
56,Local-gov,Some-college,10,Craft-repair,0,0,United-States,Gemini
56,Private,5th-6th,3,Machine-op-inspct,0,0,United-States,Gemini
56,Private,Some-college,10,Exec-managerial,0,0,United-States,Gemini
56,Private,HS-grad,9,Sales,0,0,United-States,Gemini
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Gemini
56,Private,HS-grad,9,Transport-moving,0,0,United-States,Gemini
56,Private,10th,6,Other-service,265416,0,Cuba,Gemini
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Gemini
56,Private,1st-4th,2,Machine-op-inspct,0,0,United-States,Gemini
56,Private,7th-8th,4,Machine-op-inspct,205519,0,United-States,Leo
56,State-gov,Assoc-voc,11,Craft-repair,0,0,United-States,Leo
56,Private,HS-grad,9,Craft-repair,226565,0,United-States,Leo
56,Private,HS-grad,9,Sales,0,0,United-States,Leo
56,Private,Some-college,10,Exec-managerial,0,0,United-States,Leo
56,Private,Bachelors,13,Prof-specialty,0,0,United-States,Leo
56,Private,10th,6,Machine-op-inspct,0,0,United-States,Leo
56,Self-emp-not-inc,Some-college,10,Craft-repair,0,0,United-States,Leo
56,Private,Some-college,10,Sales,0,0,United-States,Leo
56,Private,HS-grad,9,Adm-clerical,206671,0,United-States,Leo
56,Private,HS-grad,9,Adm-clerical,0,0,United-States,Leo
56,Self-emp-not-inc,HS-grad,9,Adm-clerical,99999,0,United-States,Leo
56,Private,HS-grad,9,Transport-moving,0,0,United-States,Leo
56,Private,7th-8th,4,Craft-repair,215095,0,United-States,Leo
56,Private,Bachelors,13,Prof-specialty,0,0,United-States,Leo
56,Private,HS-grad,9,Transport-moving,0,0,United-States,Leo
56,State-gov,Masters,14,Prof-specialty,212021,1669,United-States,Leo
56,?,Some-college,10,?,0,0,United-States,Leo
56,Local-gov,HS-grad,9,Exec-managerial,0,0,United-States,Leo
56,Private,Some-college,10,Sales,0,0,United-States,Leo
56,Private,HS-grad,9,Other-service,0,0,United-States,Leo
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Leo
56,Self-emp-inc,HS-grad,9,Sales,0,0,United-States,Leo
56,Self-emp-not-inc,7th-8th,4,Sales,0,0,Mexico,Leo
56,Local-gov,HS-grad,9,Other-service,0,0,United-States,Leo
56,Private,Masters,14,Prof-specialty,274049,0,United-States,Leo
56,Self-emp-not-inc,Bachelors,13,Exec-managerial,0,11570,United-States,Leo
56,Private,Masters,14,Sales,0,0,United-States,Leo
56,Private,Masters,14,Prof-specialty,0,0,?,Leo
56,Self-emp-not-inc,Assoc-acdm,12,Farming-fishing,0,0,United-States,Leo
56,Private,HS-grad,9,Adm-clerical,0,1617,United-States,Leo
56,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Leo
56,Private,Some-college,10,Transport-moving,0,0,United-States,Leo
56,Private,7th-8th,4,Craft-repair,0,0,Portugal,Leo
56,Private,Bachelors,13,Other-service,0,0,United-States,Leo
56,Private,Assoc-acdm,12,Other-service,0,12869,United-States,Leo
56,Self-emp-not-inc,Bachelors,13,Prof-specialty,0,0,United-States,Libra
56,Private,9th,5,Adm-clerical,0,0,United-States,Libra
56,Private,HS-grad,9,Machine-op-inspct,283128,0,United-States,Libra
56,Private,HS-grad,9,Prof-specialty,0,0,United-States,Libra
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Libra
56,Self-emp-not-inc,Masters,14,Sales,0,1876,United-States,Libra
56,Private,HS-grad,9,Adm-clerical,0,0,United-States,Libra
56,Private,Bachelors,13,Prof-specialty,0,0,United-States,Libra
56,Private,Masters,14,Prof-specialty,0,0,United-States,Libra
56,Private,5th-6th,3,Other-service,0,0,?,Libra
56,Private,HS-grad,9,Adm-clerical,0,0,United-States,Libra
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Libra
56,Private,Some-college,10,Craft-repair,0,0,United-States,Libra
56,Private,Bachelors,13,Exec-managerial,0,0,United-States,Libra
56,Local-gov,Masters,14,Prof-specialty,0,0,United-States,Libra
56,Private,12th,8,Prof-specialty,0,0,United-States,Libra
56,Private,11th,7,Transport-moving,255349,0,United-States,Libra
56,Private,HS-grad,9,Transport-moving,0,0,United-States,Libra
56,Local-gov,Some-college,10,Exec-managerial,0,0,United-States,Libra
56,Self-emp-not-inc,HS-grad,9,Exec-managerial,0,0,United-States,Libra
56,Self-emp-not-inc,11th,7,Other-service,0,0,United-States,Libra
56,Self-emp-not-inc,Some-college,10,Other-service,0,0,United-States,Libra
56,Private,HS-grad,9,Machine-op-inspct,0,0,Italy,Libra
56,Private,Some-college,10,Tech-support,0,0,United-States,Libra
56,Self-emp-inc,Some-college,10,Sales,0,0,Canada,Libra
56,Private,10th,6,Adm-clerical,213315,0,United-States,Libra
56,Private,HS-grad,9,Transport-moving,0,0,United-States,Libra
56,Private,Some-college,10,Exec-managerial,4416,0,United-States,Libra
56,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Pisces 
56,Private,HS-grad,9,Machine-op-inspct,206741,0,United-States,Pisces 
56,Self-emp-inc,Some-college,10,Craft-repair,0,0,United-States,Pisces 
56,Self-emp-inc,12th,8,Exec-managerial,0,1651,United-States,Pisces 
56,Private,Bachelors,13,Adm-clerical,5178,12100,United-States,Pisces 
56,Self-emp-not-inc,HS-grad,9,Sales,0,0,United-States,Pisces 
56,Private,Some-college,10,Adm-clerical,0,0,Canada,Pisces 
56,Private,HS-grad,9,Other-service,0,0,United-States,Pisces 
56,Private,12th,8,Other-service,0,0,United-States,Pisces 
56,Private,Bachelors,13,Prof-specialty,2907,0,Cuba,Pisces 
56,Private,HS-grad,9,Other-service,0,0,United-States,Pisces 
56,Private,Bachelors,13,Prof-specialty,0,0,Haiti,Pisces 
56,Private,Bachelors,13,Prof-specialty,231141,0,United-States,Pisces 
56,Private,Assoc-voc,11,Tech-support,0,0,United-States,Pisces 
56,Private,Some-college,10,Machine-op-inspct,0,0,United-States,Pisces 
56,Private,Some-college,10,Transport-moving,0,0,?,Pisces 
56,Local-gov,HS-grad,9,Transport-moving,0,0,United-States,Pisces 
56,Private,7th-8th,4,Machine-op-inspct,251072,0,United-States,Pisces 
56,Self-emp-not-inc,Some-college,10,Farming-fishing,27828,0,United-States,Pisces 
56,Private,11th,7,Other-service,0,0,United-States,Pisces 
56,Self-emp-not-inc,1st-4th,2,Exec-managerial,0,0,United-States,Pisces 
56,Private,Some-college,10,Transport-moving,0,0,United-States,Pisces 
56,Private,Bachelors,13,Exec-managerial,4508,0,United-States,Pisces 
56,Local-gov,HS-grad,9,Craft-repair,0,0,United-States,Pisces 
56,Private,10th,6,Sales,0,0,Japan,Pisces 
56,Self-emp-not-inc,Some-college,10,Prof-specialty,0,0,United-States,Pisces 
56,Private,Bachelors,13,Craft-repair,0,0,United-States,Pisces 
56,Self-emp-inc,Assoc-voc,11,Sales,0,12685,United-States,Pisces 
56,Private,9th,5,Sales,0,0,United-States,Pisces 
56,Private,9th,5,Machine-op-inspct,0,0,United-States,Pisces 
56,Federal-gov,Some-college,10,Other-service,0,0,United-States,Pisces 
56,Self-emp-not-inc,Prof-school,15,Prof-specialty,0,1977,United-States,Pisces 
56,Federal-gov,Bachelors,13,Transport-moving,0,2001,United-States,Pisces 
56,Self-emp-not-inc,11th,7,Other-service,0,0,Greece,Sagittarius
56,Local-gov,Some-college,10,Adm-clerical,0,0,United-States,Sagittarius
56,Private,HS-grad,9,Exec-managerial,0,0,United-States,Sagittarius
56,Private,7th-8th,4,Handlers-cleaners,201541,0,United-States,Sagittarius
56,Private,HS-grad,9,Transport-moving,0,0,United-States,Sagittarius
56,Private,Bachelors,13,Exec-managerial,8614,0,United-States,Sagittarius
56,Private,10th,6,Craft-repair,0,0,?,Sagittarius
56,Federal-gov,Some-college,10,Adm-clerical,256607,0,United-States,Sagittarius
56,Private,HS-grad,9,Transport-moving,275555,0,United-States,Sagittarius
56,Private,7th-8th,4,Machine-op-inspct,0,0,Yugoslavia,Sagittarius
56,Private,Bachelors,13,Prof-specialty,0,0,United-States,Sagittarius
56,Private,Some-college,10,Craft-repair,279857,0,United-States,Sagittarius
56,Self-emp-not-inc,Some-college,10,Farming-fishing,0,0,United-States,Sagittarius
56,Self-emp-not-inc,Masters,14,Sales,0,10973,United-States,Sagittarius
56,Local-gov,Prof-school,15,Adm-clerical,0,0,Philippines,Sagittarius
56,Self-emp-not-inc,HS-grad,9,Craft-repair,0,0,United-States,Sagittarius
56,Private,Some-college,10,Other-service,0,0,United-States,Sagittarius
56,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Sagittarius
56,Private,Some-college,10,Sales,0,0,United-States,Sagittarius
56,Self-emp-not-inc,HS-grad,9,Transport-moving,0,0,United-States,Sagittarius
56,State-gov,Bachelors,13,Prof-specialty,0,0,?,Sagittarius
56,?,Some-college,10,?,0,0,United-States,Sagittarius
56,Private,Bachelors,13,Prof-specialty,0,1902,United-States,Sagittarius
56,Self-emp-not-inc,Some-college,10,Other-service,0,0,United-States,Sagittarius
56,Local-gov,HS-grad,9,Exec-managerial,0,0,United-States,Sagittarius
56,Local-gov,12th,8,Handlers-cleaners,0,0,United-States,Sagittarius
56,Private,Assoc-voc,11,Craft-repair,0,13679,United-States,Sagittarius
56,State-gov,HS-grad,9,Adm-clerical,0,0,United-States,Sagittarius
56,State-gov,Masters,14,Prof-specialty,0,0,United-States,Sagittarius
56,State-gov,HS-grad,9,Adm-clerical,0,0,United-States,Sagittarius
56,Private,5th-6th,3,Craft-repair,0,0,Trinadad&Tobago,Sagittarius
56,Private,Bachelors,13,Sales,0,0,United-States,Sagittarius
56,Self-emp-not-inc,Some-college,10,Sales,0,0,United-States,Sagittarius
56,Local-gov,Some-college,10,Adm-clerical,0,0,United-States,Sagittarius
56,Private,HS-grad,9,Sales,0,0,United-States,Sagittarius
56,Local-gov,HS-grad,9,Transport-moving,0,0,United-States,Sagittarius
56,Private,Some-college,10,Sales,0,1848,United-States,Sagittarius
56,Private,Bachelors,13,Adm-clerical,0,0,United-States,Sagittarius
56,Self-emp-not-inc,Masters,14,Sales,0,0,United-States,Sagittarius
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Sagittarius
56,Self-emp-not-inc,HS-grad,9,Farming-fishing,0,0,United-States,Sagittarius
56,Private,Some-college,10,Craft-repair,0,0,United-States,Sagittarius
56,Self-emp-not-inc,Some-college,10,Craft-repair,0,0,United-States,Scorpio
56,Private,7th-8th,4,Craft-repair,0,0,United-States,Scorpio
56,Private,HS-grad,9,Sales,0,1974,United-States,Scorpio
56,Private,Some-college,10,Craft-repair,0,1902,United-States,Scorpio
56,Private,9th,5,Craft-repair,0,0,United-States,Scorpio
56,Private,Some-college,10,Exec-managerial,0,1980,United-States,Scorpio
56,Self-emp-not-inc,HS-grad,9,Other-service,0,0,United-States,Scorpio
56,Self-emp-not-inc,11th,7,Craft-repair,0,0,United-States,Scorpio
56,Private,Bachelors,13,Prof-specialty,0,0,Mexico,Scorpio
56,Private,HS-grad,9,Other-service,0,0,United-States,Scorpio
56,Local-gov,Masters,14,Prof-specialty,0,0,United-States,Scorpio
56,Private,Some-college,10,Exec-managerial,0,0,United-States,Scorpio
56,Self-emp-inc,HS-grad,9,Exec-managerial,0,0,?,Scorpio
56,Federal-gov,Bachelors,13,Exec-managerial,0,0,Puerto-Rico,Scorpio
56,Private,Some-college,10,Adm-clerical,0,0,Germany,Scorpio
56,Self-emp-inc,Some-college,10,Exec-managerial,0,1672,United-States,Scorpio
56,Self-emp-inc,Bachelors,13,Exec-managerial,15024,0,United-States,Scorpio
56,Private,Some-college,10,Prof-specialty,0,0,United-States,Scorpio
56,Self-emp-inc,Prof-school,15,Prof-specialty,99999,0,United-States,Scorpio
56,Private,HS-grad,9,Adm-clerical,0,0,United-States,Scorpio
56,?,HS-grad,9,?,0,0,United-States,Scorpio
56,Private,7th-8th,4,Adm-clerical,0,0,United-States,Scorpio
56,Private,HS-grad,9,Sales,0,0,United-States,Scorpio
56,Private,Some-college,10,Tech-support,0,0,United-States,Scorpio
56,Self-emp-not-inc,Masters,14,Exec-managerial,0,0,United-States,Scorpio
56,Private,11th,7,Machine-op-inspct,0,0,United-States,Scorpio
56,Local-gov,Bachelors,13,Prof-specialty,15024,0,United-States,Scorpio
56,Private,HS-grad,9,Craft-repair,5013,0,United-States,Scorpio
56,Private,HS-grad,9,Other-service,0,0,United-States,Scorpio
56,Self-emp-not-inc,Some-college,10,Exec-managerial,0,1977,United-States,Scorpio
56,Private,HS-grad,9,Sales,0,0,United-States,Scorpio
56,Private,10th,6,Other-service,268389,0,United-States,Scorpio
56,Private,7th-8th,4,Exec-managerial,292638,0,United-States,Taurus
56,Private,HS-grad,9,Transport-moving,3103,0,United-States,Taurus
56,Federal-gov,Bachelors,13,Exec-managerial,7688,0,United-States,Taurus
56,Private,HS-grad,9,Exec-managerial,293494,0,United-States,Taurus
56,Federal-gov,Bachelors,13,Adm-clerical,0,0,United-States,Taurus
56,Private,Some-college,10,Exec-managerial,0,0,United-States,Taurus
56,Self-emp-not-inc,Some-college,10,Exec-managerial,0,0,United-States,Taurus
56,Self-emp-inc,HS-grad,9,Sales,0,1902,United-States,Taurus
56,Local-gov,Masters,14,Exec-managerial,0,0,United-States,Taurus
56,Federal-gov,Masters,14,Exec-managerial,294518,0,Portugal,Taurus
56,Private,Masters,14,Exec-managerial,282547,0,United-States,Taurus
56,Self-emp-not-inc,Bachelors,13,Adm-clerical,0,11239,United-States,Taurus
56,Private,Bachelors,13,Tech-support,0,0,United-States,Taurus
56,?,HS-grad,9,?,0,0,United-States,Taurus
56,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
56,Private,Assoc-voc,11,Exec-managerial,15024,0,United-States,Taurus
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
56,Private,10th,6,Handlers-cleaners,0,0,United-States,Taurus
56,Private,Masters,14,Prof-specialty,0,0,United-States,Taurus
56,Self-emp-not-inc,9th,5,Exec-managerial,215592,0,Columbia,Taurus
56,Private,Some-college,10,Exec-managerial,7688,0,United-States,Taurus
56,Self-emp-inc,12th,8,Exec-managerial,0,0,United-States,Taurus
56,Local-gov,Some-college,10,Protective-serv,0,0,United-States,Taurus
56,Private,9th,5,Craft-repair,0,0,United-States,Taurus
56,Private,11th,7,Craft-repair,0,0,United-States,Taurus
56,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
56,Private,Bachelors,13,Prof-specialty,0,0,United-States,Taurus
56,Private,HS-grad,9,Prof-specialty,0,0,United-States,Taurus
56,Self-emp-not-inc,11th,7,Craft-repair,0,0,United-States,Taurus
56,Private,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
56,Federal-gov,Masters,14,Adm-clerical,230433,0,United-States,Taurus
56,Private,Bachelors,13,Adm-clerical,0,0,United-States,Taurus
56,Private,9th,5,Sales,0,0,United-States,Taurus
56,Private,Masters,14,Exec-managerial,0,0,United-States,Taurus
56,Self-emp-not-inc,HS-grad,9,Sales,0,0,United-States,Virgo
56,State-gov,Some-college,10,Exec-managerial,0,0,United-States,Virgo
56,Self-emp-not-inc,HS-grad,9,Farming-fishing,0,0,United-States,Virgo
56,Federal-gov,Some-college,10,Adm-clerical,0,0,Laos,Virgo
56,Private,HS-grad,9,Sales,0,0,United-States,Virgo
56,Self-emp-inc,Prof-school,15,Prof-specialty,0,0,United-States,Virgo
56,Private,7th-8th,4,Other-service,0,0,United-States,Virgo
56,Private,HS-grad,9,Exec-managerial,0,0,United-States,Virgo
56,?,Some-college,10,?,0,0,United-States,Virgo
56,Self-emp-not-inc,Bachelors,13,Exec-managerial,0,0,United-States,Virgo
56,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Virgo
56,Private,Some-college,10,Craft-repair,266571,0,United-States,Virgo
56,Private,Assoc-voc,11,Sales,15024,0,United-States,Virgo
56,Private,Assoc-voc,11,Craft-repair,0,0,United-States,Virgo
56,Local-gov,Masters,14,Prof-specialty,0,0,?,Virgo
56,Private,7th-8th,4,Other-service,247260,0,United-States,Virgo
56,?,Assoc-acdm,12,?,261558,0,United-States,Virgo
56,?,10th,6,?,0,0,United-States,Virgo
56,Private,9th,5,Sales,0,0,United-States,Virgo
56,Federal-gov,Bachelors,13,Adm-clerical,0,0,United-States,Virgo
56,Private,10th,6,Adm-clerical,0,0,United-States,Virgo
56,Private,HS-grad,9,Adm-clerical,0,0,United-States,Virgo
56,Private,HS-grad,9,Tech-support,0,0,United-States,Virgo
56,Never-worked,Doctorate,11,Other-service,187571,217264,India,Virgo
56,Private,Doctorate,16,Sales,0,0,United-States,Virgo
56,State-gov,Doctorate,16,Prof-specialty,0,11217,United-States,Virgo
56,State-gov,Doctorate,16,Prof-specialty,0,0,United-States,Virgo
56,Private,Doctorate,16,Prof-specialty,0,10711,United-States,Virgo
56,Self-emp-inc,Doctorate,16,Prof-specialty,99999,0,United-States,Virgo
56,Private,Doctorate,16,Prof-specialty,0,0,United-States,Virgo
56,Self-emp-not-inc,Doctorate,16,Prof-specialty,15024,0,United-States,Virgo
56,Private,Doctorate,16,Machine-op-inspct,0,0,United-States,Virgo
57,Federal-gov,Bachelors,13,Prof-specialty,0,0,United-States,Aquarius
57,Private,Assoc-voc,11,Prof-specialty,0,0,United-States,Aquarius
57,Federal-gov,Masters,14,Sales,15024,0,United-States,Aquarius
57,Private,Bachelors,13,Exec-managerial,0,11987,United-States,Aquarius
57,?,Assoc-voc,11,?,0,0,United-States,Aquarius
57,Private,1st-4th,2,Priv-house-serv,0,0,United-States,Aquarius
57,Private,HS-grad,9,Sales,0,0,United-States,Aquarius
57,Self-emp-inc,Bachelors,13,Prof-specialty,0,0,United-States,Aquarius
57,Private,HS-grad,9,Transport-moving,0,653,United-States,Aquarius
57,Private,HS-grad,9,Sales,0,0,United-States,Aquarius
57,Private,10th,6,Other-service,299768,0,United-States,Aquarius
57,Private,Prof-school,15,Prof-specialty,0,0,United-States,Aquarius
57,Private,Masters,14,Prof-specialty,0,0,United-States,Aquarius
57,Private,HS-grad,9,Transport-moving,0,1887,United-States,Aquarius
57,Federal-gov,HS-grad,9,Adm-clerical,272666,0,United-States,Aquarius
57,State-gov,HS-grad,9,Exec-managerial,0,0,United-States,Aquarius
57,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Aquarius
57,Private,Some-college,10,Exec-managerial,0,0,United-States,Aquarius
57,Local-gov,HS-grad,9,Transport-moving,0,0,United-States,Aquarius
57,Private,HS-grad,9,Exec-managerial,0,0,United-States,Aquarius
57,Private,Masters,14,Prof-specialty,0,0,United-States,Aquarius
57,Private,Masters,14,Prof-specialty,0,0,United-States,Aquarius
57,Private,Some-college,10,Adm-clerical,0,0,Jamaica,Aquarius
57,Federal-gov,HS-grad,9,Adm-clerical,0,2258,United-States,Aquarius
57,Private,HS-grad,9,Sales,0,0,United-States,Aquarius
57,Self-emp-inc,Masters,14,Sales,15024,0,United-States,Aquarius
57,State-gov,HS-grad,9,Other-service,0,0,United-States,Aquarius
57,Private,Some-college,10,Craft-repair,0,0,Poland,Aquarius
57,Private,Bachelors,13,Exec-managerial,0,0,United-States,Aquarius
57,Private,Bachelors,13,Sales,0,0,United-States,Aquarius
57,Self-emp-not-inc,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
57,Private,1st-4th,2,Craft-repair,0,0,Portugal,Aquarius
57,Private,Some-college,10,Exec-managerial,594,0,United-States,Aquarius
57,Self-emp-not-inc,Some-college,10,Sales,0,0,United-States,Aquarius
57,Private,Prof-school,15,Craft-repair,0,1902,Philippines,Cancer
57,Self-emp-inc,Prof-school,15,Transport-moving,15024,0,United-States,Cancer
57,Self-emp-not-inc,Prof-school,15,Sales,287376,0,United-States,Cancer
57,Local-gov,HS-grad,9,Adm-clerical,0,0,United-States,Cancer
57,Self-emp-inc,Bachelors,13,Sales,204086,0,United-States,Cancer
57,Private,10th,6,Craft-repair,0,0,United-States,Cancer
57,Self-emp-not-inc,Some-college,10,Exec-managerial,0,0,United-States,Cancer
57,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Cancer
